abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices
M23457,,DEFAULT,US,EUR,445,,
,424453,DEFAULT,US,EUR,445,,
M23459,,DEFAULT,US,EUR,892,,
,424463,DEFAULT,US,EUR,892,,
M23460,,DEFAULT,US,EUR,531,,
,424464,DEFAULT,US,EUR,531,,
M23461,,DEFAULT,US,EUR,379,,
,424466,DEFAULT,US,EUR,379,,
M23462,,DEFAULT,US,EUR,354,,
,424472,DEFAULT,US,EUR,354,,
M23463,,DEFAULT,US,EUR,354,,
,424475,DEFAULT,US,EUR,354,,
M23467,,DEFAULT,US,EUR,473,,
,424493,DEFAULT,US,EUR,473,,
M23468,,DEFAULT,US,EUR,483,,
,424496,DEFAULT,US,EUR,483,,
M23469,,DEFAULT,US,EUR,569,,
,424503,DEFAULT,US,EUR,569,,
M23470,,DEFAULT,US,EUR,503,,
,424506,DEFAULT,US,EUR,503,,
M23471,,DEFAULT,US,EUR,436,,
,424510,DEFAULT,US,EUR,436,,
M23472,,DEFAULT,US,EUR,598,,
,424513,DEFAULT,US,EUR,598,,
M23473,,DEFAULT,US,EUR,398,,
,424516,DEFAULT,US,EUR,398,,
M23475,,DEFAULT,US,EUR,578,,
,424527,DEFAULT,US,EUR,578,,
M23476,,DEFAULT,US,EUR,578,,
,424528,DEFAULT,US,EUR,578,,
M23477,,DEFAULT,US,EUR,578,,
,424529,DEFAULT,US,EUR,578,,
M23478,,DEFAULT,US,EUR,578,,
,424530,DEFAULT,US,EUR,578,,
M23479,,DEFAULT,US,EUR,797,,
,424531,DEFAULT,US,EUR,797,,
M23482,,DEFAULT,US,EUR,388,,
,424542,DEFAULT,US,EUR,388,,
M23484,,DEFAULT,US,EUR,436,,
,424546,DEFAULT,US,EUR,436,,
M23486,,DEFAULT,US,EUR,473,,
,424549,DEFAULT,US,EUR,473,,
M23487,,DEFAULT,US,EUR,473,,
,424550,DEFAULT,US,EUR,473,,
M23488,,DEFAULT,US,EUR,483,,
,424551,DEFAULT,US,EUR,483,,
M23510,,DEFAULT,US,EUR,882,,
,424599,DEFAULT,US,EUR,882,,
M23512,,DEFAULT,US,EUR,284,,
,424605,DEFAULT,US,EUR,284,,
M23513,,DEFAULT,US,EUR,290,,
,424606,DEFAULT,US,EUR,290,,
M23720,,DEFAULT,US,EUR,1490,,
,425073,DEFAULT,US,EUR,1490,,
M23721,,DEFAULT,US,EUR,1984,,
,425074,DEFAULT,US,EUR,1984,,
M23722,,DEFAULT,US,EUR,4780,,
,425075,DEFAULT,US,EUR,4780,,
M23724,,DEFAULT,US,EUR,1006,,
,425078,DEFAULT,US,EUR,1006,,
M23723,,DEFAULT,US,EUR,787,,
,425079,DEFAULT,US,EUR,787,,
M23725,,DEFAULT,US,EUR,1699,,
,425082,DEFAULT,US,EUR,1699,,
M23726,,DEFAULT,US,EUR,1834,,
,425083,DEFAULT,US,EUR,1834,,
M23727,,DEFAULT,US,EUR,2449,,
,425084,DEFAULT,US,EUR,2449,,
M26415,,DEFAULT,US,EUR,3104,,
,425086,DEFAULT,US,EUR,3104,,
M23729,,DEFAULT,US,EUR,2364,,
,425087,DEFAULT,US,EUR,2364,,
M23730,,DEFAULT,US,EUR,598,,
,425088,DEFAULT,US,EUR,598,,
M23731,,DEFAULT,US,EUR,654,,
,425090,DEFAULT,US,EUR,654,,
M23732,,DEFAULT,US,EUR,882,,
,425093,DEFAULT,US,EUR,882,,
M26416,,DEFAULT,US,EUR,3816,,
,425096,DEFAULT,US,EUR,3816,,
M26417,,DEFAULT,US,EUR,1576,,
,425097,DEFAULT,US,EUR,1576,,
M26418,,DEFAULT,US,EUR,1879,,
,425098,DEFAULT,US,EUR,1879,,
M26419,,DEFAULT,US,EUR,2459,,
,425099,DEFAULT,US,EUR,2459,,
M26420,,DEFAULT,US,EUR,2554,,
,425100,DEFAULT,US,EUR,2554,,
M23751,,DEFAULT,US,EUR,2972,,
,425123,DEFAULT,US,EUR,2972,,
M23766,,DEFAULT,US,EUR,1148,,
,425140,DEFAULT,US,EUR,1148,,
M23770,,DEFAULT,US,EUR,1908,,
,425149,DEFAULT,US,EUR,1908,,
M23764,,DEFAULT,US,EUR,2003,,
,425150,DEFAULT,US,EUR,2003,,
M23771,,DEFAULT,US,EUR,2763,,
,425152,DEFAULT,US,EUR,2763,,
M23777,,DEFAULT,US,EUR,1353,,
,425159,DEFAULT,US,EUR,1353,,
M24143,,DEFAULT,US,EUR,740,,
,425751,DEFAULT,US,EUR,740,,
M24416,,DEFAULT,US,EUR,6371,,
,426376,DEFAULT,US,EUR,6371,,
M24417,,DEFAULT,US,EUR,11501,,
,426377,DEFAULT,US,EUR,11501,,
M24418,,DEFAULT,US,EUR,16249,,
M24418,,ORIGINAL,US,EUR,18032,,
,426378,DEFAULT,US,EUR,16249,,
,426378,ORIGINAL,US,EUR,18032,,
M24563,,DEFAULT,US,EUR,1743,,
,426531,DEFAULT,US,EUR,1743,,
M24605,,DEFAULT,US,EUR,3726,,
M24605,,ORIGINAL,US,EUR,4117,,
,426581,DEFAULT,US,EUR,3726,,
,426581,ORIGINAL,US,EUR,4117,,
M24606,,DEFAULT,US,EUR,888,,
,426582,DEFAULT,US,EUR,888,,
M24609,,DEFAULT,US,EUR,7174,,
,426587,DEFAULT,US,EUR,7174,,
M24610,,DEFAULT,US,EUR,2662,,
,426588,DEFAULT,US,EUR,2662,,
M24612,,DEFAULT,US,EUR,1557,,
,426590,DEFAULT,US,EUR,1557,,
M24613,,DEFAULT,US,EUR,978,,
,426591,DEFAULT,US,EUR,978,,
M24632,,DEFAULT,US,EUR,10155,,
,426615,DEFAULT,US,EUR,10155,,
M24637,,DEFAULT,US,EUR,1204,,
,426620,DEFAULT,US,EUR,1204,,
M25598,,DEFAULT,US,EUR,1313,,
,427913,DEFAULT,US,EUR,1313,,
M25599,,DEFAULT,US,EUR,2256,,
,427914,DEFAULT,US,EUR,2256,,
M25600,,DEFAULT,US,EUR,1687,,
,427915,DEFAULT,US,EUR,1687,,
M1002203,,DEFAULT,US,EUR,16364,,
,463981,DEFAULT,US,EUR,16364,,
M1014629,,DEFAULT,US,EUR,34322,,
,463994,DEFAULT,US,EUR,34322,,
M1024601,,DEFAULT,US,EUR,39352,,
,464000,DEFAULT,US,EUR,39352,,
M1015356,,DEFAULT,US,EUR,39352,,
,464001,DEFAULT,US,EUR,39352,,
M1015355,,DEFAULT,US,EUR,39352,,
,464002,DEFAULT,US,EUR,39352,,
M1014645,,DEFAULT,US,EUR,70554,,
,464003,DEFAULT,US,EUR,70554,,
M1014646,,DEFAULT,US,EUR,185889,,
,464004,DEFAULT,US,EUR,185889,,
M1014653,,DEFAULT,US,EUR,59583,,
,464005,DEFAULT,US,EUR,59583,,
M1014656,,DEFAULT,US,EUR,48900,,
,464007,DEFAULT,US,EUR,48900,,
M1014642,,DEFAULT,US,EUR,49417,,
,464012,DEFAULT,US,EUR,49417,,
M1014643,,DEFAULT,US,EUR,55456,,
,464013,DEFAULT,US,EUR,55456,,
M1014644,,DEFAULT,US,EUR,63508,,
,464014,DEFAULT,US,EUR,63508,,
M88181,,DEFAULT,US,EUR,216597,,
,490001,DEFAULT,US,EUR,216597,,
M88182,,DEFAULT,US,EUR,246792,,
,490002,DEFAULT,US,EUR,246792,,
M857,,DEFAULT,US,EUR,25616,,
,500344,DEFAULT,US,EUR,25616,,
M75730,,DEFAULT,US,EUR,20547,,
,500380,DEFAULT,US,EUR,20547,,
M852,,DEFAULT,US,EUR,34382,,
,500487,DEFAULT,US,EUR,34382,,
M58335,,DEFAULT,US,EUR,34167,,
,500942,DEFAULT,US,EUR,34167,,
M58336,,DEFAULT,US,EUR,56379,,
,500946,DEFAULT,US,EUR,56379,,
M58315,,DEFAULT,US,EUR,29287,,
,501000,DEFAULT,US,EUR,29287,,
M62306,,DEFAULT,US,EUR,7889,,
,501022,DEFAULT,US,EUR,7889,,
M62301,,DEFAULT,US,EUR,5443,,
,501039,DEFAULT,US,EUR,5443,,
M62305,,DEFAULT,US,EUR,6801,,
,501040,DEFAULT,US,EUR,6801,,
M68854,,DEFAULT,US,EUR,62301,,
,501517,DEFAULT,US,EUR,62301,,
M68726,,DEFAULT,US,EUR,21839,,
,502173,DEFAULT,US,EUR,21839,,
M68727,,DEFAULT,US,EUR,23248,,
,502178,DEFAULT,US,EUR,23248,,
M1896,,DEFAULT,US,EUR,56948,,
,506670,DEFAULT,US,EUR,56948,,
M858,,DEFAULT,US,EUR,42667,,
,506719,DEFAULT,US,EUR,42667,,
M859,,DEFAULT,US,EUR,47376,,
,507871,DEFAULT,US,EUR,47376,,
M75686,,DEFAULT,US,EUR,47135,,
,507920,DEFAULT,US,EUR,47135,,
M856,,DEFAULT,US,EUR,24532,,
,508165,DEFAULT,US,EUR,24532,,
M43347,,DEFAULT,US,EUR,18388,,
,508321,DEFAULT,US,EUR,18388,,
M75727,,DEFAULT,US,EUR,58078,,
,508328,DEFAULT,US,EUR,58078,,
M75700,,DEFAULT,US,EUR,28025,,
,508330,DEFAULT,US,EUR,28025,,
M75685,,DEFAULT,US,EUR,47877,,
,508378,DEFAULT,US,EUR,47877,,
M55895,,DEFAULT,US,EUR,40359,,
,509070,DEFAULT,US,EUR,40359,,
M1014874,,DEFAULT,US,EUR,19222,,
,512067,DEFAULT,US,EUR,19222,,
M1014866,,DEFAULT,US,EUR,20229,,
,512081,DEFAULT,US,EUR,20229,,
M1014871,,DEFAULT,US,EUR,20229,,
,512086,DEFAULT,US,EUR,20229,,
M1014870,,DEFAULT,US,EUR,20229,,
,512094,DEFAULT,US,EUR,20229,,
M1013168,,DEFAULT,US,EUR,7537,,
,517598,DEFAULT,US,EUR,7537,,
M1013287,,DEFAULT,US,EUR,12519,,
,517630,DEFAULT,US,EUR,12519,,
M1013541,,DEFAULT,US,EUR,15508,,
,519762,DEFAULT,US,EUR,15508,,
M1016129,,DEFAULT,US,EUR,31904,,
,520561,DEFAULT,US,EUR,31904,,
M55936,,DEFAULT,US,EUR,22523,,
,544183,DEFAULT,US,EUR,22523,,
M1028702,,DEFAULT,US,EUR,70554,,
,573330,DEFAULT,US,EUR,70554,,
M58227,,DEFAULT,US,EUR,10017,,
,573872,DEFAULT,US,EUR,10017,,
M58228,,DEFAULT,US,EUR,12906,,
,573874,DEFAULT,US,EUR,12906,,
M58230,,DEFAULT,US,EUR,20551,,
,573878,DEFAULT,US,EUR,20551,,
M58312,,DEFAULT,US,EUR,19489,,
,573880,DEFAULT,US,EUR,19489,,
M58313,,DEFAULT,US,EUR,20379,,
,573882,DEFAULT,US,EUR,20379,,
M58314,,DEFAULT,US,EUR,20679,,
,573884,DEFAULT,US,EUR,20679,,
M54107,,DEFAULT,US,EUR,30170,,
,573887,DEFAULT,US,EUR,30170,,
M54110,,DEFAULT,US,EUR,56860,,
,573888,DEFAULT,US,EUR,56860,,
M54111,,DEFAULT,US,EUR,55142,,
,573889,DEFAULT,US,EUR,55142,,
M54113,,DEFAULT,US,EUR,100749,,
,573890,DEFAULT,US,EUR,100749,,
M55937,,DEFAULT,US,EUR,40359,,
,573906,DEFAULT,US,EUR,40359,,
M1018211,,DEFAULT,US,EUR,36434,,
,573939,DEFAULT,US,EUR,36434,,
M635,,DEFAULT,US,EUR,105379,,
,574598,DEFAULT,US,EUR,105379,,
M1014496,,DEFAULT,US,EUR,120476,,
,574599,DEFAULT,US,EUR,120476,,
M636,,DEFAULT,US,EUR,153691,,
,574601,DEFAULT,US,EUR,153691,,
M74966,,DEFAULT,US,EUR,153691,,
,574602,DEFAULT,US,EUR,153691,,
M1014502,,DEFAULT,US,EUR,158723,,
,574603,DEFAULT,US,EUR,158723,,
M1028095,,DEFAULT,US,EUR,8543,,
,574969,DEFAULT,US,EUR,8543,,
M49320,,DEFAULT,US,EUR,73573,,
,574971,DEFAULT,US,EUR,73573,,
M78380,,DEFAULT,US,EUR,76321,,
,574972,DEFAULT,US,EUR,76321,,
M90850,,DEFAULT,US,EUR,100749,,
,574973,DEFAULT,US,EUR,100749,,
M1017945,,DEFAULT,US,EUR,36333,,
,574987,DEFAULT,US,EUR,36333,,
M1017905,,DEFAULT,US,EUR,73261,,
M1017905,,ORIGINAL,US,EUR,81378,,
,574995,DEFAULT,US,EUR,73261,,
,574995,ORIGINAL,US,EUR,81378,,
M72939,,DEFAULT,US,EUR,53930,,
,575056,DEFAULT,US,EUR,53930,,
M72940,,DEFAULT,US,EUR,58463,,
,575057,DEFAULT,US,EUR,58463,,
M72942,,DEFAULT,US,EUR,64695,,
,575058,DEFAULT,US,EUR,64695,,
M72943,,DEFAULT,US,EUR,66489,,
,575059,DEFAULT,US,EUR,66489,,
M72944,,DEFAULT,US,EUR,70078,,
,575060,DEFAULT,US,EUR,70078,,
M72945,,DEFAULT,US,EUR,73666,,
,575061,DEFAULT,US,EUR,73666,,
M1017902,,DEFAULT,US,EUR,66395,,
,575065,DEFAULT,US,EUR,66395,,
M1022632,,DEFAULT,US,EUR,36131,,
,575186,DEFAULT,US,EUR,36131,,
M1022643,,DEFAULT,US,EUR,36131,,
,575191,DEFAULT,US,EUR,36131,,
M1022640,,DEFAULT,US,EUR,30748,,
,575193,DEFAULT,US,EUR,30748,,
M1028061,,DEFAULT,US,EUR,22438,,
,575257,DEFAULT,US,EUR,22438,,
M1028062,,DEFAULT,US,EUR,24374,,
,575260,DEFAULT,US,EUR,24374,,
M1030133,,DEFAULT,US,EUR,14836,,
,575284,DEFAULT,US,EUR,14836,,
M29930,,DEFAULT,US,EUR,935057,,
,621613,DEFAULT,US,EUR,935057,,
M29929,,DEFAULT,US,EUR,840627,,
,621614,DEFAULT,US,EUR,840627,,
M29931,,DEFAULT,US,EUR,774526,,
,621618,DEFAULT,US,EUR,774526,,
M1028483,,DEFAULT,US,EUR,22468,,
,632992,DEFAULT,US,EUR,22468,,
M21705,,DEFAULT,US,EUR,1814,,
,655941,DEFAULT,US,EUR,1814,,
M83,,DEFAULT,US,EUR,9982,,
,657712,DEFAULT,US,EUR,9982,,
M84,,DEFAULT,US,EUR,9982,,
,657713,DEFAULT,US,EUR,9982,,
M85,,DEFAULT,US,EUR,9982,,
,657714,DEFAULT,US,EUR,9982,,
M86,,DEFAULT,US,EUR,9982,,
,657715,DEFAULT,US,EUR,9982,,
M87,,DEFAULT,US,EUR,9982,,
,657716,DEFAULT,US,EUR,9982,,
M111,,DEFAULT,US,EUR,16252,,
,673327,DEFAULT,US,EUR,16252,,
B0001,,DEFAULT,US,EUR,104457,,
B0001,,ORIGINAL,US,EUR,115999,,
,000101,DEFAULT,US,EUR,104457,,
,000101,ORIGINAL,US,EUR,115999,,
B0002,,DEFAULT,US,EUR,29118,,
,000201,DEFAULT,US,EUR,29118,,
M12656,,DEFAULT,US,EUR,20390,,
,107255,DEFAULT,US,EUR,20390,,
fish-1,,DEFAULT,US,EUR,30152,,
potato-1,,DEFAULT,US,EUR,1000,,
cable-hdmi-1,,DEFAULT,US,EUR,1000,,
,cable-hdmi-1-1,DEFAULT,US,EUR,1400,,
,cable-hdmi-1-2,DEFAULT,US,EUR,600,,
cable-vga-1,,DEFAULT,US,EUR,1000,,
,cable-vga-1-1,DEFAULT,US,EUR,1400,,
,cable-vga-1-2,DEFAULT,US,EUR,600,,
