merchant_relation_key,abstract_sku,concrete_sku,price_type,store,currency,price_net,price_gross
mr-004,M21691,,DEFAULT,DE,EUR,417,496
mr-004,,421341,DEFAULT,DE,EUR,417,496
mr-004,,421342,DEFAULT,DE,EUR,417,496
mr-004,M21692,,DEFAULT,DE,EUR,417,496
mr-004,,421343,DEFAULT,DE,EUR,417,496
mr-004,,421344,DEFAULT,DE,EUR,417,496
mr-004,M21693,,DEFAULT,DE,EUR,417,496
mr-004,,421345,DEFAULT,DE,EUR,417,496
mr-004,,421346,DEFAULT,DE,EUR,417,496
mr-004,M21694,,DEFAULT,DE,EUR,522,622
mr-004,,421347,DEFAULT,DE,EUR,522,622
mr-004,M21703,,DEFAULT,DE,EUR,330,393
mr-004,,421378,DEFAULT,DE,EUR,330,393
mr-004,M21708,,DEFAULT,DE,EUR,363,433
mr-004,,421418,DEFAULT,DE,EUR,363,433
mr-004,M21704,,DEFAULT,DE,EUR,244,290
mr-004,,421425,DEFAULT,DE,EUR,244,290
mr-004,M21711,,DEFAULT,DE,EUR,298,354
mr-004,,421426,DEFAULT,DE,EUR,298,354
mr-004,M21713,,DEFAULT,DE,EUR,689,819
mr-004,,421428,DEFAULT,DE,EUR,689,819
mr-004,M21714,,DEFAULT,DE,EUR,675,803
mr-004,,421432,DEFAULT,DE,EUR,675,803
mr-004,M21715,,DEFAULT,DE,EUR,390,464
mr-004,,421433,DEFAULT,DE,EUR,390,464
mr-004,M21716,,DEFAULT,DE,EUR,437,519
mr-004,,421435,DEFAULT,DE,EUR,437,519
mr-004,M21717,,DEFAULT,DE,EUR,165,196
mr-004,,421436,DEFAULT,DE,EUR,165,196
mr-004,M21740,,DEFAULT,DE,EUR,264,314
mr-004,,421475,DEFAULT,DE,EUR,264,314
mr-004,M21741,,DEFAULT,DE,EUR,264,314
mr-004,,421476,DEFAULT,DE,EUR,264,314
mr-004,M21742,,DEFAULT,DE,EUR,264,314
mr-004,,421477,DEFAULT,DE,EUR,264,314
mr-004,M21743,,DEFAULT,DE,EUR,264,314
mr-004,,421478,DEFAULT,DE,EUR,264,314
mr-004,M21744,,DEFAULT,DE,EUR,298,354
mr-004,,421479,DEFAULT,DE,EUR,298,354
mr-004,M21745,,DEFAULT,DE,EUR,794,946
mr-004,,421481,DEFAULT,DE,EUR,794,946
mr-004,M21759,,DEFAULT,DE,EUR,1987,2365
mr-004,M21759,,ORIGINAL,DE,EUR,2208,2627
mr-004,,421511,DEFAULT,DE,EUR,1987,2365
mr-004,,421511,ORIGINAL,DE,EUR,2208,2627
mr-004,M21766,,DEFAULT,DE,EUR,182,217
mr-004,,421519,DEFAULT,DE,EUR,182,217
mr-004,,421519_1,DEFAULT,DE,EUR,912,1084
mr-004,,421519_2,DEFAULT,DE,EUR,1824,2168
mr-004,,421519_3,DEFAULT,DE,EUR,2736,3252
mr-004,M21771,,DEFAULT,DE,EUR,176,209
mr-004,,421530,DEFAULT,DE,EUR,176,209
mr-004,M21772,,DEFAULT,DE,EUR,2449,2914
mr-004,,421531,DEFAULT,DE,EUR,2449,2914
mr-004,M21773,,DEFAULT,DE,EUR,2802,3334
mr-004,,421533,DEFAULT,DE,EUR,2802,3334
mr-004,M21774,,DEFAULT,DE,EUR,1128,1342
mr-004,,421534,DEFAULT,DE,EUR,1128,1342
mr-004,M21777,,DEFAULT,DE,EUR,966,1150
mr-004,,421538,DEFAULT,DE,EUR,966,1150
mr-004,M21778,,DEFAULT,DE,EUR,966,1150
mr-004,,421539,DEFAULT,DE,EUR,966,1150
mr-004,M21779,,DEFAULT,DE,EUR,2075,2469
mr-004,,421540,DEFAULT,DE,EUR,2075,2469
mr-004,M21903,,DEFAULT,DE,EUR,726,864
mr-004,,421768,DEFAULT,DE,EUR,726,864
mr-004,M22230,,DEFAULT,DE,EUR,705,839
mr-004,,422524,DEFAULT,DE,EUR,705,839
mr-004,M22232,,DEFAULT,DE,EUR,521,620
mr-004,,422528,DEFAULT,DE,EUR,521,620
mr-004,M22269,,DEFAULT,DE,EUR,599,713
mr-004,,422573,DEFAULT,DE,EUR,599,713
mr-004,M22397,,DEFAULT,DE,EUR,253,301
mr-004,,422721,DEFAULT,DE,EUR,253,301
mr-004,M22398,,DEFAULT,DE,EUR,32,38
mr-004,,422722,DEFAULT,DE,EUR,32,38
mr-004,M22410,,DEFAULT,DE,EUR,494,587
mr-004,,422741,DEFAULT,DE,EUR,494,587
mr-004,M22411,,DEFAULT,DE,EUR,494,587
mr-004,,422743,DEFAULT,DE,EUR,494,587
mr-004,M22412,,DEFAULT,DE,EUR,846,1007
mr-004,,422745,DEFAULT,DE,EUR,846,1007
mr-004,M22432,,DEFAULT,DE,EUR,387,461
mr-004,,422780,DEFAULT,DE,EUR,387,461
mr-004,M22484,,DEFAULT,DE,EUR,60,72
mr-004,,422855,DEFAULT,DE,EUR,60,72
mr-004,M22613,,DEFAULT,DE,EUR,140,166
mr-004,,423105,DEFAULT,DE,EUR,140,166
mr-004,M22660,,DEFAULT,DE,EUR,70,82
mr-004,M22660,,ORIGINAL,DE,EUR,77,91
mr-004,,423172,DEFAULT,DE,EUR,70,82
mr-004,,423172,ORIGINAL,DE,EUR,77,91
mr-004,M22661,,DEFAULT,DE,EUR,70,82
mr-004,,423173,DEFAULT,DE,EUR,70,82
mr-004,M22662,,DEFAULT,DE,EUR,70,82
mr-004,,423174,DEFAULT,DE,EUR,70,82
mr-004,M22663,,DEFAULT,DE,EUR,70,82
mr-004,M22663,,ORIGINAL,DE,EUR,77,91
mr-004,,423175,DEFAULT,DE,EUR,70,82
mr-004,,423175,ORIGINAL,DE,EUR,77,91
mr-004,M22664,,DEFAULT,DE,EUR,66,79
mr-004,,423178,DEFAULT,DE,EUR,66,79
mr-004,M22682,,DEFAULT,DE,EUR,3689,4390
mr-004,,423237,DEFAULT,DE,EUR,3689,4390
mr-004,M22293,,DEFAULT,DE,EUR,121,144
mr-004,,423383,DEFAULT,DE,EUR,121,144
mr-004,M22796,,DEFAULT,DE,EUR,74,88
mr-004,M22796,,ORIGINAL,DE,EUR,82,98
mr-004,,423452,DEFAULT,DE,EUR,74,88
mr-004,,423452,ORIGINAL,DE,EUR,82,98
mr-004,M22797,,DEFAULT,DE,EUR,70,83
mr-004,,423456,DEFAULT,DE,EUR,70,83
mr-004,M23067,,DEFAULT,DE,EUR,2704,3218
mr-004,,423909,DEFAULT,DE,EUR,2704,3218
mr-004,M23340,,DEFAULT,DE,EUR,591,704
mr-004,,424265,DEFAULT,DE,EUR,591,704
mr-004,M23343,,DEFAULT,DE,EUR,872,1038
mr-004,,424270,DEFAULT,DE,EUR,872,1038
mr-004,M23345,,DEFAULT,DE,EUR,394,469
mr-004,,424273,DEFAULT,DE,EUR,394,469
mr-004,M23432,,DEFAULT,DE,EUR,44,53
mr-004,,424372,DEFAULT,DE,EUR,44,53
mr-004,M23436,,DEFAULT,DE,EUR,97,115
mr-004,,424384,DEFAULT,DE,EUR,97,115
mr-004,M23438,,DEFAULT,DE,EUR,112,134
mr-004,,424390,DEFAULT,DE,EUR,112,134
mr-004,M23440,,DEFAULT,DE,EUR,112,134
mr-004,,424397,DEFAULT,DE,EUR,112,134
mr-004,M23441,,DEFAULT,DE,EUR,112,134
mr-004,,424400,DEFAULT,DE,EUR,112,134
mr-004,M23444,,DEFAULT,DE,EUR,143,170
mr-004,,424409,DEFAULT,DE,EUR,143,170
mr-004,M23450,,DEFAULT,DE,EUR,106,126
mr-004,,424430,DEFAULT,DE,EUR,106,126
mr-004,M23451,,DEFAULT,DE,EUR,106,126
mr-004,,424431,DEFAULT,DE,EUR,106,126
mr-004,M23454,,DEFAULT,DE,EUR,120,143
mr-004,,424442,DEFAULT,DE,EUR,120,143
mr-004,M23455,,DEFAULT,DE,EUR,120,143
mr-004,,424447,DEFAULT,DE,EUR,120,143
mr-004,M23456,,DEFAULT,DE,EUR,218,261
mr-004,,424449,DEFAULT,DE,EUR,218,261
mr-004,M23457,,DEFAULT,DE,EUR,196,234
mr-004,,424453,DEFAULT,DE,EUR,196,234
mr-004,M23459,,DEFAULT,DE,EUR,554,659
mr-004,,424463,DEFAULT,DE,EUR,554,659
mr-004,M23460,,DEFAULT,DE,EUR,265,315
mr-004,,424464,DEFAULT,DE,EUR,265,315
mr-004,M23461,,DEFAULT,DE,EUR,143,170
mr-004,,424466,DEFAULT,DE,EUR,143,170
mr-004,M23462,,DEFAULT,DE,EUR,123,146
mr-004,,424472,DEFAULT,DE,EUR,123,146
mr-004,M23463,,DEFAULT,DE,EUR,123,146
mr-004,,424475,DEFAULT,DE,EUR,123,146
mr-004,M23467,,DEFAULT,DE,EUR,218,261
mr-004,,424493,DEFAULT,DE,EUR,218,261
mr-004,M23468,,DEFAULT,DE,EUR,226,270
mr-004,,424496,DEFAULT,DE,EUR,226,270
mr-004,M23469,,DEFAULT,DE,EUR,295,352
mr-004,,424503,DEFAULT,DE,EUR,295,352
mr-004,M23470,,DEFAULT,DE,EUR,242,288
mr-004,,424506,DEFAULT,DE,EUR,242,288
mr-004,M23471,,DEFAULT,DE,EUR,189,225
mr-004,,424510,DEFAULT,DE,EUR,189,225
mr-004,M23472,,DEFAULT,DE,EUR,318,378
mr-004,,424513,DEFAULT,DE,EUR,318,378
mr-004,M23473,,DEFAULT,DE,EUR,158,189
mr-004,,424516,DEFAULT,DE,EUR,158,189
mr-004,M23475,,DEFAULT,DE,EUR,302,360
mr-004,,424527,DEFAULT,DE,EUR,302,360
mr-004,M23476,,DEFAULT,DE,EUR,302,360
mr-004,,424528,DEFAULT,DE,EUR,302,360
mr-004,M23477,,DEFAULT,DE,EUR,302,360
mr-004,,424529,DEFAULT,DE,EUR,302,360
mr-004,M23478,,DEFAULT,DE,EUR,302,360
mr-004,,424530,DEFAULT,DE,EUR,302,360
mr-004,M23479,,DEFAULT,DE,EUR,478,569
mr-004,,424531,DEFAULT,DE,EUR,478,569
mr-004,M23482,,DEFAULT,DE,EUR,150,179
mr-004,,424542,DEFAULT,DE,EUR,150,179
mr-004,M23484,,DEFAULT,DE,EUR,189,225
mr-004,,424546,DEFAULT,DE,EUR,189,225
mr-004,M23486,,DEFAULT,DE,EUR,218,261
mr-004,,424549,DEFAULT,DE,EUR,218,261
mr-004,M23487,,DEFAULT,DE,EUR,218,261
mr-004,,424550,DEFAULT,DE,EUR,218,261
mr-004,M23488,,DEFAULT,DE,EUR,226,270
mr-004,,424551,DEFAULT,DE,EUR,226,270
mr-004,M23510,,DEFAULT,DE,EUR,546,650
mr-004,,424599,DEFAULT,DE,EUR,546,650
mr-004,M23512,,DEFAULT,DE,EUR,67,80
mr-004,,424605,DEFAULT,DE,EUR,67,80
mr-004,M23513,,DEFAULT,DE,EUR,72,86
mr-004,,424606,DEFAULT,DE,EUR,72,86
mr-004,M23720,,DEFAULT,DE,EUR,1032,1228
mr-004,,425073,DEFAULT,DE,EUR,1032,1228
mr-004,M23721,,DEFAULT,DE,EUR,1427,1698
mr-004,,425074,DEFAULT,DE,EUR,1427,1698
mr-004,M23722,,DEFAULT,DE,EUR,3664,4361
mr-004,,425075,DEFAULT,DE,EUR,3664,4361
mr-004,M23724,,DEFAULT,DE,EUR,645,767
mr-004,,425078,DEFAULT,DE,EUR,645,767
mr-004,M23723,,DEFAULT,DE,EUR,470,559
mr-004,,425079,DEFAULT,DE,EUR,470,559
mr-004,M23725,,DEFAULT,DE,EUR,1199,1427
mr-004,,425082,DEFAULT,DE,EUR,1199,1427
mr-004,M23726,,DEFAULT,DE,EUR,1307,1555
mr-004,,425083,DEFAULT,DE,EUR,1307,1555
mr-004,M23727,,DEFAULT,DE,EUR,1799,2142
mr-004,,425084,DEFAULT,DE,EUR,1799,2142
mr-004,M26415,,DEFAULT,DE,EUR,2323,2765
mr-004,,425086,DEFAULT,DE,EUR,2323,2765
mr-004,M23729,,DEFAULT,DE,EUR,1731,2060
mr-004,,425087,DEFAULT,DE,EUR,1731,2060
mr-004,M23730,,DEFAULT,DE,EUR,318,378
mr-004,,425088,DEFAULT,DE,EUR,318,378
mr-004,M23731,,DEFAULT,DE,EUR,363,432
mr-004,,425090,DEFAULT,DE,EUR,363,432
mr-004,M23732,,DEFAULT,DE,EUR,546,650
mr-004,,425093,DEFAULT,DE,EUR,546,650
mr-004,M26416,,DEFAULT,DE,EUR,2893,3443
mr-004,,425096,DEFAULT,DE,EUR,2893,3443
mr-004,M26417,,DEFAULT,DE,EUR,1101,1310
mr-004,,425097,DEFAULT,DE,EUR,1101,1310
mr-004,M26418,,DEFAULT,DE,EUR,1343,1598
mr-004,,425098,DEFAULT,DE,EUR,1343,1598
mr-004,M26419,,DEFAULT,DE,EUR,1807,2150
mr-004,,425099,DEFAULT,DE,EUR,1807,2150
mr-004,M26420,,DEFAULT,DE,EUR,1883,2241
mr-004,,425100,DEFAULT,DE,EUR,1883,2241
mr-004,M23751,,DEFAULT,DE,EUR,2218,2639
mr-004,,425123,DEFAULT,DE,EUR,2218,2639
mr-004,M23766,,DEFAULT,DE,EUR,758,903
mr-004,,425140,DEFAULT,DE,EUR,758,903
mr-004,M23770,,DEFAULT,DE,EUR,1366,1626
mr-004,,425149,DEFAULT,DE,EUR,1366,1626
mr-004,M23764,,DEFAULT,DE,EUR,1442,1717
mr-004,,425150,DEFAULT,DE,EUR,1442,1717
mr-004,M23771,,DEFAULT,DE,EUR,2050,2440
mr-004,,425152,DEFAULT,DE,EUR,2050,2440
mr-004,M23777,,DEFAULT,DE,EUR,922,1098
mr-004,,425159,DEFAULT,DE,EUR,922,1098
mr-004,M24143,,DEFAULT,DE,EUR,432,514
mr-004,,425751,DEFAULT,DE,EUR,432,514
mr-004,M24416,,DEFAULT,DE,EUR,4937,5875
mr-004,,426376,DEFAULT,DE,EUR,4937,5875
mr-004,M24417,,DEFAULT,DE,EUR,9041,10758
mr-004,,426377,DEFAULT,DE,EUR,9041,10758
mr-004,M24418,,DEFAULT,DE,EUR,12839,15279
mr-004,M24418,,ORIGINAL,DE,EUR,14266,16977
mr-004,,426378,DEFAULT,DE,EUR,12839,15279
mr-004,,426378,ORIGINAL,DE,EUR,14266,16977
mr-004,M24563,,DEFAULT,DE,EUR,1234,1469
mr-004,,426531,DEFAULT,DE,EUR,1234,1469
mr-004,M24605,,DEFAULT,DE,EUR,2821,3357
mr-004,M24605,,ORIGINAL,DE,EUR,3134,3730
mr-004,,426581,DEFAULT,DE,EUR,2821,3357
mr-004,,426581,ORIGINAL,DE,EUR,3134,3730
mr-004,M24606,,DEFAULT,DE,EUR,550,655
mr-004,,426582,DEFAULT,DE,EUR,550,655
mr-004,M24609,,DEFAULT,DE,EUR,5579,6639
mr-004,,426587,DEFAULT,DE,EUR,5579,6639
mr-004,M24610,,DEFAULT,DE,EUR,1970,2344
mr-004,,426588,DEFAULT,DE,EUR,1970,2344
mr-004,M24612,,DEFAULT,DE,EUR,1086,1292
mr-004,,426590,DEFAULT,DE,EUR,1086,1292
mr-004,M24613,,DEFAULT,DE,EUR,622,740
mr-004,,426591,DEFAULT,DE,EUR,622,740
mr-004,M24632,,DEFAULT,DE,EUR,7964,9477
mr-004,,426615,DEFAULT,DE,EUR,7964,9477
mr-004,M24637,,DEFAULT,DE,EUR,803,956
mr-004,,426620,DEFAULT,DE,EUR,803,956
mr-004,M25598,,DEFAULT,DE,EUR,890,1059
mr-004,,427913,DEFAULT,DE,EUR,890,1059
mr-004,M25599,,DEFAULT,DE,EUR,1645,1958
mr-004,,427914,DEFAULT,DE,EUR,1645,1958
mr-004,M25600,,DEFAULT,DE,EUR,1190,1416
mr-004,,427915,DEFAULT,DE,EUR,1190,1416
mr-004,M1002203,,DEFAULT,DE,EUR,12931,15388
mr-004,,463981,DEFAULT,DE,EUR,12931,15388
mr-004,M1014629,,DEFAULT,DE,EUR,27298,32484
mr-004,,463994,DEFAULT,DE,EUR,27298,32484
mr-004,M1024601,,DEFAULT,DE,EUR,31322,37273
mr-004,,464000,DEFAULT,DE,EUR,31322,37273
mr-004,M1015356,,DEFAULT,DE,EUR,31322,37273
mr-004,,464001,DEFAULT,DE,EUR,31322,37273
mr-004,M1015355,,DEFAULT,DE,EUR,31322,37273
mr-004,,464002,DEFAULT,DE,EUR,31322,37273
mr-004,M1014645,,DEFAULT,DE,EUR,56283,66977
mr-004,,464003,DEFAULT,DE,EUR,56283,66977
mr-004,M1014646,,DEFAULT,DE,EUR,148551,176776
mr-004,,464004,DEFAULT,DE,EUR,148551,176776
mr-004,M1014653,,DEFAULT,DE,EUR,47506,56533
mr-004,,464005,DEFAULT,DE,EUR,47506,56533
mr-004,M1014656,,DEFAULT,DE,EUR,38960,46400
mr-004,,464007,DEFAULT,DE,EUR,38960,46400
mr-004,M1014642,,DEFAULT,DE,EUR,39374,46855
mr-004,,464012,DEFAULT,DE,EUR,39374,46855
mr-004,M1014643,,DEFAULT,DE,EUR,44205,52604
mr-004,,464013,DEFAULT,DE,EUR,44205,52604
mr-004,M1014644,,DEFAULT,DE,EUR,50646,60270
mr-004,,464014,DEFAULT,DE,EUR,50646,60270
mr-004,M88181,,DEFAULT,DE,EUR,173118,206010
mr-004,,490001,DEFAULT,DE,EUR,173118,206010
mr-004,M88182,,DEFAULT,DE,EUR,197274,234756
mr-004,,490002,DEFAULT,DE,EUR,197274,234756
mr-004,M857,,DEFAULT,DE,EUR,20333,24196
mr-004,,500344,DEFAULT,DE,EUR,20333,24196
mr-004,M75730,,DEFAULT,DE,EUR,16278,19370
mr-004,,500380,DEFAULT,DE,EUR,16278,19370
mr-004,M852,,DEFAULT,DE,EUR,27346,32542
mr-004,,500487,DEFAULT,DE,EUR,27346,32542
mr-004,M58335,,DEFAULT,DE,EUR,27174,32337
mr-004,,500942,DEFAULT,DE,EUR,27174,32337
mr-004,M58336,,DEFAULT,DE,EUR,44943,53482
mr-004,,500946,DEFAULT,DE,EUR,44943,53482
mr-004,M58315,,DEFAULT,DE,EUR,23270,27691
mr-004,,501000,DEFAULT,DE,EUR,23270,27691
mr-004,M62306,,DEFAULT,DE,EUR,6151,7321
mr-004,,501022,DEFAULT,DE,EUR,6151,7321
mr-004,M62301,,DEFAULT,DE,EUR,4194,4992
mr-004,,501039,DEFAULT,DE,EUR,4194,4992
mr-004,M62305,,DEFAULT,DE,EUR,5281,6284
mr-004,,501040,DEFAULT,DE,EUR,5281,6284
mr-004,M68854,,DEFAULT,DE,EUR,49681,59120
mr-004,,501517,DEFAULT,DE,EUR,49681,59120
mr-004,M68726,,DEFAULT,DE,EUR,17311,20601
mr-004,,502173,DEFAULT,DE,EUR,17311,20601
mr-004,M68727,,DEFAULT,DE,EUR,18438,21942
mr-004,,502178,DEFAULT,DE,EUR,18438,21942
mr-004,M1896,,DEFAULT,DE,EUR,45398,54025
mr-004,,506670,DEFAULT,DE,EUR,45398,54025
mr-004,M858,,DEFAULT,DE,EUR,33974,40429
mr-004,,506719,DEFAULT,DE,EUR,33974,40429
mr-004,M859,,DEFAULT,DE,EUR,37741,44912
mr-004,,507871,DEFAULT,DE,EUR,37741,44912
mr-004,M75686,,DEFAULT,DE,EUR,37548,44682
mr-004,,507920,DEFAULT,DE,EUR,37548,44682
mr-004,M856,,DEFAULT,DE,EUR,19466,23164
mr-004,,508165,DEFAULT,DE,EUR,19466,23164
mr-004,M43347,,DEFAULT,DE,EUR,14550,17314
mr-004,,508321,DEFAULT,DE,EUR,14550,17314
mr-004,M75727,,DEFAULT,DE,EUR,46302,55100
mr-004,,508328,DEFAULT,DE,EUR,46302,55100
mr-004,M75700,,DEFAULT,DE,EUR,22260,26489
mr-004,,508330,DEFAULT,DE,EUR,22260,26489
mr-004,M75685,,DEFAULT,DE,EUR,38142,45389
mr-004,,508378,DEFAULT,DE,EUR,38142,45389
mr-004,M55895,,DEFAULT,DE,EUR,32127,38231
mr-004,,509070,DEFAULT,DE,EUR,32127,38231
mr-004,M1014874,,DEFAULT,DE,EUR,15218,18110
mr-004,,512067,DEFAULT,DE,EUR,15218,18110
mr-004,M1014866,,DEFAULT,DE,EUR,16023,19067
mr-004,,512081,DEFAULT,DE,EUR,16023,19067
mr-004,M1014871,,DEFAULT,DE,EUR,16023,19067
mr-004,,512086,DEFAULT,DE,EUR,16023,19067
mr-004,M1014870,,DEFAULT,DE,EUR,16023,19067
mr-004,,512094,DEFAULT,DE,EUR,16023,19067
mr-004,M1013168,,DEFAULT,DE,EUR,5870,6985
mr-004,,517598,DEFAULT,DE,EUR,5870,6985
mr-004,M1013287,,DEFAULT,DE,EUR,9855,11728
mr-004,,517630,DEFAULT,DE,EUR,9855,11728
mr-004,M1013541,,DEFAULT,DE,EUR,12246,14574
mr-004,,519762,DEFAULT,DE,EUR,12246,14574
mr-004,M1016129,,DEFAULT,DE,EUR,25363,30182
mr-004,,520561,DEFAULT,DE,EUR,25363,30182
mr-004,M55936,,DEFAULT,DE,EUR,17858,21251
mr-004,,544183,DEFAULT,DE,EUR,17858,21251
mr-004,M1028702,,DEFAULT,DE,EUR,56283,66977
mr-004,,573330,DEFAULT,DE,EUR,56283,66977
mr-004,M58227,,DEFAULT,DE,EUR,7854,9346
mr-004,,573872,DEFAULT,DE,EUR,7854,9346
mr-004,M58228,,DEFAULT,DE,EUR,10165,12096
mr-004,,573874,DEFAULT,DE,EUR,10165,12096
mr-004,M58230,,DEFAULT,DE,EUR,16281,19374
mr-004,,573878,DEFAULT,DE,EUR,16281,19374
mr-004,M58312,,DEFAULT,DE,EUR,15431,18363
mr-004,,573880,DEFAULT,DE,EUR,15431,18363
mr-004,M58313,,DEFAULT,DE,EUR,16143,19210
mr-004,,573882,DEFAULT,DE,EUR,16143,19210
mr-004,M58314,,DEFAULT,DE,EUR,16383,19496
mr-004,,573884,DEFAULT,DE,EUR,16383,19496
mr-004,M54107,,DEFAULT,DE,EUR,23976,28532
mr-004,,573887,DEFAULT,DE,EUR,23976,28532
mr-004,M54110,,DEFAULT,DE,EUR,45328,53941
mr-004,,573888,DEFAULT,DE,EUR,45328,53941
mr-004,M54111,,DEFAULT,DE,EUR,43954,52305
mr-004,,573889,DEFAULT,DE,EUR,43954,52305
mr-004,M54113,,DEFAULT,DE,EUR,80439,95722
mr-004,,573890,DEFAULT,DE,EUR,80439,95722
mr-004,M55937,,DEFAULT,DE,EUR,32127,38231
mr-004,,573906,DEFAULT,DE,EUR,32127,38231
mr-004,M1018211,,DEFAULT,DE,EUR,28987,34494
mr-004,,573939,DEFAULT,DE,EUR,28987,34494
mr-004,M635,,DEFAULT,DE,EUR,84143,100130
mr-004,,574598,DEFAULT,DE,EUR,84143,100130
mr-004,M1014496,,DEFAULT,DE,EUR,96221,114503
mr-004,,574599,DEFAULT,DE,EUR,96221,114503
mr-004,M636,,DEFAULT,DE,EUR,122793,146123
mr-004,,574601,DEFAULT,DE,EUR,122793,146123
mr-004,M74966,,DEFAULT,DE,EUR,122793,146123
mr-004,,574602,DEFAULT,DE,EUR,122793,146123
mr-004,M1014502,,DEFAULT,DE,EUR,126818,150914
mr-004,,574603,DEFAULT,DE,EUR,126818,150914
mr-004,M1028095,,DEFAULT,DE,EUR,6674,7943
mr-004,,574969,DEFAULT,DE,EUR,6674,7943
mr-004,M49320,,DEFAULT,DE,EUR,58698,69851
mr-004,,574971,DEFAULT,DE,EUR,58698,69851
mr-004,M78380,,DEFAULT,DE,EUR,60897,72468
mr-004,,574972,DEFAULT,DE,EUR,60897,72468
mr-004,M90850,,DEFAULT,DE,EUR,80439,95722
mr-004,,574973,DEFAULT,DE,EUR,80439,95722
mr-004,M1017945,,DEFAULT,DE,EUR,28906,34398
mr-004,,574987,DEFAULT,DE,EUR,28906,34398
mr-004,M1017905,,DEFAULT,DE,EUR,58449,69554
mr-004,M1017905,,ORIGINAL,DE,EUR,64942,77282
mr-004,,574995,DEFAULT,DE,EUR,58449,69554
mr-004,,574995,ORIGINAL,DE,EUR,64942,77282
mr-004,M72939,,DEFAULT,DE,EUR,42984,51151
mr-004,,575056,DEFAULT,DE,EUR,42984,51151
mr-004,M72940,,DEFAULT,DE,EUR,46610,55466
mr-004,,575057,DEFAULT,DE,EUR,46610,55466
mr-004,M72942,,DEFAULT,DE,EUR,51596,61399
mr-004,,575058,DEFAULT,DE,EUR,51596,61399
mr-004,M72943,,DEFAULT,DE,EUR,53031,63107
mr-004,,575059,DEFAULT,DE,EUR,53031,63107
mr-004,M72944,,DEFAULT,DE,EUR,55902,66524
mr-004,,575060,DEFAULT,DE,EUR,55902,66524
mr-004,M72945,,DEFAULT,DE,EUR,58773,69940
mr-004,,575061,DEFAULT,DE,EUR,58773,69940
mr-004,M1017902,,DEFAULT,DE,EUR,52956,63018
mr-004,,575065,DEFAULT,DE,EUR,52956,63018
mr-004,M1022632,,DEFAULT,DE,EUR,28745,34206
mr-004,,575186,DEFAULT,DE,EUR,28745,34206
mr-004,M1022643,,DEFAULT,DE,EUR,28745,34206
mr-004,,575191,DEFAULT,DE,EUR,28745,34206
mr-004,M1022640,,DEFAULT,DE,EUR,24438,29082
mr-004,,575193,DEFAULT,DE,EUR,24438,29082
mr-004,M1028061,,DEFAULT,DE,EUR,17790,21171
mr-004,,575257,DEFAULT,DE,EUR,17790,21171
mr-004,M1028062,,DEFAULT,DE,EUR,19339,23014
mr-004,,575260,DEFAULT,DE,EUR,19339,23014
mr-004,M1030133,,DEFAULT,DE,EUR,11709,13934
mr-004,,575284,DEFAULT,DE,EUR,11709,13934
mr-004,M29930,,DEFAULT,DE,EUR,747886,889983
mr-004,,621613,DEFAULT,DE,EUR,747886,889983
mr-004,M29929,,DEFAULT,DE,EUR,672342,800086
mr-004,,621614,DEFAULT,DE,EUR,672342,800086
mr-004,M29931,,DEFAULT,DE,EUR,619461,737158
mr-004,,621618,DEFAULT,DE,EUR,619461,737158
mr-004,M1028483,,DEFAULT,DE,EUR,17814,21199
mr-004,,632992,DEFAULT,DE,EUR,17814,21199
mr-004,M21705,,DEFAULT,DE,EUR,1291,1536
mr-004,,655941,DEFAULT,DE,EUR,1291,1536
mr-004,M83,,DEFAULT,DE,EUR,7826,9313
mr-004,,657712,DEFAULT,DE,EUR,7826,9313
mr-004,M84,,DEFAULT,DE,EUR,7826,9313
mr-004,,657713,DEFAULT,DE,EUR,7826,9313
mr-004,M85,,DEFAULT,DE,EUR,7826,9313
mr-004,,657714,DEFAULT,DE,EUR,7826,9313
mr-004,M86,,DEFAULT,DE,EUR,7826,9313
mr-004,,657715,DEFAULT,DE,EUR,7826,9313
mr-004,M87,,DEFAULT,DE,EUR,7826,9313
mr-004,,657716,DEFAULT,DE,EUR,7826,9313
mr-004,M111,,DEFAULT,DE,EUR,12842,15282
mr-004,,673327,DEFAULT,DE,EUR,12842,15282
mr-004,B0001,,DEFAULT,DE,EUR,83406,99218
mr-004,B0001,,ORIGINAL,DE,EUR,92639,110242
mr-004,,000101,DEFAULT,DE,EUR,83406,99218
mr-004,,000101,ORIGINAL,DE,EUR,92639,110242
mr-004,B0002,,DEFAULT,DE,EUR,23134,27530
mr-004,,000201,DEFAULT,DE,EUR,23134,27530
mr-004,M12656,,DEFAULT,DE,EUR,16152,19221
mr-004,,107255,DEFAULT,DE,EUR,16152,19221
mr-004,M61240,,DEFAULT,DE,CHF,14130,16814
mr-004,M61240,,ORIGINAL,DE,CHF,15699,18682
mr-004,,100107,DEFAULT,DE,CHF,14130,16814
mr-004,,100107,ORIGINAL,DE,CHF,15699,18682
mr-004,C2235,,DEFAULT,DE,CHF,7270,8652
mr-004,C2235,,ORIGINAL,DE,CHF,8078,9613
mr-004,,1001454,DEFAULT,DE,CHF,7270,8652
mr-004,,1001454,ORIGINAL,DE,CHF,8078,9613
mr-004,,100223,DEFAULT,DE,CHF,16179,19254
mr-004,,100223,ORIGINAL,DE,CHF,17977,21393
