abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices
,108263,DEFAULT,AT,CHF,36196,43055,
M90737,,DEFAULT,AT,EUR,14608,17364,
M90737,,DEFAULT,AT,CHF,16639,19780,
,108278,DEFAULT,AT,EUR,14608,17364,
,108278,DEFAULT,AT,CHF,16639,19780,
M90800,,DEFAULT,AT,EUR,30048,35738,
M90800,,DEFAULT,AT,CHF,34240,40727,
,108287,DEFAULT,AT,EUR,30048,35738,
,108287,DEFAULT,AT,CHF,34240,40727,
M90805,,DEFAULT,AT,EUR,44637,53099,
M90805,,DEFAULT,AT,CHF,50872,60518,
,108298,DEFAULT,AT,EUR,44637,53099,
,108298,DEFAULT,AT,CHF,50872,60518,
M90806,,DEFAULT,AT,EUR,55839,66430,
M90806,,DEFAULT,AT,CHF,63642,75716,
,108302,DEFAULT,AT,EUR,55839,66430,
,108302,DEFAULT,AT,CHF,63642,75716,
M1000785,,DEFAULT,AT,EUR,40662,48369,
M1000785,,DEFAULT,AT,CHF,46340,55126,
,212427,DEFAULT,AT,EUR,40662,48369,
,212427,DEFAULT,AT,CHF,46340,55126,
M1000786,,DEFAULT,AT,EUR,12245,14552,
M1000786,,DEFAULT,AT,CHF,13945,16575,
,212440,DEFAULT,AT,EUR,12245,14552,
,212440,DEFAULT,AT,CHF,13945,16575,
M1000838,,DEFAULT,AT,EUR,141388,168233,
M1000838,,DEFAULT,AT,CHF,161168,191771,
,212442,DEFAULT,AT,EUR,141388,168233,
,212442,DEFAULT,AT,CHF,161168,191771,
M1000839,,DEFAULT,AT,EUR,168013,199917,
M1000839,,DEFAULT,AT,CHF,191520,227891,
,212444,DEFAULT,AT,EUR,168013,199917,
,212444,DEFAULT,AT,CHF,191520,227891,
M1000840,,DEFAULT,AT,EUR,266245,316813,
M1000840,,DEFAULT,AT,CHF,303505,361152,
,212447,DEFAULT,AT,EUR,266245,316813,
,212447,DEFAULT,AT,CHF,303505,361152,
M1006484,,DEFAULT,AT,EUR,21356,25395,
M1006484,,DEFAULT,AT,CHF,24331,28936,
,212837,DEFAULT,AT,EUR,21356,25395,
,212837,DEFAULT,AT,CHF,24331,28936,
M1006811,,DEFAULT,AT,EUR,14464,17193,
M1006811,,DEFAULT,AT,CHF,16474,19586,
,213103,DEFAULT,AT,EUR,14464,17193,
,213103,DEFAULT,AT,CHF,16474,19586,
M1006871,,DEFAULT,AT,EUR,24401,29018,
M1006871,,DEFAULT,AT,CHF,27803,33066,
,213216,DEFAULT,AT,EUR,24401,29018,
,213216,DEFAULT,AT,CHF,27803,33066,
M5108,,DEFAULT,AT,EUR,9124,10839,
M5108,,DEFAULT,AT,CHF,10387,12342,
,400065,DEFAULT,AT,EUR,9124,10839,
,400065,DEFAULT,AT,CHF,10387,12342,
M5043,,DEFAULT,AT,EUR,26975,32081,
M5043,,DEFAULT,AT,CHF,30737,36558,
,400072,DEFAULT,AT,EUR,26975,32081,
,400072,DEFAULT,AT,CHF,30737,36558,
M5022,,DEFAULT,AT,EUR,18077,21493,
M5022,,DEFAULT,AT,CHF,20593,24488,
,400074,DEFAULT,AT,EUR,18077,21493,
,400074,DEFAULT,AT,CHF,20593,24488,
M5113,,DEFAULT,AT,EUR,16270,19343,
M5113,,DEFAULT,AT,CHF,18533,22037,
,400434,DEFAULT,AT,EUR,16270,19343,
,400434,DEFAULT,AT,CHF,18533,22037,
M65062,,DEFAULT,AT,EUR,148709,176945,
M65062,,DEFAULT,AT,CHF,169514,201703,
,400855,DEFAULT,AT,EUR,148709,176945,
,400855,DEFAULT,AT,CHF,169514,201703,
M5154,,DEFAULT,AT,EUR,11076,13162,
M5154,,DEFAULT,AT,CHF,12612,14990,
,401627,DEFAULT,AT,EUR,11076,13162,
,401627,DEFAULT,AT,CHF,12612,14990,
M5155,,DEFAULT,AT,EUR,15476,18397,
M5155,,DEFAULT,AT,CHF,17628,20958,
,401629,DEFAULT,AT,EUR,15476,18397,
,401629,DEFAULT,AT,CHF,17628,20958,
M5147,,DEFAULT,AT,EUR,15909,18913,
M5147,,DEFAULT,AT,CHF,18122,21546,
,401768,DEFAULT,AT,EUR,15909,18913,
,401768,DEFAULT,AT,CHF,18122,21546,
M5148,,DEFAULT,AT,EUR,21691,25793,
M5148,,DEFAULT,AT,CHF,24713,29390,
,401781,DEFAULT,AT,EUR,21691,25793,
,401781,DEFAULT,AT,CHF,24713,29390,
M5044,,DEFAULT,AT,EUR,17906,21289,
M5044,,DEFAULT,AT,CHF,20398,24255,
,403006,DEFAULT,AT,EUR,17906,21289,
,403006,DEFAULT,AT,CHF,20398,24255,
M70208,,DEFAULT,AT,EUR,19884,23643,
M70208,,DEFAULT,AT,CHF,22653,26939,
,403125,DEFAULT,AT,EUR,19884,23643,
,403125,DEFAULT,AT,CHF,22653,26939,
M88184,,DEFAULT,AT,EUR,587310,698879,
M88184,,DEFAULT,AT,CHF,669519,796708,
,404108,DEFAULT,AT,EUR,587310,698879,
,404108,DEFAULT,AT,CHF,669519,796708,
M1031236,,DEFAULT,AT,EUR,16812,19988,
M1031236,,DEFAULT,AT,CHF,19151,22772,
,408034,DEFAULT,AT,EUR,16812,19988,
,408034,DEFAULT,AT,CHF,19151,22772,
M1031238,,DEFAULT,AT,EUR,5330,6324,
M1031238,,DEFAULT,AT,CHF,6062,7195,
,408104,DEFAULT,AT,EUR,5330,6324,
,408104,DEFAULT,AT,CHF,6062,7195,
M90799,,DEFAULT,AT,EUR,34338,40844,
M90799,,DEFAULT,AT,CHF,39131,46548,
,410075,DEFAULT,AT,EUR,34338,40844,
,410075,DEFAULT,AT,CHF,39131,46548,
M90802,,DEFAULT,AT,EUR,42063,50036,
M90802,,DEFAULT,AT,CHF,47937,57027,
,410083,DEFAULT,AT,EUR,42063,50036,
,410083,DEFAULT,AT,CHF,47937,57027,
M1024684,,DEFAULT,AT,EUR,53219,63312,
M1024684,,DEFAULT,AT,CHF,60655,72161,
,410090,DEFAULT,AT,EUR,53219,63312,
,410090,DEFAULT,AT,CHF,60655,72161,
M1024689,,DEFAULT,AT,EUR,74720,88898,
M1024689,,DEFAULT,AT,CHF,85166,101329,
,410102,DEFAULT,AT,EUR,74720,88898,
,410102,DEFAULT,AT,CHF,85166,101329,
M90804,,DEFAULT,AT,EUR,24040,28588,
M90804,,DEFAULT,AT,CHF,27391,32576,
,410104,DEFAULT,AT,EUR,24040,28588,
,410104,DEFAULT,AT,CHF,27391,32576,
M1080190,,DEFAULT,AT,EUR,27473,32673,
M1080190,,DEFAULT,AT,CHF,31305,37233,
,411653,DEFAULT,AT,EUR,27473,32673,
,411653,DEFAULT,AT,CHF,31305,37233,
M1079243,,DEFAULT,AT,EUR,18077,21493,
M1079243,,DEFAULT,AT,CHF,20593,24488,
,413849,DEFAULT,AT,EUR,18077,21493,
,413849,DEFAULT,AT,CHF,20593,24488,
M1079219,,DEFAULT,AT,EUR,35242,41919,
M1079219,,DEFAULT,AT,CHF,40161,47773,
,413850,DEFAULT,AT,EUR,35242,41919,
,413850,DEFAULT,AT,CHF,40161,47773,
M1079221,,DEFAULT,AT,EUR,16421,19523,
M1079221,,DEFAULT,AT,CHF,18705,22242,
,413852,DEFAULT,AT,EUR,16421,19523,
,413852,DEFAULT,AT,CHF,18705,22242,
M1079222,,DEFAULT,AT,EUR,28918,34393,
M1079222,,DEFAULT,AT,CHF,32952,39194,
,413854,DEFAULT,AT,EUR,28918,34393,
,413854,DEFAULT,AT,CHF,32952,39194,
M1028375,,DEFAULT,AT,EUR,73004,86856,
M1028375,,DEFAULT,AT,CHF,83210,99001,
,414097,DEFAULT,AT,EUR,73004,86856,
,414097,DEFAULT,AT,CHF,83210,99001,
M1028376,,DEFAULT,AT,EUR,77250,91908,
M1028376,,DEFAULT,AT,CHF,88050,104761,
,414098,DEFAULT,AT,EUR,77250,91908,
,414098,DEFAULT,AT,CHF,88050,104761,
M29455,,DEFAULT,AT,EUR,28918,34393,
M29455,,DEFAULT,AT,CHF,32952,39194,
M29455,,ORIGINAL,AT,EUR,32120,38203,
M29455,,ORIGINAL,AT,CHF,36602,43537,
,419780,DEFAULT,AT,EUR,28918,34393,
,419780,DEFAULT,AT,CHF,32952,39194,
,419780,ORIGINAL,AT,EUR,32120,38203,
,419780,ORIGINAL,AT,CHF,36602,43537,
M29456,,DEFAULT,AT,EUR,22618,26897,
M29456,,DEFAULT,AT,CHF,25770,30648,
,419781,DEFAULT,AT,EUR,22618,26897,
,419781,DEFAULT,AT,CHF,25770,30648,
,419782,DEFAULT,AT,EUR,18114,21537,
,419782,DEFAULT,AT,CHF,20636,24538,
M29468,,DEFAULT,AT,EUR,49942,59412,
M29468,,DEFAULT,AT,CHF,56919,67715,
,419803,DEFAULT,AT,EUR,49942,59412,
,419803,DEFAULT,AT,CHF,56919,67715,
M29499,,DEFAULT,AT,EUR,2917,3452,
M29499,,DEFAULT,AT,CHF,3311,3921,
,419869,DEFAULT,AT,EUR,2917,3452,
,419869,DEFAULT,AT,CHF,3311,3921,
M29501,,DEFAULT,AT,EUR,24502,29139,
M29501,,DEFAULT,AT,CHF,27918,33204,
,419871,DEFAULT,AT,EUR,24502,29139,
,419871,DEFAULT,AT,CHF,27918,33204,
M29502,,DEFAULT,AT,EUR,3388,4012,
M29502,,DEFAULT,AT,CHF,3848,4559,
,419872,DEFAULT,AT,EUR,3388,4012,
,419872,DEFAULT,AT,CHF,3848,4559,
M29503,,DEFAULT,AT,EUR,5272,6255,
M29503,,DEFAULT,AT,CHF,5996,7116,
,419873,DEFAULT,AT,EUR,5272,6255,
,419873,DEFAULT,AT,CHF,5996,7116,
M29504,,DEFAULT,AT,EUR,28271,33624,
M29504,,DEFAULT,AT,CHF,32214,38317,
,419876,DEFAULT,AT,EUR,28271,33624,
,419876,DEFAULT,AT,CHF,32214,38317,
M29507,,DEFAULT,AT,EUR,18849,22412,
M29507,,DEFAULT,AT,CHF,21473,25535,
,419880,DEFAULT,AT,EUR,18849,22412,
,419880,DEFAULT,AT,CHF,21473,25535,
M29523,,DEFAULT,AT,EUR,46173,54927,
M29523,,DEFAULT,AT,CHF,52623,62602,
,419897,DEFAULT,AT,EUR,46173,54927,
,419897,DEFAULT,AT,CHF,52623,62602,
M29524,,DEFAULT,AT,EUR,32982,39230,
M29524,,DEFAULT,AT,CHF,37585,44708,
M29524,,ORIGINAL,AT,EUR,36635,43577,
M29524,,ORIGINAL,AT,CHF,41750,49664,
,419898,DEFAULT,AT,EUR,32982,39230,
,419898,DEFAULT,AT,CHF,37585,44708,
,419898,ORIGINAL,AT,EUR,36635,43577,
,419898,ORIGINAL,AT,CHF,41750,49664,
M29525,,DEFAULT,AT,EUR,9708,11534,
M29525,,DEFAULT,AT,CHF,11053,13134,
,419900,DEFAULT,AT,EUR,9708,11534,
,419900,DEFAULT,AT,CHF,11053,13134,
M29526,,DEFAULT,AT,EUR,9708,11534,
M29526,,DEFAULT,AT,CHF,11053,13134,
,419901,DEFAULT,AT,EUR,9708,11534,
,419901,DEFAULT,AT,CHF,11053,13134,
M29529,,DEFAULT,AT,EUR,77540,92254,
M29529,,DEFAULT,AT,CHF,88381,105155,
M29529,,ORIGINAL,AT,EUR,86144,102493,
M29529,,ORIGINAL,AT,CHF,98190,116827,
,419904,DEFAULT,AT,EUR,77540,92254,
,419904,DEFAULT,AT,CHF,88381,105155,
,419904,ORIGINAL,AT,EUR,86144,102493,
,419904,ORIGINAL,AT,CHF,98190,116827,
M29530,,DEFAULT,AT,EUR,89000,105891,
M29530,,DEFAULT,AT,CHF,101445,120701,
M29530,,ORIGINAL,AT,EUR,98877,117645,
M29530,,ORIGINAL,AT,CHF,112705,134101,
,419905,DEFAULT,AT,EUR,89000,105891,
,419905,DEFAULT,AT,CHF,101445,120701,
,419905,ORIGINAL,AT,EUR,98877,117645,
,419905,ORIGINAL,AT,CHF,112705,134101,
M21062,,DEFAULT,AT,EUR,535,617,
M21062,,DEFAULT,AT,CHF,595,689,
,420506,DEFAULT,AT,EUR,535,617,
,420506,DEFAULT,AT,CHF,595,689,
M21066,,DEFAULT,AT,EUR,345,392,
M21066,,DEFAULT,AT,CHF,379,432,
,420514,DEFAULT,AT,EUR,345,392,
,420514,DEFAULT,AT,CHF,379,432,
M21067,,DEFAULT,AT,EUR,383,437,
M21067,,DEFAULT,AT,CHF,422,484,
,420520,DEFAULT,AT,EUR,383,437,
,420520,DEFAULT,AT,CHF,422,484,
M21073,,DEFAULT,AT,EUR,659,765,
M21073,,DEFAULT,AT,CHF,737,858,
,420527,DEFAULT,AT,EUR,659,765,
,420527,DEFAULT,AT,CHF,737,858,
M21090,,DEFAULT,AT,EUR,1924,2270,
M21090,,DEFAULT,AT,CHF,2179,2573,
,420549,DEFAULT,AT,EUR,1924,2270,
,420549,DEFAULT,AT,CHF,2179,2573,
M21091,,DEFAULT,AT,EUR,2906,3440,
M21091,,DEFAULT,AT,CHF,3298,3907,
,420550,DEFAULT,AT,EUR,2906,3440,
,420550,DEFAULT,AT,CHF,3298,3907,
M21092,,DEFAULT,AT,EUR,1048,1228,
M21092,,DEFAULT,AT,CHF,1180,1385,
,420551,DEFAULT,AT,EUR,1048,1228,
,420551,DEFAULT,AT,CHF,1180,1385,
M21093,,DEFAULT,AT,EUR,2840,3361,
M21093,,DEFAULT,AT,CHF,3223,3817,
,420554,DEFAULT,AT,EUR,2840,3361,
,420554,DEFAULT,AT,CHF,3223,3817,
M21094,,DEFAULT,AT,EUR,10531,12513,
M21094,,DEFAULT,AT,CHF,11991,14250,
,420555,DEFAULT,AT,EUR,10531,12513,
,420555,DEFAULT,AT,CHF,11991,14250,
M21097,,DEFAULT,AT,EUR,2048,2419,
M21097,,DEFAULT,AT,CHF,2320,2743,
,420562,DEFAULT,AT,EUR,2048,2419,
,420562,DEFAULT,AT,CHF,2320,2743,
M21099,,DEFAULT,AT,EUR,934,1092,
M21099,,DEFAULT,AT,CHF,1050,1230,
,420565,DEFAULT,AT,EUR,934,1092,
,420565,DEFAULT,AT,CHF,1050,1230,
M21100,,DEFAULT,AT,EUR,1427,1679,
M21100,,DEFAULT,AT,CHF,1612,1900,
,420566,DEFAULT,AT,EUR,1427,1679,
,420566,DEFAULT,AT,CHF,1612,1900,
M21101,,DEFAULT,AT,EUR,2127,2513,
M21101,,DEFAULT,AT,CHF,2410,2850,
,420567,DEFAULT,AT,EUR,2127,2513,
,420567,DEFAULT,AT,CHF,2410,2850,
M21103,,DEFAULT,AT,EUR,2282,2696,
M21103,,DEFAULT,AT,CHF,2587,3059,
,420573,DEFAULT,AT,EUR,2282,2696,
,420573,DEFAULT,AT,CHF,2587,3059,
M21104,,DEFAULT,AT,EUR,7739,9191,
M21104,,DEFAULT,AT,CHF,8808,10463,
,420574,DEFAULT,AT,EUR,7739,9191,
,420574,DEFAULT,AT,CHF,8808,10463,
M21105,,DEFAULT,AT,EUR,2092,2470,
M21105,,DEFAULT,AT,CHF,2370,2801,
,420575,DEFAULT,AT,EUR,2092,2470,
,420575,DEFAULT,AT,CHF,2370,2801,
M21189,,DEFAULT,AT,EUR,763,889,
M21189,,DEFAULT,AT,CHF,855,999,
,420685,DEFAULT,AT,EUR,500,580,"[{""quantity"":5,""net_price"":350,""gross_price"":420},{""quantity"":10,""net_price"":300,""gross_price"":360},{""quantity"":20,""net_price"":200,""gross_price"":240}]"
,420685,DEFAULT,AT,CHF,550,640,"[{""quantity"":5,""net_price"":400,""gross_price"":480},{""quantity"":10,""net_price"":350,""gross_price"":420},{""quantity"":20,""net_price"":250,""gross_price"":300}]"
M21190,,DEFAULT,AT,EUR,506,584,
M21190,,DEFAULT,AT,CHF,562,651,
M21190,,ORIGINAL,AT,EUR,551,637,
M21190,,ORIGINAL,AT,CHF,613,712,
,420687,DEFAULT,AT,EUR,506,584,
,420687,DEFAULT,AT,CHF,562,651,
,420687,ORIGINAL,AT,EUR,551,637,
,420687,ORIGINAL,AT,CHF,613,712,
M21191,,DEFAULT,AT,EUR,405,463,
M21191,,DEFAULT,AT,CHF,447,513,
,420689,DEFAULT,AT,EUR,405,463,
,420689,DEFAULT,AT,CHF,447,513,
M21193,,DEFAULT,AT,EUR,836,976,
M21193,,DEFAULT,AT,CHF,939,1098,
,420691,DEFAULT,AT,EUR,836,976,
,420691,DEFAULT,AT,CHF,939,1098,
M21194,,DEFAULT,AT,EUR,588,680,
M21194,,DEFAULT,AT,CHF,656,761,
,420692,DEFAULT,AT,EUR,588,680,
,420692,DEFAULT,AT,CHF,656,761,
M21195,,DEFAULT,AT,EUR,455,522,
M21195,,DEFAULT,AT,CHF,504,581,
,420694,DEFAULT,AT,EUR,455,522,
,420694,DEFAULT,AT,CHF,504,581,
M21196,,DEFAULT,AT,EUR,894,1045,
M21196,,DEFAULT,AT,CHF,1005,1177,
,420695,DEFAULT,AT,EUR,894,1045,
,420695,DEFAULT,AT,CHF,1005,1177,
M21197,,DEFAULT,AT,EUR,1135,1331,
M21197,,DEFAULT,AT,CHF,1279,1503,
,420696,DEFAULT,AT,EUR,1135,1331,
,420696,DEFAULT,AT,CHF,1279,1503,
M21200,,DEFAULT,AT,EUR,463,532,
M21200,,DEFAULT,AT,CHF,513,592,
,420706,DEFAULT,AT,EUR,463,532,
,420706,DEFAULT,AT,CHF,513,592,
M21201,,DEFAULT,AT,EUR,455,522,
M21201,,DEFAULT,AT,CHF,504,581,
,420707,DEFAULT,AT,EUR,455,522,
,420707,DEFAULT,AT,CHF,504,581,
M21202,,DEFAULT,AT,EUR,976,1143,
M21202,,DEFAULT,AT,CHF,1098,1289,
,420708,DEFAULT,AT,EUR,976,1143,
,420708,DEFAULT,AT,CHF,1098,1289,
M21203,,DEFAULT,AT,EUR,976,1143,
M21203,,DEFAULT,AT,CHF,1098,1289,
,420709,DEFAULT,AT,EUR,976,1143,
,420709,DEFAULT,AT,CHF,1098,1289,
M21205,,DEFAULT,AT,EUR,306,345,
M21205,,DEFAULT,AT,CHF,334,379,
,420712,DEFAULT,AT,EUR,306,345,
,420712,DEFAULT,AT,CHF,334,379,
M21296,,DEFAULT,AT,EUR,1093,1282,
M21296,,DEFAULT,AT,CHF,1232,1447,
,420836,DEFAULT,AT,EUR,1093,1282,
,420836,DEFAULT,AT,CHF,1232,1447,
M21299,,DEFAULT,AT,EUR,3165,3747,
M21299,,DEFAULT,AT,CHF,3594,4257,
,420845,DEFAULT,AT,EUR,3165,3747,
,420845,DEFAULT,AT,CHF,3594,4257,
M21635,,DEFAULT,AT,EUR,1300,1528,
M21635,,DEFAULT,AT,CHF,1467,1727,
,421245,DEFAULT,AT,EUR,1300,1528,
,421245,DEFAULT,AT,CHF,1467,1727,
M21636,,DEFAULT,AT,EUR,936,1095,
M21636,,DEFAULT,AT,CHF,1053,1234,
,421246,DEFAULT,AT,EUR,936,1095,
,421246,DEFAULT,AT,CHF,1053,1234,
M21637,,DEFAULT,AT,EUR,571,660,
M21637,,DEFAULT,AT,CHF,636,738,
,421247,DEFAULT,AT,EUR,571,660,
,421247,DEFAULT,AT,CHF,636,738,
M21638,,DEFAULT,AT,EUR,679,789,
M21638,,DEFAULT,AT,CHF,760,885,
,421248,DEFAULT,AT,EUR,679,789,
,421248,DEFAULT,AT,CHF,760,885,
M21646,,DEFAULT,AT,EUR,314,355,
M21646,,DEFAULT,AT,CHF,343,390,
,421261,DEFAULT,AT,EUR,314,355,
,421261,DEFAULT,AT,CHF,343,390,
M21648,,DEFAULT,AT,EUR,811,946,
M21648,,DEFAULT,AT,CHF,910,1064,
,421263,DEFAULT,AT,EUR,811,946,
,421263,DEFAULT,AT,CHF,910,1064,
M21650,,DEFAULT,AT,EUR,554,641,
M21650,,DEFAULT,AT,CHF,617,716,
,421265,DEFAULT,AT,EUR,554,641,
,421265,DEFAULT,AT,CHF,617,716,
M21679,,DEFAULT,AT,EUR,621,720,
M21679,,DEFAULT,AT,CHF,693,806,
,421322,DEFAULT,AT,EUR,621,720,
,421322,DEFAULT,AT,CHF,693,806,
M21680,,DEFAULT,AT,EUR,545,630,
M21680,,DEFAULT,AT,CHF,607,704,
,421323,DEFAULT,AT,EUR,545,630,
,421323,DEFAULT,AT,CHF,607,704,
M21681,,DEFAULT,AT,EUR,621,720,
M21681,,DEFAULT,AT,CHF,693,806,
,421324,DEFAULT,AT,EUR,621,720,
,421324,DEFAULT,AT,CHF,693,806,
M21684,,DEFAULT,AT,EUR,364,414,
M21684,,DEFAULT,AT,CHF,400,457,
,421327,DEFAULT,AT,EUR,364,414,
,421327,DEFAULT,AT,CHF,400,457,
M21690,,DEFAULT,AT,EUR,621,720,
M21690,,DEFAULT,AT,CHF,693,806,
,421339,DEFAULT,AT,EUR,621,720,
,421339,DEFAULT,AT,CHF,693,806,
,421340,DEFAULT,AT,EUR,621,720,
,421340,DEFAULT,AT,CHF,693,806,
M21691,,DEFAULT,AT,EUR,621,720,
M21691,,DEFAULT,AT,CHF,693,806,
,421341,DEFAULT,AT,EUR,621,720,
,421341,DEFAULT,AT,CHF,693,806,
,421342,DEFAULT,AT,EUR,621,720,
,421342,DEFAULT,AT,CHF,693,806,
M21692,,DEFAULT,AT,EUR,621,720,
M21692,,DEFAULT,AT,CHF,693,806,
,421343,DEFAULT,AT,EUR,621,720,
,421343,DEFAULT,AT,CHF,693,806,
,421344,DEFAULT,AT,EUR,621,720,
,421344,DEFAULT,AT,CHF,693,806,
M21693,,DEFAULT,AT,EUR,621,720,
M21693,,DEFAULT,AT,CHF,693,806,
,421345,DEFAULT,AT,EUR,621,720,
,421345,DEFAULT,AT,CHF,693,806,
,421346,DEFAULT,AT,EUR,621,720,
,421346,DEFAULT,AT,CHF,693,806,
M21694,,DEFAULT,AT,EUR,753,877,
M21694,,DEFAULT,AT,CHF,844,985,
,421347,DEFAULT,AT,EUR,753,877,
,421347,DEFAULT,AT,CHF,844,985,
M21703,,DEFAULT,AT,EUR,513,591,
M21703,,DEFAULT,AT,CHF,570,659,
,421378,DEFAULT,AT,EUR,513,591,
,421378,DEFAULT,AT,CHF,570,659,
M21708,,DEFAULT,AT,EUR,554,641,
M21708,,DEFAULT,AT,CHF,617,716,
,421418,DEFAULT,AT,EUR,554,641,
,421418,DEFAULT,AT,CHF,617,716,
M21704,,DEFAULT,AT,EUR,405,463,
M21704,,DEFAULT,AT,CHF,447,513,
,421425,DEFAULT,AT,EUR,405,463,
,421425,DEFAULT,AT,CHF,447,513,
M21711,,DEFAULT,AT,EUR,472,542,
M21711,,DEFAULT,AT,CHF,524,603,
,421426,DEFAULT,AT,EUR,472,542,
,421426,DEFAULT,AT,CHF,524,603,
M21713,,DEFAULT,AT,EUR,961,1124,
M21713,,DEFAULT,AT,CHF,1081,1267,
,421428,DEFAULT,AT,EUR,961,1124,
,421428,DEFAULT,AT,CHF,1081,1267,
M21714,,DEFAULT,AT,EUR,944,1104,
M21714,,DEFAULT,AT,CHF,1062,1244,
,421432,DEFAULT,AT,EUR,944,1104,
,421432,DEFAULT,AT,CHF,1062,1244,
M21715,,DEFAULT,AT,EUR,588,680,
M21715,,DEFAULT,AT,CHF,656,761,
,421433,DEFAULT,AT,EUR,588,680,
,421433,DEFAULT,AT,CHF,656,761,
M21716,,DEFAULT,AT,EUR,646,749,
M21716,,DEFAULT,AT,CHF,722,839,
,421435,DEFAULT,AT,EUR,646,749,
,421435,DEFAULT,AT,CHF,722,839,
M21717,,DEFAULT,AT,EUR,306,345,
M21717,,DEFAULT,AT,CHF,334,379,
,421436,DEFAULT,AT,EUR,306,345,
,421436,DEFAULT,AT,CHF,334,379,
M21740,,DEFAULT,AT,EUR,430,493,
M21740,,DEFAULT,AT,CHF,476,548,
,421475,DEFAULT,AT,EUR,430,493,
,421475,DEFAULT,AT,CHF,476,548,
M21741,,DEFAULT,AT,EUR,430,493,
M21741,,DEFAULT,AT,CHF,476,548,
,421476,DEFAULT,AT,EUR,430,493,
,421476,DEFAULT,AT,CHF,476,548,
M21742,,DEFAULT,AT,EUR,430,493,
M21742,,DEFAULT,AT,CHF,476,548,
,421477,DEFAULT,AT,EUR,430,493,
,421477,DEFAULT,AT,CHF,476,548,
M21743,,DEFAULT,AT,EUR,430,493,
M21743,,DEFAULT,AT,CHF,476,548,
,421478,DEFAULT,AT,EUR,430,493,
,421478,DEFAULT,AT,CHF,476,548,
M21744,,DEFAULT,AT,EUR,472,542,
M21744,,DEFAULT,AT,CHF,524,603,
,421479,DEFAULT,AT,EUR,472,542,
,421479,DEFAULT,AT,CHF,524,603,
M21745,,DEFAULT,AT,EUR,1093,1282,
M21745,,DEFAULT,AT,CHF,1232,1447,
,421481,DEFAULT,AT,EUR,1093,1282,
,421481,DEFAULT,AT,CHF,1232,1447,
M21759,,DEFAULT,AT,EUR,2584,3056,
M21759,,DEFAULT,AT,CHF,2931,3469,
M21759,,ORIGINAL,AT,EUR,2860,3384,
M21759,,ORIGINAL,AT,CHF,3245,3843,
,421511,DEFAULT,AT,EUR,2584,3056,
,421511,DEFAULT,AT,CHF,2931,3469,
,421511,ORIGINAL,AT,EUR,2860,3384,
,421511,ORIGINAL,AT,CHF,3245,3843,
M21766,,DEFAULT,AT,EUR,328,371,
M21766,,DEFAULT,AT,CHF,359,408,
,421519,DEFAULT,AT,EUR,328,371,
,421519,DEFAULT,AT,CHF,359,408,
,421519_1,DEFAULT,AT,EUR,1240,1455,
,421519_1,DEFAULT,AT,CHF,1395,1640,
,421519_2,DEFAULT,AT,EUR,2380,2810,
,421519_2,DEFAULT,AT,CHF,2690,3180,
,421519_3,DEFAULT,AT,EUR,3520,4165,
,421519_3,DEFAULT,AT,CHF,3985,4720,
M21771,,DEFAULT,AT,EUR,320,361,
M21771,,DEFAULT,AT,CHF,350,397,
,421530,DEFAULT,AT,EUR,320,361,
,421530,DEFAULT,AT,CHF,350,397,
M21772,,DEFAULT,AT,EUR,3161,3742,
M21772,,DEFAULT,AT,CHF,3589,4251,
,421531,DEFAULT,AT,EUR,3161,3742,
,421531,DEFAULT,AT,CHF,3589,4251,
M21773,,DEFAULT,AT,EUR,3602,4268,
M21773,,DEFAULT,AT,CHF,4092,4851,
,421533,DEFAULT,AT,EUR,3602,4268,
,421533,DEFAULT,AT,CHF,4092,4851,
M21774,,DEFAULT,AT,EUR,1510,1778,
M21774,,DEFAULT,AT,CHF,1707,2012,
,421534,DEFAULT,AT,EUR,1510,1778,
,421534,DEFAULT,AT,CHF,1707,2012,
M21777,,DEFAULT,AT,EUR,1308,1537,
M21777,,DEFAULT,AT,CHF,1477,1738,
,421538,DEFAULT,AT,EUR,1308,1537,
,421538,DEFAULT,AT,CHF,1477,1738,
M21778,,DEFAULT,AT,EUR,1308,1537,
M21778,,DEFAULT,AT,CHF,1477,1738,
,421539,DEFAULT,AT,EUR,1308,1537,
,421539,DEFAULT,AT,CHF,1477,1738,
M21779,,DEFAULT,AT,EUR,2694,3186,
M21779,,DEFAULT,AT,CHF,3057,3618,
,421540,DEFAULT,AT,EUR,2694,3186,
,421540,DEFAULT,AT,CHF,3057,3618,
M21903,,DEFAULT,AT,EUR,1008,1180,
M21903,,DEFAULT,AT,CHF,1135,1331,
,421768,DEFAULT,AT,EUR,1008,1180,
,421768,DEFAULT,AT,CHF,1135,1331,
M22230,,DEFAULT,AT,EUR,981,1149,
M22230,,DEFAULT,AT,CHF,1104,1295,
,422524,DEFAULT,AT,EUR,981,1149,
,422524,DEFAULT,AT,CHF,1104,1295,
M22232,,DEFAULT,AT,EUR,751,875,
M22232,,DEFAULT,AT,CHF,842,983,
,422528,DEFAULT,AT,EUR,751,875,
,422528,DEFAULT,AT,CHF,842,983,
M22269,,DEFAULT,AT,EUR,849,991,
M22269,,DEFAULT,AT,CHF,953,1115,
,422573,DEFAULT,AT,EUR,849,991,
,422573,DEFAULT,AT,CHF,953,1115,
