key,translation,locale
dummyPaymentCreditCard.card_security_code,CVC,de_DE
DummyPaymentInvoice,Invoice,en_US
DummyPaymentInvoice,Auf Rechnung,de_DE
dummyPaymentInvoice.invoice,Pay with invoice:,en_US
dummyPaymentInvoice.invoice,Auf Rechnung bezahlen:,de_DE
dummyPaymentInvoice.date_of_birth,Date of Birth,en_US
dummyPaymentInvoice.date_of_birth,Geburtsdatum,de_DE
dummyPaymentInvoice.icon,invoice-logo,en_US
dummyPaymentInvoice.icon,rechnung-logo,de_DE
cart.item.item_price,Item price,en_US
cart.item.item_price,Stückpreis,de_DE
cart.item.item_total,Item total,en_US
cart.item.item_total,Artikel Gesamt,de_DE
cart.shipping,Shipping,en_US
cart.shipping,Versand,de_DE
product_review.product_ratings,Product Ratings,en_US
product_review.product_ratings,Bewertungen,de_DE
product_review.product_reviews,Product Reviews,en_US
product_review.product_reviews,Rezensionen,de_DE
product_review.on,on,en_US
product_review.on,am,de_DE
product_review.summary.star,star,en_US
product_review.summary.star,Stern,de_DE
product_review.summary.stars,stars,en_US
product_review.summary.stars,Sterne,de_DE
product_review.summary.out_of,out of,en_US
product_review.summary.out_of,von,de_DE
product_review.summary.review,review,en_US
product_review.summary.review,Bewertung,de_DE
product_review.summary.reviews,reviews,en_US
product_review.summary.reviews,Bewertungen,de_DE
product_review.summary.title,Ratings & Reviews,en_US
product_review.summary.title,Bewertungen und Rezensionen,de_DE
product_review.no_reviews,No review for this product yet,en_US
product_review.no_reviews,Dieses Produkt hat noch keine Bewertung,de_DE
product_review.submit.add_a_review,Add a Review,en_US
product_review.submit.add_a_review,Bewertung abgeben,de_DE
product_review.submit.rating,Rating,en_US
product_review.submit.rating,Bewertung,de_DE
product_review.submit.rating.none,No rating was selected,en_US
product_review.submit.rating.none,Es wurde keine Bewertung ausgewählt,de_DE
product_review.submit.summary,Summary,en_US
product_review.submit.summary,Überschrift,de_DE
product_review.submit.description,Description,en_US
product_review.submit.description,Rezension,de_DE
product_review.submit.nickname,Name,en_US
product_review.submit.nickname,Name,de_DE
product_review.submit.success,Product review was successfully submitted.,en_US
product_review.submit.success,Produktrezension wurde erfolgreich versendet.,de_DE
product_review.error.no_customer,Please login to access this feature.,en_US
product_review.error.no_customer,"Bitte melden Sie sich an, um Zugiff auf dieses Feature zu erhalten.",de_DE
product_review.error.invalid_rating,Product rating should be selected.,en_US
product_review.error.invalid_rating,Produktbewertung soll ausgewählt werden.,de_DE
cart.promotion.items,Promotional products,en_US
cart.promotion.items,Werbeprodukte,de_DE
checkout.payment_method.invalid,Checkout Zahlung ist ungültig,de_DE
checkout.payment_method.invalid,Checkout payment is not valid,en_US
checkout.payment.provider.DummyPayment,Dummy Payment,en_US
checkout.payment.provider.DummyPayment,Beispiel-Zahlungsart,de_DE
checkout.order.duplicate,Order with given reference {{reference}} already exists,en_US
checkout.order.duplicate,Bestellung mit gegebener Referenz {{reference}} existiert bereits,de_DE
cms.preview.access_denied,You are not logged in or you do not have permission to access this page.,en_US
cms.preview.access_denied,"Sie sind nicht angemeldet oder haben keine Berechtigung, diese Seite zu betreten.",de_DE
product-cart.validation.error.abstract-product-exists,"Product ""sku"" not found",en_US
product-cart.validation.error.abstract-product-exists,"Produkt ""sku"" nicht gefunden",de_DE
product-cart.validation.error.concrete-product-exists,"Product ""sku"" not found",en_US
product-cart.validation.error.concrete-product-exists,"Produkt ""sku"" nicht gefunden",de_DE
cart.item.option.pre.check.validation.error.exists,"Product option of %name% is not available anymore.",en_US
cart.item.option.pre.check.validation.error.exists,"Produktoption von %name% ist nicht mehr verfügbar.",de_DE
product-cart.validation.error.product-option-value-price-exists,"Product option price for product '%sku%' not found.",en_US
product-cart.validation.error.product-option-value-price-exists,"Produktoptionspreis für Produkt '%sku%' nicht gefunden.",de_DE
product-cart.validation.error.concrete-product-inactive,"Product ""sku"" is not active.",en_US
product-cart.validation.error.concrete-product-inactive,"Produkt ""sku"" ist nicht aktiv.",de_DE
product-cart.info.concrete-product-inactive.removed,"Inactive item %sku% was removed from your shopping cart.",en_US
product-cart.info.concrete-product-inactive.removed,"Der inaktive Artikel %sku% wurde aus Ihrem Warenkorb entfernt.",de_DE
product-cart.info.restricted-product.removed,"The Item %sku% was removed from the cart because it was deactivated.",en_US
product-cart.info.restricted-product.removed,"Der Artikel %sku% wurde aus Ihrem Warenkorb entfernt da er deaktiviert wurde.",de_DE
reorder.info.restricted-product.removed,"The Item %sku% could not be added to cart because it was deactivated.",en_US
reorder.info.restricted-product.removed,"Der Artikel %sku% konnte Ihrem Warenkorb nicht hinzugefügt werden da er deaktiviert wurde.",de_DE
product.filter.label,Product Labels,en_US
product.filter.label,Label,de_DE
product.filter.price-default-chf-gross_mode,Preis,de_DE
product.filter.price-default-chf-gross_mode,Price range,en_US
product.filter.price-default-chf-net_mode,Preis,de_DE
product.filter.price-default-chf-net_mode,Price range,en_US
product.filter.price-default-eur-net_mode,Preis,de_DE
product.filter.price-default-eur-net_mode,Price range,en_US
product.filter.price-default-eur-gross_mode,Preis,de_DE
product.filter.price-default-eur-gross_mode,Price range,en_US
price.mode.gross_mode,Gross prices,en_US
price.mode.gross_mode,Bruttopreise,de_DE
price.mode.net_mode,Net prices,en_US
price.mode.net_mode,Nettopreise,de_DE
price.mode.incl_vat,incl VAT,en_US
price.mode.incl_vat,inkl. MwSt.,de_DE
price.mode.excl_vat,excl VAT,en_US
price.mode.excl_vat,exkl. MwSt.,de_DE
price_product.error.price_not_found,Product price not found.,en_US
price_product.error.price_not_found,Produktpreis nicht gefunden.,de_DE
cart.pre.check.price.failed,"Price in selected currency not found for product with sku '%sku%'. Please change the currency or remove product from order.",en_US
cart.pre.check.price.failed,"Der Preis in der ausgewählten Währung wurde für das Produkt mit sku '%sku%' nicht gefunden. Bitte ändern Sie die Währung oder entfernen Sie das Produkt aus der Bestellung.",de_DE
price.mode.switch.error,"Can't switch price mode when there are items in the cart.",en_US
price.mode.switch.error,"Preismodus kann nicht geändert werden, wenn sich Artikel im Warenkorb befinden.",de_DE
price-cart-connector.info.concrete-product-without-price.removed,"Item %sku% without price was removed from your shopping cart.",en_US
price-cart-connector.info.concrete-product-without-price.removed,"Artikel% sku% ohne Preis wurde aus Ihrem Warenkorb entfernt.",de_DE
cart.pre.check.shipment.failed,"Can't apply these changes. The shipment method not found. Please select another shipment method.",en_US
cart.pre.check.shipment.failed,"Diese Änderungen können nicht angewendet werden. Die Versandart wurde nicht gefunden. Bitte wählen Sie eine andere Versandart aus.",de_DE
catalog.view.mode.grid,Grid,en_US
catalog.view.mode.grid,Gitter,de_DE
catalog.view.mode.list,List,en_US
catalog.view.mode.list,Liste,de_DE
cart.quantity.adjusted,Requested item quantity was adjusted as far as selected quantity is not available.,en_US
cart.quantity.adjusted,"Die angeforderte Artikelmenge wurde angepasst, da die ausgewählte Menge nicht verfügbar ist.",de_DE
catalog.sale,Sale,en_US
catalog.sale,Sale,de_DE
catalog.new,New,en_US
catalog.new,Neu,de_DE
company.account.page-title,My Company,en_US
company.account.page-title,Meine Firma,de_DE
company.account.no-company-title,No Company,en_US
company.account.no-company-title,Keine Firma,de_DE
company.account.name,Company Name,en_US
company.account.name,Firmenname,de_DE
company.account,Company Account,en_US
company.account,Firmenkonto,de_DE
company.account.address.edit,Edit,en_US
company.account.address.edit,Adresse bearbeiten,de_DE
company.account.address.delete,Delete,en_US
company.account.address.delete,Löschen,de_DE
company.account.shipping_address,Default Shipping Address,en_US
company.account.shipping_address,Standard Lieferadresse,de_DE
company.account.billing_address,Default Billing Address,en_US
company.account.billing_address,Standard Rechnungsadresse,de_DE
company.account.address.address1,Street,en_US
company.account.address.address1,Straße,de_DE
company.account.address.number,Number,en_US
company.account.address.number,Nummer,de_DE
company.account.address.address3,Addition to address,en_US
company.account.address.address3,Adresszusatz,de_DE
company.account.address.zip_code,Zip code,en_US
company.account.address.zip_code,PLZ,de_DE
company.account.address.city,City,en_US
company.account.address.city,Stadt,de_DE
company.account.address.country,Country,en_US
company.account.address.country,Land,de_DE
company.account.address.phone,Telephone number,en_US
company.account.address.phone,Telefonnummer,de_DE
company.account.address,Addresses,en_US
company.account.address,Adressen,de_DE
company.account.edit_address_information,Edit Address Information,en_US
company.account.edit_address_information,Ändern,de_DE
company.account.login.title,Access your account,en_US
company.account.login.title,Ich bin bereits Kunde,de_DE
company.account.login.email,Email,en_US
company.account.login.email,E-mail,de_DE
company.account.login.password,Password,en_US
company.account.login.password,Passwort,de_DE
company.account.registration.title,Create account,en_US
company.account.registration.title,Ich bin Neukunde,de_DE
company.user.first_name,Vorname,de_DE
company.user.first_name,First Name,en_US
company.user.last_name,Nachname,de_DE
company.user.last_name,Surname,en_US
company.user.salutation.mr,Herr,de_DE
company.user.salutation.mr,Mr.,en_US
company.user.salutation.mrs,Frau,de_DE
company.user.salutation.mrs,Mrs.,en_US
company.user.salutation.ms,Frau,de_DE
company.user.salutation.ms,Ms.,en_US
company.user.salutation.dr,Dr.,en_US
company.user.salutation.dr,Dr.,de_DE
company.account.overview,Overview,en_US
company.account.overview,Übersicht,de_DE
company.user.invitation.title.plural,Invitations,en_US
company.user.invitation.title.plural,Einladungen,de_DE
company.user.invitation.invite_users,Invite users,en_US
company.user.invitation.invite_users,Benutzer einladen,de_DE
company.user.invitation.imported.title.plural,Imported invitations,en_US
company.user.invitation.imported.title.plural,Importierte Einladungen,de_DE
company.user.invitation.import.title,Import new invitations,en_US
company.user.invitation.import.title,Importieren Sie neue Einladungen,de_DE
company.user.invitation.import.download.errors.file,"Some invitations failed to be imported. Click <a href=""%link%"">here</a> to download the errors file",en_US
company.user.invitation.import.download.errors.file,"Einige Einladungen konnten nicht importiert werden. Klicken Sie <a href=""%link%""> hier </a>, um die Fehlerdatei herunterzuladen",de_DE
company.user.invitation.import.error.message,Invitations import failed,en_US
company.user.invitation.import.error.message,Der Import von Einladungen ist fehlgeschlagen,de_DE
company.user.invitation.file,Invitations file,en_US
company.user.invitation.file,Einladungsdatei,de_DE
company.user.invitation.first.name,First Name,en_US
company.user.invitation.first.name,Vorname,de_DE
company.user.invitation.last.name,Last Name,en_US
company.user.invitation.last.name,Name,de_DE
company.user.invitation.mail,Mail,en_US
company.user.invitation.mail,Mail,de_DE
company.user.invitation.business.unit,Business Unit,en_US
company.user.invitation.business.unit,Geschäftsbereich,de_DE
company.user.invitation.status,Status,en_US
company.user.invitation.status,Status,de_DE
company.user.invitation.actions,Actions,en_US
company.user.invitation.actions,Aktionen,de_DE
company.user.invitation.status.new,Not Sent,en_US
company.user.invitation.status.new,Nicht gesendet,de_DE
company.user.invitation.status.pending,Pending,en_US
company.user.invitation.status.pending,Steht Aus,de_DE
company.user.invitation.status.accepted,Accepted,en_US
company.user.invitation.status.accepted,Akzeptiert Aus,de_DE
company.user.invitation.not.found.message,Invitation not found,en_US
company.user.invitation.not.found.message,Einladung nicht gefunden,de_DE
company.user.invitation.send.button,Send,en_US
company.user.invitation.send.button,Senden,de_DE
company.user.invitation.sent.success.message,Invitation sent successfully,en_US
company.user.invitation.sent.success.message,Einladung erfolgreich gesendet,de_DE
company.user.invitation.sent.error.message,Invitation was not sent,en_US
company.user.invitation.sent.error.message,Einladung wurde nicht gesendet,de_DE
company.user.invitation.send.all.button,Send All,en_US
company.user.invitation.send.all.button,Sende alle,de_DE
company.user.invitation.sent.all.success.message,All invitations sent successfully,en_US
company.user.invitation.sent.all.success.message,Alle Einladungen erfolgreich gesendet,de_DE
company.user.invitation.sent.all.none.found.message,No invitations to send found,en_US
company.user.invitation.sent.all.none.found.message,Keine Einladungen zum Senden gefunden,de_DE
company.user.invitation.sent.all.error.message,Some invitations failed to be sent,en_US
company.user.invitation.sent.all.error.message,Einige Einladungen wurden nicht gesendet,de_DE
company.user.invitation.resend.title,Resend invitation,en_US
company.user.invitation.resend.title,Einladung erneut versenden,de_DE
company.user.invitation.resend.confirmation.question,Are you sure you want to resend the invitation?,en_US
company.user.invitation.resend.confirmation.question,Möchten Sie die Einladung wirklich erneut senden?,de_DE
company.user.invitation.resend.button,Resend,en_US
company.user.invitation.resend.button,Erneut senden,de_DE
company.user.invitation.resent.success.message,Invitation resent successfully,en_US
company.user.invitation.resent.success.message,Einladung wird erfolgreich erneut gesendet,de_DE
company.user.invitation.resent.error.message,Invitation was not resent,en_US
company.user.invitation.resent.error.message,Die Einladung wurde nicht erneut gesendet,de_DE
company.user.invitation.delete.title,Delete invitation,en_US
company.user.invitation.delete.title,Einladung löschen,de_DE
company.user.invitation.delete.confirmation.question,Are you sure you want to delete the invitation?,en_US
company.user.invitation.delete.confirmation.question,Möchten Sie die Einladung wirklich löschen?,de_DE
company.user.invitation.delete.button,Delete,en_US
company.user.invitation.delete.button,Löschen,de_DE
company.user.invitation.deleted.success.message,Invitation deleted successfully,en_US
company.user.invitation.deleted.success.message,Die Einladung wurde erfolgreich gelöscht,de_DE
company.user.invitation.deleted.error.message,Invitation was not deleted,en_US
company.user.invitation.deleted.error.message,Die Einladung wurde nicht gelöscht,de_DE
company.user.invitation.invalid,Your invitation is not valid,en_US
company.user.invitation.invalid,Ihre Einladung ist nicht gültig,de_DE
company.user.invitation.expired,Your invitation has expired,en_US
company.user.invitation.expired,Ihre Einladung ist abgelaufen,de_DE
company.user.invitation.accepted,Your invitation has already been used,en_US
company.user.invitation.accepted,Ihre Einladung wurde bereits verwendet,de_DE
company.user.invitation.import.file.invalid,The import file is not valid,en_US
company.user.invitation.import.file.invalid,Die Importdatei ist nicht gültig,de_DE
mail.company.user.invitation.subject,Invitation,en_US
mail.company.user.invitation.subject,Einladung,de_DE
mail.company.user.invitation.body.html,"Hi %name%, You have been invited to join a Company Account on the Spryker Demo-shop, please follow this <a href=""%invitationLink%"">link</a> to complete your registration",en_US
mail.company.user.invitation.body.html,"Hi %name%, Sie wurden eingeladen, einem Unternehmenskonto im Spryker Demo-Shop beizutreten. Folgen Sie bitte diesem <a href=""%invitationLink%"">Link</a>, um Ihre Registrierung abzuschließen",de_DE
mail.company.user.invitation.body.text,"Hi %name%, You have been invited to join a Company Account on the Spryker Demo-shop, please follow this link %invitationLink% to complete your registration",en_US
mail.company.user.invitation.body.text,"Hi %name%, Sie wurden eingeladen, einem Unternehmenskonto im Spryker Demo-Shop beizutreten. Bitte folgen Sie diesem Link %invitationLink%, um Ihre Registrierung abzuschließen",de_DE
company.account.overview,Übersicht,de_DE
company.account.add_new_address,Define new address,en_US
company.account.add_new_address,Definieren Sie eine neue Adresse,de_DE
company.account.table.actions,Actions,en_US
company.account.table.actions,Aktion,de_DE
company.account.business_unit.view,View,en_US
company.account.business_unit.view,Ansehen,de_DE
company.account.business_unit.create,Create Business Unit,en_US
company.account.business_unit.create,Geschäftseinheit erstellen,de_DE
company.account.business_unit.edit,Edit,en_US
company.account.business_unit.edit,Ändern,de_DE
company.account.business_unit.delete,Delete,en_US
company.account.business_unit.delete,Löschen,de_DE
company.account.business_unit.address,Addresses,en_US
company.account.business_unit.address,Adressen,de_DE
company.account.business_unit.details,Details,de_DE
company.account.business_unit.details,Details,en_US
company.account.business_unit.description,Mit dem Erstellen einer neuen Geschäftseinheit können Sie verschiedene Rollen und Untereinheiten festlegen.,de_DE
company.account.business_unit.description,With creating a new business unit you are able to set different roles and sub units.,en_US
company.company_business_unit.delete.error.has_users,You can not delete a business unit while it contains users,en_US
company.company_business_unit.delete.error.has_users,Sie können diese Geschäftseinheit nicht löschen solange Nutzer vorhanden sind,de_DE
company.company_business_unit.delete.confirmation.warning,Warning,en_US
company.company_business_unit.delete.confirmation.warning,Warnung,de_DE
company.company_business_unit.delete.confirmation.back,Back,en_US
company.company_business_unit.delete.confirmation.back,Zurück,de_DE
company.account.address.is_default_billing,Is default billing address,en_US
company.account.address.is_default_billing,Standard Rechnungsadresse,de_DE
company.account.authorization.success,Registration Successful,en_US
company.account.authorization.success,Registrierung erfolgreich,de_DE
company.account.company_user,Users,en_US
company.account.company_user,Benutzer,de_DE
company.account.company_user.add,Add new user,en_US
company.account.company_user.add,Benutzer hinzufügen,de_DE
company.account.company_role,Roles,en_US
company.account.company_role,Rollen,de_DE
company.account.company_role.add,Add new role,en_US
company.account.company_role.add,Neue Rolle hinzufügen,de_DE
company.account.company_role.default,Default,en_US
company.account.company_role.default,Standard,de_DE
company.account.company_role.edit,Edit,en_US
company.account.company_role.edit,Bearbeiten,de_DE
company.account.company_role.name,Name,en_US
company.account.company_role.name,Name,de_DE
company.account.company_role.is_default,Is Default,en_US
company.account.company_role.is_default,Ist Standard,de_DE
company.account.company_role.edit_information,Edit '%role_name%' role,en_US
company.account.company_role.edit_information,Rolle '%role_name%' bearbeiten,de_DE
company.account.company_role.details,Details,en_US
company.account.company_role.details,Details,de_DE
company.account.company_role.view,View,en_US
company.account.company_role.view,Ansehen,de_DE
company.account.company_role.user.manage,Manage assigned company users,en_US
company.account.company_role.user.manage,Verwalten Sie die zugewiesenen Firmenbenutzer,de_DE
company.account.company_role.users,Users,en_US
company.account.company_role.users,Benutzer,de_DE
company.account.company_role.permissions,Permissions,en_US
company.account.company_role.permissions,Berechtigungen,de_DE
company.account.company_role.permission.key,Key,en_US
company.account.company_role.permission.key,Berechtigung,de_DE
company.account.company_role.permission.configure,Configure,en_US
company.account.company_role.permission.configure,Konfigurieren,de_DE
company.account.company_role.permission.manage,Manage permissions,en_US
company.account.company_role.permission.manage,Berechtigungsmanagement,de_DE
company.account.company_role.permission.status,Status,en_US
company.account.company_role.permission.status,Status ,de_DE
company.account.company_role.permission.assign,Assign,en_US
company.account.company_role.permission.assign,Zuweisen,de_DE
company.account.company_role.permission.assigned,Assigned,en_US
company.account.company_role.permission.assigned,Zugewiesen,de_DE
company.account.company_role.permission.unassign,Unassign,en_US
company.account.company_role.permission.unassign,Aufheben,de_DE
company.account.company_role.permission.unassigned,Unassigned,en_US
company.account.company_role.permission.unassigned,Revidiert,de_DE
company.company_role.delete.error.has_users,You can not delete a role while it contains users,en_US
company.company_role.delete.error.has_users,Sie können diese Rolle nicht löschen solange Nutzer vorhanden sind,de_DE
company.account.business_unit.name,Name,en_US
company.account.business_unit.name,Name,de_DE
company.account.business_unit.email,Email,en_US
company.account.business_unit.email,Email,de_DE
company.account.business_unit.phone,Telephone number,en_US
company.account.business_unit.phone,Telefonnummer,de_DE
company.account.business_unit.external_url,External Url,en_US
company.account.business_unit.external_url,Externe Url,de_DE
company.account.business_unit,Business Units,en_US
company.account.business_unit,Geschäftseinheiten,de_DE
company.account.business_unit.add,Create Business Unit,en_US
company.account.business_unit.add,Geschäftseinheit erstellen,de_DE
company.account.business_unit.edit,Edit,en_US
company.account.business_unit.edit,Bearbeiten,de_DE
company.account.business_unit.edit_information,Edit Business Unit,en_US
company.account.business_unit.edit_information,Geschäftseinheit bearbeiten,de_DE
company.account.company_name,Company name,en_US
company.account.company_name,Firmenname,de_DE
company.account.company_user,Users,en_US
company.account.company_user,Benutzer,de_DE
company.account.company_user.name,Name,en_US
company.account.company_user.name,Name,de_DE
company.account.company_user.role,Roles,en_US
company.account.company_user.role,Rollen,de_DE
company.account.company_user.add,Create user,en_US
company.account.company_user.add,Benutzer hinzufügen,de_DE
company.account.company_user.business_unit,Business unit,en_US
company.account.company_user.business_unit,Geschäftseinheit,de_DE
company.account.company_user.edit,Edit,en_US
company.account.company_user.edit,Bearbeiten,de_DE
company.account.company_user.create.successful,Company User has been successfully created,en_US
company.account.company_user.create.successful,Der Firmenbenutzer wurde erfolgreich erstellt,de_DE
company.account.company_user.update.successful,Company User has been successfully updated,en_US
company.account.company_user.update.successful,Der Firmenbenutzer wurde erfolgreich aktualisiert,de_DE
company.account.company_user.delete.successful,Company User has been successfully removed,en_US
company.account.company_user.delete.successful,Der Firmenbenutzer wurde erfolgreich entfernt,de_DE
company.account.company_user.delete.error,Company user cannot be removed,en_US
company.account.company_user.delete.error,Der Firmenbenutzer konnte nicht enfernt werden,de_DE
company.account.company_user.delete.error.delete_yourself,You are not allowed to delete yourself,en_US
company.account.company_user.delete.error.delete_yourself,Sie können sich selber nicht löschen,de_DE
company.account.company_user.delete.confirmation.warning,Warning,en_US
company.account.company_user.delete.confirmation.warning,Warnung,de_DE
company.account.company_user.delete.confirmation.trying_to_delete,You are trying to delete user,en_US
company.account.company_user.delete.confirmation.trying_to_delete,Sie versuchen den Firmenbenutzer zu entfernen,de_DE
company.account.company_user.delete.confirmation.deleted_from_everywhere,It will be deleted from everywhere,en_US
company.account.company_user.delete.confirmation.deleted_from_everywhere,Es wird überall entfernt werden,de_DE
company.account.company_user.delete,Delete,en_US
company.account.company_user.delete,Löschen,de_DE
company.account.company_user.edit_information,Edit user information,en_US
customer.access.cannot_see_price,Please login to see the price,en_US
customer.access.cannot_see_price,Bitte melden Sie sich an um den Preis zu sehen,de_DE
company.account.company_user.edit_information,Benutzerinfomation bearbeiten,de_DE
company.account.company_user.delete.back,Back,en_US
company.account.company_user.delete.back,Zurück,de_DE
company.account.company_user.edit_information,Edit user '%first_name% %last_name%',en_US
company.account.company_user.edit_information,Benutzer '%first_name% %last_name%' bearbeiten,de_DE
company.account.company_user.enable,Enable,en_US
company.account.company_user.enable,Aktivieren,de_DE
company.account.company_user.disable,Disable,en_US
company.account.company_user.disable,Deaktivieren,de_DE
company.account.company_user.status.enable.success,Company user successfully enabled,en_US
company.account.company_user.status.enable.success,Der Firmenbenutzer wurde erfolgreich aktiviert,de_DE
company.account.company_user.status.enable.error,Company user cannot be enabled,en_US
company.account.company_user.status.enable.error,Der Firmenbenutzer konnte nicht aktiviert werden,de_DE
company.account.company_user.status.enable.error.cannot_enable_yourself,You are not allowed to enable yourself,en_US
company.account.company_user.status.enable.error.cannot_enable_yourself,Sie können sich selber nicht aktivieren,de_DE
company.account.company_user.status.disable.success,Company user successfully disabled,en_US
company.account.company_user.status.disable.success,Der Firmenbenutzer wurde erfolgreich deaktiviert,de_DE
company.account.company_user.status.disable.error,Company user cannot be disabled,en_US
company.account.company_user.status.disable.error,Der Firmenbenutzer konnte nicht deaktiviert werden,de_DE
company.account.company_user.status.disable.error.cannot_disable_yourself,You are not allowed to disable yourself,en_US
company.account.company_user.status.disable.error.cannot_disable_yourself,Sie können sich selber nicht deaktivieren,de_DE
quick-order.page-title,Quick Order,en_US
quick-order.page-title,Schnellbestellung,de_DE
quick-order.input-label.qty,"Quantity",en_US
quick-order.input-label.qty,"Anzahl",de_DE
quick-order.input-label.sku,SKU,en_US
quick-order.input-label.sku,Artikelnummer,de_DE
quick-order.button.add-more-rows,Add More Rows,en_US
quick-order.button.add-more-rows,Mehr Zeilen hinzufügen,de_DE
quick-order.button.create-order,Create Order,en_US
quick-order.button.create-order,Bestellen,de_DE
quick-order.button.clear-all-rows,Clear All Rows,en_US
quick-order.button.clear-all-rows,Eingabe löschen,de_DE
quick-order.message.success.the-form-items-have-been-successfully-cleared,The form items have been successfully cleared.,en_US
quick-order.message.success.the-form-items-have-been-successfully-cleared,Eingegebene Daten wurden erfolgreich gelöscht.,de_DE
quick-order.errors.items-required,Please enter at least one product SKU,en_US
quick-order.errors.items-required,Bitte geben Sie mindestens eine Produkt-Artikelnummer,de_DE
quick-order.errors.quantity-required,Quantity must be at least 1,en_US
quick-order.errors.quantity-required,Die Anzahl muss mindestens 1 sein,de_DE
quick-order.errors.quantity-invalid,Entered quantity value is invalid. Quantity was adjusted to the next possible valid value.,en_US
quick-order.errors.quantity-invalid,Der eingegebene Mengenwert ist ungültig. Die Menge wurde an den nächstmöglichen gültigen Wert angepasst.,de_DE
quick-order.paste-order.title,Add articles,en_US
quick-order.paste-order.title,Artikel hinzufügen,de_DE
quick-order.paste-order.description,"Copy and paste your articles with the SKU and quantity separated by space, semicolon or comma.",en_US
quick-order.paste-order.description,"Kopieren Sie Ihre Artikel und fügen Sie diese hier ein. Nutzen Sie dazu die Artikelnummer und die gewünschte Anzahl getrennt durch ein Leerzeichen, Semikolon oder Komma. Bitte nutzen Sie eine neue Zeile pro Artikel.",de_DE
quick-order.paste-order.input-placeholder.copy-paste-order,Paste your order here,en_US
quick-order.paste-order.input-placeholder.copy-paste-order,Artikelnummer hier einfügen,de_DE
quick-order.paste-order.button.verify,Verify,en_US
quick-order.paste-order.button.verify,Artikel prüfen,de_DE
quick-order.paste-order.errors.text-order-format-incorrect,"Order format is incorrect.",en_US
quick-order.paste-order.errors.text-order-format-incorrect,"Falsches Bestellungsformat.",de_DE
quick-order.paste-order.errors.parser.separator-not-detected,"Separator is not defined.",en_US
quick-order.paste-order.errors.parser.separator-not-detected,"Trennzeichen nicht definiert.",de_DE
quick-order.file-upload-order.title,Upload your order,en_US
quick-order.file-upload-order.title,Bestellung hochladen,de_DE
quick-order.file-upload-order.description,Choose file,en_US
quick-order.file-upload-order.description,Datei auswählen,de_DE
quick-order.file-upload-order.success-message,File successfully uploaded,en_US
quick-order.file-upload-order.success-message,Datei erfolgreich hochgeladen,de_DE
quick-order.file-upload-order.error-message,File could not be uploaded. Click here %url% to download the csv template,en_US
quick-order.file-upload-order.error-message,Datei konnte nich hochgeladen werden. Hier klicken %url% um das csv Vorlage,de_DE
quick-order.file-upload-order.file-template-download-message,Click here to download a %template% template,en_US
quick-order.file-upload-order.file-template-download-message,Hier klicken für das %template% Vorlage,de_DE
quick-order.file-upload-order.button.upload,Upload,en_US
quick-order.file-upload-order.button.upload,Hochladen,de_DE
quick-order.upload-order.errors.upload-order-invalid-mime-type,Invalid file type.,en_US
quick-order.upload-order.errors.upload-order-invalid-mime-type,Ungültiger Dateityp.,de_DE
quick-order.upload-order.errors.upload-order-invalid-amount-of-rows,"To many rows, file can’t be processed.",en_US
quick-order.upload-order.errors.upload-order-invalid-amount-of-rows,"Zu viele Zeilen, die Datei kann nicht bearbeitet werden.",de_DE
quick-order.upload-order.errors.upload-order-invalid-format,Invalid format.,en_US
quick-order.upload-order.errors.upload-order-invalid-format,Ungültiges Format.,de_DE
quick-order.upload-order.errors.upload-order-no-file,There was no file added.,en_US
quick-order.upload-order.errors.upload-order-no-file,Es wurde keine Datei hinzugefügt.,de_DE
quick-order.input-label.sku.name,SKU or Name,en_US
quick-order.input-label.sku.name,SKU oder Name,de_DE
quick-order.input.placeholder,Search by SKU or Name,en_US
quick-order.input.placeholder,Suche per SKU oder Name,de_DE
quick-order.input-label.measurement_unit,Measuring Unit,en_US
quick-order.input-label.measurement_unit,Maßeinheit,de_DE
quick-order.input-label.price,Price,en_US
quick-order.input-label.price,Preis,de_DE
quick-order.search.no_results,Item cannot be found,en_US
quick-order.search.no_results,Das produkt konnte nicht gefunden werden.,de_DE
quick-order.input-quantity.message.error,Die bestellte Anzahl wurde auf die nächstmögliche Anzahl für diesen Artikel angepasst.,de_DE
quick-order.input-quantity.message.error,The ordered quantity was adjusted to the next possible quantity for the article.,en_US
quick-order.upload-order.errors.upload-order-invalid-sku-item,Product with this SKU is not found.,en_US
quick-order.upload-order.errors.upload-order-invalid-sku-item,Produkt mit dieser SKU wurde nicht gefunden.,de_DE
quick-order.upload-order.allowed-file-extensions,Only %extensions% files accepted,en_US
quick-order.upload-order.allowed-file-extensions,Es werden nur %extensions% dateien akzeptiert,de_DE
quick-order.upload-order.browse-file,No file selected. Browse file,en_US
quick-order.upload-order.browse-file,Keine Datei ausgewählt. Datei auswählen,de_DE
checkout.pre.check.shipment.failed,Invalid shipping method %method_name% (%carrier_name%).,en_US
checkout.pre.check.shipment.failed,Ungültige Versandmethode %method_name% (%carrier_name%).,de_DE
checkout.validation.company_address.not_found,Company address with ID %id% not found.,en_US
checkout.validation.company_address.not_found, Firmenanschrift mit ID %id% wurde nicht gefunden.,de_DE
checkout.validation.company_address.not_applicable,Company addresses are applicable only for company users.,en_US
