category_key,category_product_order,abstract_sku,name.de_DE,url.de_DE,is_featured,description.de_DE,tax_set_name,meta_title.de_DE,meta_keywords.de_DE,meta_description.de_DE,new_from,new_to,name.en_US,url.en_US,description.en_US,meta_title.en_US,meta_description.en_US,color_code,meta_keywords.en_US,attribute_key_1,value_1,attribute_key_2,value_2,attribute_key_3,value_3,attribute_key_4,value_4,attribute_key_5,value_5,attribute_key_6,value_6,attribute_key_7,value_7,attribute_key_8,value_8
403-cer,2,M21190,Post-it Haftstreifen Index Strong 686-F1EU 4Blatt sortiert 4 St./Pack,/de/post-it-haftstreifen-index-strong-686-f1eu-4blatt-sortiert-4-st-pack-M21190,0," Die flachen Post-it® Index Strong, mit ihrem weißen Schriftfeld, sind ideal für Ordner - individuelle Register lassen sich schnell erstellen.  ",Tax Exempt,,," Die flachen Post-it® Index Strong, mit ihrem weißen Schriftfeld, sind ideal für Ordner - individuelle Register lassen sich schnell erstellen.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/post-it-haftstreifen-index-strong-686-f1eu-4blatt-sortiert-4-st-pack-M21190,,,,,,,,,,,,,,,,,,,,,
403-cer,2,M21191,Post-it Haftstreifen Index Standard  20Blatt farbig 3 St./Pack,/de/post-it-haftstreifen-index-standard-20blatt-farbig-3-st-pack-M21191,0,"Haftstreifen Index Standard. Signalstark, mit transparentem, beschriftbarem Klebeteil, selbsthaftend, ablösbar, immer wieder verwendbar, im transparenten Etui.<p>* Maße: 25,4 x 43,2 mm (B x H) * beschriftbar * mehrfach verwendbar * Werkstoff: Polyester * 20 Bl./Block * 3 Block/Pack.",Tax Exempt,,,"Haftstreifen Index Standard. Signalstark, mit transparentem, beschriftbarem Klebeteil, selbsthaftend, ablösbar, immer wieder verwendbar, im transparenten Etui.<p>* Maße: 25,4 x 43,2 mm (B x H) * beschriftbar * mehrfach verwendbar * Werkstoff: Polyester * 20 Bl./Block * 3 Block/Pack.",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/post-it-haftstreifen-index-standard-20blatt-farbig-3-st-pack-M21191,,,,,,,,,,,,,,,,,,,,,
403-cer,2,M21193,Post-it Heftstreifen Index Mini Promotion 683-VAD1 farbig +2 684,/de/post-it-heftstreifen-index-mini-promotion-683-vad1-farbig-2-684-M21193,0,"Mit diesem Vorteilspack sind Sie perfekt zum Markieren und Strukturieren ausgerüstet. Verschiedenfarbige Post-it® Haftstreifen Index Mini sorgen für ein schnelles Wiederfinden von Informationen. Die extraschmalen Haftstreifen markieren wichtige Stellen in Ihren Dokumenten, Büchern oder Katalogen. Dank ihrer signalstarken Farben sieht man die Markierungsfähnchen auf einen Blick.<p>* Maße: 11,9 x 43,2 mm (B x H) * beschriftbar * mehrfach verwendbar * inkl. 2 x 24 Haftstreifen Post-it® Index Pfeile gratis * Werkstoff: Polyester * Farbe: rot, gelb, grün, blau, lemon, lila, pink, türkis * 35 Bl./Block * 10 Block/Pack.",Tax Exempt,,,"Mit diesem Vorteilspack sind Sie perfekt zum Markieren und Strukturieren ausgerüstet. Verschiedenfarbige Post-it® Haftstreifen Index Mini sorgen für ein schnelles Wiederfinden von Informationen. Die extraschmalen Haftstreifen markieren wichtige Stellen in Ihren Dokumenten, Büchern oder Katalogen. Dank ihrer signalstarken Farben sieht man die Markierungsfähnchen auf einen Blick.<p>* Maße: 11,9 x 43,2 mm (B x H) * beschriftbar * mehrfach verwendbar * inkl. 2 x 24 Haftstreifen Post-it® Index Pfeile gratis * Werkstoff: Polyester * Farbe: rot, gelb, grün, blau, lemon, lila, pink, türkis * 35 Bl./Block * 10 Block/Pack.",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/post-it-heftstreifen-index-mini-promotion-683-vad1-farbig-2-684-M21193,,,,,,,,,,,,,,,,,,,,,
403-cer,2,M21194,Post-it Haftstreifen Index Strong   3x22 St./Pack.,/de/post-it-haftstreifen-index-strong-3x22-st-pack-M21194,0,"Haftstreifen Index Strong. Bestens geeignet für die langfristige Archivierung von Dokumenten, als Farbkodierungssystem oder als Karteireiter. Extrastark für extralange Haltbarkeit.<p>* Maße: 25,4 x 38 mm (B x H) * farbiger Rand * beschriftbar * mehrfach verwendbar * Werkstoff: Polyester * 22 Bl./Block * 3 Block/Pack.",Tax Exempt,,,"Haftstreifen Index Strong. Bestens geeignet für die langfristige Archivierung von Dokumenten, als Farbkodierungssystem oder als Karteireiter. Extrastark für extralange Haltbarkeit.<p>* Maße: 25,4 x 38 mm (B x H) * farbiger Rand * beschriftbar * mehrfach verwendbar * Werkstoff: Polyester * 22 Bl./Block * 3 Block/Pack.",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/post-it-haftstreifen-index-strong-3x22-st-pack-M21194,,,,,,,,,,,,,,,,,,,,,
403-cer,2,M21195,"Post-it Haftstreifen Page Marker 670-10AB 12,7x44,4mm 10 St./Pack.",/de/post-it-haftstreifen-page-marker-670-10ab-12-7x44-4mm-10-st-pack-M21195,0,"Post-it® Page Marker bringen schnell und einfach Übersicht in Ihre Unterlagen. Die praktischen Papierhaftstreifen heben wichtige Informationen signalstark hervor.<p>* Maße: 12,7 x 44,4 mm (B x H) * Grammatur: 72 g/m² * elementar chlorfrei gebleicht * beschriftbar * mehrfach verwendbar * Werkstoff: 100 % Primärfaserpapier * Farbe: 1 x gelb, 1 x ultragelb, 1 x neonorange, 1 x ultrapink, 1 x pastellrosa, 1 x neongrün, 1 x emeraldgrün, 1 x türkis, 1 x mohnrot, 1 x rotviolett * 50 Bl./Block * 10 Block/Pack.",Tax Exempt,,,"Post-it® Page Marker bringen schnell und einfach Übersicht in Ihre Unterlagen. Die praktischen Papierhaftstreifen heben wichtige Informationen signalstark hervor.<p>* Maße: 12,7 x 44,4 mm (B x H) * Grammatur: 72 g/m² * elementar chlorfrei gebleicht * beschriftbar * mehrfach verwendbar * Werkstoff: 100 % Primärfaserpapier * Farbe: 1 x gelb, 1 x ultragelb, 1 x neonorange, 1 x ultrapink, 1 x pastellrosa, 1 x neongrün, 1 x emeraldgrün, 1 x türkis, 1 x mohnrot, 1 x rotviolett * 50 Bl./Block * 10 Block/Pack.",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/post-it-haftstreifen-page-marker-670-10ab-12-7x44-4mm-10-st-pack-M21195,,,,,,,,,,,,,,,,,,,,,
403-cer,2,M21196,Post-it Haftnotiz Super Sticky  sortiert 6 St./Pack.,/de/post-it-haftnotiz-super-sticky-sortiert-6-st-pack-M21196,0,"Post-it® Super Sticky Notes bringen Farbe in Ihr Büro, übermitteln Nachrichten für Kollegen oder dienen als Memo. Dank der Super Sticky Formel haften die Post-it® Super Sticky Notes sicher, auf praktisch allen Oberflächen.<p>* Grammatur: 74 g/m² * elementar chlorfrei gebleicht * rückstandsfrei entfernbar * mehrfach verwendbar * Werkstoff: Papier * Farbe: 2 x neonorange, 2 x ultrapink, 2 x ultrablau * 90 Bl./Block * 6 Block/Pack.",Tax Exempt,,,"Post-it® Super Sticky Notes bringen Farbe in Ihr Büro, übermitteln Nachrichten für Kollegen oder dienen als Memo. Dank der Super Sticky Formel haften die Post-it® Super Sticky Notes sicher, auf praktisch allen Oberflächen.<p>* Grammatur: 74 g/m² * elementar chlorfrei gebleicht * rückstandsfrei entfernbar * mehrfach verwendbar * Werkstoff: Papier * Farbe: 2 x neonorange, 2 x ultrapink, 2 x ultrablau * 90 Bl./Block * 6 Block/Pack.",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/post-it-haftnotiz-super-sticky-sortiert-6-st-pack-M21196,,,,,,,,,,,,,,,,,,,,,
403-cer,2,M21197,Post-it Haftnotiz Super Sticky 62212SE sortiert 12 St./Pack.,/de/post-it-haftnotiz-super-sticky-62212se-sortiert-12-st-pack-M21197,0,"Post-it® Super Sticky Notes bringen Farbe in Ihr Büro, übermitteln Nachrichten für Kollegen oder dienen als Memo. Dank der Super Sticky Formel haften die Post-it® Super Sticky Notes sicher, auf praktisch allen Oberflächen.<p>* Grammatur: 74 g/m² * elementar chlorfrei gebleicht * rückstandsfrei entfernbar * mehrfach verwendbar * Werkstoff: Papier * Farbe: 4 x neonorange, 4 x ultrapink, 4 x ultrablau * 90 Bl./Block * 12 Block/Pack.",Tax Exempt,,,"Post-it® Super Sticky Notes bringen Farbe in Ihr Büro, übermitteln Nachrichten für Kollegen oder dienen als Memo. Dank der Super Sticky Formel haften die Post-it® Super Sticky Notes sicher, auf praktisch allen Oberflächen.<p>* Grammatur: 74 g/m² * elementar chlorfrei gebleicht * rückstandsfrei entfernbar * mehrfach verwendbar * Werkstoff: Papier * Farbe: 4 x neonorange, 4 x ultrapink, 4 x ultrablau * 90 Bl./Block * 12 Block/Pack.",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/post-it-haftnotiz-super-sticky-62212se-sortiert-12-st-pack-M21197,,,,,,,,,,,,,,,,,,,,,
403-cer,2,M21200,Post-it Haftstreifen Index  2,/de/post-it-haftstreifen-index-2-M21200,0,"Post-it® Haftstreifen Index sind die idealen Helfer zum Markieren und Strukturieren. Sie helfen Ihnen, den Überblick über Ihre Dokumente und Unterlagen zu bewahren.<p>* Maße: 25,4 x 43,2 mm (B x H) * beschriftbar * mehrfach verwendbar * Werkstoff: Polyester * 50 Bl./Block * 2 Block/Pack.",Tax Exempt,,,"Post-it® Haftstreifen Index sind die idealen Helfer zum Markieren und Strukturieren. Sie helfen Ihnen, den Überblick über Ihre Dokumente und Unterlagen zu bewahren.<p>* Maße: 25,4 x 43,2 mm (B x H) * beschriftbar * mehrfach verwendbar * Werkstoff: Polyester * 50 Bl./Block * 2 Block/Pack.",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/post-it-haftstreifen-index-2-M21200,,,,,,,,,,,,,,,,,,,,,
403-cer,2,M21201,Post-it Haftstreifen Index Strong 686-PLOY 6Blatt sortiert 4 St./Pack,/de/post-it-haftstreifen-index-strong-686-ploy-6blatt-sortiert-4-st-pack-M21201,0," Die flachen Post-it® Index Strong, mit ihrem weißen Schriftfeld, sind ideal für Ordner - individuelle Register lassen sich schnell erstellen.  ",Tax Exempt,,," Die flachen Post-it® Index Strong, mit ihrem weißen Schriftfeld, sind ideal für Ordner - individuelle Register lassen sich schnell erstellen.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/post-it-haftstreifen-index-strong-686-ploy-6blatt-sortiert-4-st-pack-M21201,,,,,,,,,,,,,,,,,,,,,
403-cer,2,M21202,Post-it Haftnotiz Z-Notes R3306SJ 76x76mm 90Bl. rt/gn/bl 6 St./Pack.,/de/post-it-haftnotiz-z-notes-r3306sj-76x76mm-90bl-rt-gn-bl-6-st-pack-M21202,0,,Tax Exempt,,,,2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/post-it-haftnotiz-z-notes-r3306sj-76x76mm-90bl-rt-gn-bl-6-st-pack-M21202,,,,,,,,,,,,,,,,,,,,,
403-cer,2,M21203,Post-it Haftnotiz Super Sticky Bangkok Coll. R3306SE 6 St./Pack.,/de/post-it-haftnotiz-super-sticky-bangkok-coll-r3306se-6-st-pack-M21203,0,"Post-it® Super Sticky Z-Notes bringen Farbe in Ihr Büro, übermitteln Nachrichten für Kollegen oder dienen als Memo. Dank der Super Sticky Formel haften die Post-it® Super Sticky Z-Notes sicher, auf praktisch allen Oberflächen.<p>* Maße: 76 x 76 mm (B x H) * Grammatur: 74 g/m² * elementar chlorfrei gebleicht * rückstandsfrei entfernbar * mehrfach verwendbar * Werkstoff: Papier * Farbe: 2 x neonorange, 2 x ultrapink, 2 x ultrablau * 90 Bl./Block * 6 Block/Pack.",Tax Exempt,,,"Post-it® Super Sticky Z-Notes bringen Farbe in Ihr Büro, übermitteln Nachrichten für Kollegen oder dienen als Memo. Dank der Super Sticky Formel haften die Post-it® Super Sticky Z-Notes sicher, auf praktisch allen Oberflächen.<p>* Maße: 76 x 76 mm (B x H) * Grammatur: 74 g/m² * elementar chlorfrei gebleicht * rückstandsfrei entfernbar * mehrfach verwendbar * Werkstoff: Papier * Farbe: 2 x neonorange, 2 x ultrapink, 2 x ultrablau * 90 Bl./Block * 6 Block/Pack.",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/post-it-haftnotiz-super-sticky-bangkok-coll-r3306se-6-st-pack-M21203,,,,,,,,,,,,,,,,,,,,,
403-cer,2,M21205,Post-it Haftnotiz Super Sticky 6910YPOG 48x48mm sort. 4 St./Pack.,/de/post-it-haftnotiz-super-sticky-6910ypog-48x48mm-sort-4-st-pack-M21205,0,,Tax Exempt,,,,2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/post-it-haftnotiz-super-sticky-6910ypog-48x48mm-sort-4-st-pack-M21205,,,,,,,,,,,,,,,,,,,,,
1005254-cer,2,M53331,Polsterstapelstuhl - Sitz HxBxT 470 x 450 x 490 mm,/de/polsterstapelstuhl-sitz-hxbxt-470-x-450-x-490-mm-M53331,0,Rückenlehne und Sitzfläche bequem gepolstert. Bezug aus 100% Polyolefin. Gestell in Alusilber.<br/><B>Sitzmaße: Höhe x Breite x Tiefe 470 x 450 x 490 mm.</B><p>,Tax Exempt,,"Besucherstuhl,Konferenzstuhl,Polsterstapelstuhl,Polsterstuhl,Stapelstuhl,Stuhl,Besprechungsstuhl",Rückenlehne und Sitzfläche bequem gepolstert. Bezug aus 100% Polyolefin. Gestell in Alusilber.<br/><B>Sitzmaße: Höhe x Breite x Tiefe 470 x 450 x 490 mm.</B><p>,2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/polsterstapelstuhl-sitz-hxbxt-470-x-450-x-490-mm-M53331,,,,,"Besucherstuhl,Konferenzstuhl,Polsterstapelstuhl,Polsterstuhl,Stapelstuhl,Stuhl,Besprechungsstuhl",,,,,,,,,,,,,,,,
1005254-cer,2,M10871,"Konferenzstuhl - Stapelstuhl, Gestell schwarz",/de/konferenzstuhl-stapelstuhl-gestell-schwarz-M10871,0," Stahlrohrgestell, Ø 22 mm, Wandstärke 2,0 mm.<br/>Pflegeleichter Bezug aus 100% Polyacryl.<br/><br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 480 x 430 x 410 mm. Gestell schwarz pulverbeschichtet. ",Tax Exempt,,"Bankettstuhl,Bankettstühle,Besprechungsstuhl,Besucherstuhl,Bürostuhl,Konferenzstuhl,Pausenraumeinrichtung,Pausenraumeinrichtungen,Polsterstapelstuhl,Polsterstuhl,Stapelstuhl,Stuhl"," Stahlrohrgestell, Ø 22 mm, Wandstärke 2,0 mm.<br/>Pflegeleichter Bezug aus 100% Polyacryl.<br/><br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 480 x 430 x 410 mm. Gestell schwarz pulverbeschichtet. ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/konferenzstuhl-stapelstuhl-gestell-schwarz-M10871,,,,,"Bankettstuhl,Bankettstühle,Besprechungsstuhl,Besucherstuhl,Bürostuhl,Konferenzstuhl,Pausenraumeinrichtung,Pausenraumeinrichtungen,Polsterstapelstuhl,Polsterstuhl,Stapelstuhl,Stuhl",,,,,,,,,,,,,,,,
1005254-cer,2,M10872,"Konferenzstuhl - Stapelstuhl, Gestell verchromt",/de/konferenzstuhl-stapelstuhl-gestell-verchromt-M10872,0," Stahlrohrgestell, Ø 22 mm, Wandstärke 2,0 mm.<br/>Pflegeleichter Bezug aus 100% Polyacryl.<br/><br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 480 x 430 x 410 mm. Gestell verchromt. ",Tax Exempt,,"Bankettstuhl,Bankettstühle,Besprechungsstuhl,Besucherstuhl,Bürostuhl,Konferenzstuhl,Pausenraumeinrichtung,Pausenraumeinrichtungen,Polsterstapelstuhl,Polsterstuhl,Stapelstuhl,Stuhl"," Stahlrohrgestell, Ø 22 mm, Wandstärke 2,0 mm.<br/>Pflegeleichter Bezug aus 100% Polyacryl.<br/><br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 480 x 430 x 410 mm. Gestell verchromt. ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/konferenzstuhl-stapelstuhl-gestell-verchromt-M10872,,,,,"Bankettstuhl,Bankettstühle,Besprechungsstuhl,Besucherstuhl,Bürostuhl,Konferenzstuhl,Pausenraumeinrichtung,Pausenraumeinrichtungen,Polsterstapelstuhl,Polsterstuhl,Stapelstuhl,Stuhl",,,,,,,,,,,,,,,,
1005254-cer,2,M2365,"Holz-Schalenstuhl, der Klassiker - Gestell beschichtet, VE 4 Stk",/de/holz-schalenstuhl-der-klassiker-gestell-beschichtet-ve-4-stk-M2365,0," Sitze und Rückenlehnen aus Buchenschichtholz, anatomisch geformt.<br/>Stahlrohrgestelle. Mit Kunststoffbodengleitern.<br/>Stühle vielfach stapelbar.<br/>Sitz und Rücken geteilt. Gestell aus Rundrohr, Ø 20 / 1,5 mm.<br/><B>Verpackungseinheit 4 Stück.</B>  ",Tax Exempt,Schalenstuhl aus Holz,"Besprechungsstuhl,Besucherstuhl,Holzstapelstuhl,Holzstapelstühle,Kantinenmöbel,Kantinenstuhl,Pausenraumeinrichtung,Pausenraumeinrichtungen,Polsterstapelstuhl,Polsterstuhl,Schalenstuhl,Schalenstühle,Stapelstuhl,Stuhl"," Sitze und Rückenlehnen aus Buchenschichtholz, anatomisch geformt.<br/>Stahlrohrgestelle. Mit Kunststoffbodengleitern.<br/>Stühle vielfach stapelbar.<br/>Sitz und Rücken geteilt. Gestell aus Rundrohr, Ø 20 / 1,5 mm.<br/><B>Verpackungseinheit 4 Stück.</B>  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/holz-schalenstuhl-der-klassiker-gestell-beschichtet-ve-4-stk-M2365,,,,,"Besprechungsstuhl,Besucherstuhl,Holzstapelstuhl,Holzstapelstühle,Kantinenmöbel,Kantinenstuhl,Pausenraumeinrichtung,Pausenraumeinrichtungen,Polsterstapelstuhl,Polsterstuhl,Schalenstuhl,Schalenstühle,Stapelstuhl,Stuhl",,,,,,,,,,,,,,,,
1005254-cer,2,M2366,"Holz-Schalenstuhl mit durchgehender Schale - Gestell verchromt, VE 4 Stk",/de/holz-schalenstuhl-mit-durchgehender-schale-gestell-verchromt-ve-4-stk-M2366,0," Sitze und Rückenlehnen aus Buchenschichtholz, anatomisch geformt.<br/>Stahlrohrgestelle. Mit Kunststoffbodengleitern.<br/>Stühle vielfach stapelbar.<br/>Gestell aus Rundrohr, Ø 20 / 1,5 mm.<br/><B>Verpackungseinheit 4 Stück.</B>  ",Tax Exempt,"Holz-Schalenstuhl durchgehende Schale, Gestell verchromt","Besprechungsstuhl,Besucherstuhl,Holzstapelstuhl,Holzstapelstühle,Kantinenmöbel,Kantinenstuhl,Pausenraumeinrichtung,Pausenraumeinrichtungen,Polsterstapelstuhl,Polsterstuhl,Schalenstuhl,Schalenstühle,Stapelstuhl,Stuhl"," Sitze und Rückenlehnen aus Buchenschichtholz, anatomisch geformt.<br/>Stahlrohrgestelle. Mit Kunststoffbodengleitern.<br/>Stühle vielfach stapelbar.<br/>Gestell aus Rundrohr, Ø 20 / 1,5 mm.<br/><B>Verpackungseinheit 4 Stück.</B>  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/holz-schalenstuhl-mit-durchgehender-schale-gestell-verchromt-ve-4-stk-M2366,,,,,"Besprechungsstuhl,Besucherstuhl,Holzstapelstuhl,Holzstapelstühle,Kantinenmöbel,Kantinenstuhl,Pausenraumeinrichtung,Pausenraumeinrichtungen,Polsterstapelstuhl,Polsterstuhl,Schalenstuhl,Schalenstühle,Stapelstuhl,Stuhl",,,,,,,,,,,,,,,,
1005254-cer,2,M2393,Kunststoff-Stapelstuhl mit Polster - Schale grau,/de/kunststoff-stapelstuhl-mit-polster-schale-grau-M2393,0," Ideal für Kantinen, Säle und Aufenthaltsräume. Sitzschalen aus schlag- und kratzfestem Polypropylen. Gestell aus Stahlrohr, Ø 20 x 1,5 mm, hochglanzverchromt, mit Bodengleitern.<br/>Bezug aus strapazierfähigem und pflegeleichtem Polyacryl.  ",Tax Exempt,,"Kunststoffstapelstuhl,Kunststoffstapelstühle,Aufenthaltsraum,Aufenthaltsräume,Besucherstuhl,Kantinenmöbel,Kantinenstuhl,Kunststoffstuhl,Kunststoffstühle,Pausenraumeinrichtung,Pausenraumeinrichtungen,Polsterstapelstuhl,Polsterstuhl,Schalenstuhl,Schalenstühle,Stapelstuhl,Stuhl,Kunststoff-Stapelstuhl,Kunststoff-Stapelstühle"," Ideal für Kantinen, Säle und Aufenthaltsräume. Sitzschalen aus schlag- und kratzfestem Polypropylen. Gestell aus Stahlrohr, Ø 20 x 1,5 mm, hochglanzverchromt, mit Bodengleitern.<br/>Bezug aus strapazierfähigem und pflegeleichtem Polyacryl.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/kunststoff-stapelstuhl-mit-polster-schale-grau-M2393,,,,,"Kunststoffstapelstuhl,Kunststoffstapelstühle,Aufenthaltsraum,Aufenthaltsräume,Besucherstuhl,Kantinenmöbel,Kantinenstuhl,Kunststoffstuhl,Kunststoffstühle,Pausenraumeinrichtung,Pausenraumeinrichtungen,Polsterstapelstuhl,Polsterstuhl,Schalenstuhl,Schalenstühle,Stapelstuhl,Stuhl,Kunststoff-Stapelstuhl,Kunststoff-Stapelstühle",,,,,,,,,,,,,,,,
1005254-cer,2,M64933,Dipiplast Schalenstuhl aus Polypropylen - ohne Polster,/de/schalenstuhl-aus-polypropylen-ohne-polster-M64933,0,"Preiswerte, stapelbare Schalenstühle für den Innenbereich, z.B. in Kantine, Seminarraum, Wartezimmer, Aula und Besprechungsecke.<br/><br/>Robuste Sitzschale aus Polypropylen. Verchromtes Stahlrohrgestell, Ø 20 x 1,5 mm, mit Bodengleitern.<br/><B>Sitzmaße</B><br/>Breite x Tiefe x Höhe 435 x 450 x 420 mm.<br/><B>Gesamtmaße</B><br/>Höhe x Breite x Tiefe 800 x 495 x 520 mm.<p>",Tax Exempt,,"Kunststoffstapelstuhl,Kunststoffstapelstühle,Besprechungsstuhl,Kantinenmöbel,Kantinenstuhl,Pausenraumeinrichtung,Pausenraumeinrichtungen,Schalenstuhl,Schalenstühle,Stapelstuhl,Stuhl,Kunststoff-Stapelstuhl,Kunststoff-Stapelstühle","Preiswerte, stapelbare Schalenstühle für den Innenbereich, z.B. in Kantine, Seminarraum, Wartezimmer, Aula und Besprechungsecke.<br/><br/>Robuste Sitzschale aus Polypropylen. Verchromtes Stahlrohrgestell, Ø 20 x 1,5 mm, mit Bodengleitern.<br/><B>Sitzmaße</B><br/>Breite x Tiefe x Höhe 435 x 450 x 420 mm.<br/><B>Gesamtmaße</B><br/>Höhe x Breite x Tiefe 800 x 495 x 520 mm.<p>",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/schalenstuhl-aus-polypropylen-ohne-polster-M64933,,,,,"Kunststoffstapelstuhl,Kunststoffstapelstühle,Besprechungsstuhl,Kantinenmöbel,Kantinenstuhl,Pausenraumeinrichtung,Pausenraumeinrichtungen,Schalenstuhl,Schalenstühle,Stapelstuhl,Stuhl,Kunststoff-Stapelstuhl,Kunststoff-Stapelstühle",,,,,,,,,,,,,,,,
1005254-cer,2,M64934,Dipiplast Schalenstuhl aus Polypropylen - mit grauem Polster,/de/schalenstuhl-aus-polypropylen-mit-grauem-polster-M64934,0,"Preiswerte, stapelbare Schalenstühle für den Innenbereich, z.B. in Kantine, Seminarraum, Wartezimmer, Aula und Besprechungsecke.<br/><br/>Robuste Sitzschale aus Polypropylen. Verchromtes Stahlrohrgestell, Ø 20 x 1,5 mm, mit Bodengleitern.<br/><B>Sitzmaße</B><br/>Breite x Tiefe x Höhe 435 x 450 x 420 mm.<br/><B>Gesamtmaße</B><br/>Höhe x Breite x Tiefe 800 x 495 x 520 mm.<p>",Tax Exempt,,"Kunststoffstapelstuhl,Kunststoffstapelstühle,Besprechungsstuhl,Kantinenmöbel,Kantinenstuhl,Pausenraumeinrichtung,Pausenraumeinrichtungen,Schalenstuhl,Schalenstühle,Stapelstuhl,Stuhl,Kunststoff-Stapelstuhl,Kunststoff-Stapelstühle","Preiswerte, stapelbare Schalenstühle für den Innenbereich, z.B. in Kantine, Seminarraum, Wartezimmer, Aula und Besprechungsecke.<br/><br/>Robuste Sitzschale aus Polypropylen. Verchromtes Stahlrohrgestell, Ø 20 x 1,5 mm, mit Bodengleitern.<br/><B>Sitzmaße</B><br/>Breite x Tiefe x Höhe 435 x 450 x 420 mm.<br/><B>Gesamtmaße</B><br/>Höhe x Breite x Tiefe 800 x 495 x 520 mm.<p>",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/schalenstuhl-aus-polypropylen-mit-grauem-polster-M64934,,,,,"Kunststoffstapelstuhl,Kunststoffstapelstühle,Besprechungsstuhl,Kantinenmöbel,Kantinenstuhl,Pausenraumeinrichtung,Pausenraumeinrichtungen,Schalenstuhl,Schalenstühle,Stapelstuhl,Stuhl,Kunststoff-Stapelstuhl,Kunststoff-Stapelstühle",,,,,,,,,,,,,,,,
1005254-cer,2,M86938,"Freischwinger, stapelbar - Rückenlehne gepolstert, Gestell verchromt",/de/freischwinger-stapelbar-rueckenlehne-gepolstert-gestell-verchromt-M86938,0, Praktisch überall einsetzbar. Stabiles Rundrohrgestell.<br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 470 x 475 x 415 mm.<br/>Rückenlehnenhöhe 340 mm.<br/><B>Verpackungseinheit je 2 bzw. 4 Stück.</B>  ,Tax Exempt,,"Besprechungsstuhl,Besucherstuhl,Freischwinger,Freischwingerstuhl,Konferenzstuhl,Polsterstapelstuhl,Polsterstuhl,Stapelstuhl,Stuhl", Praktisch überall einsetzbar. Stabiles Rundrohrgestell.<br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 470 x 475 x 415 mm.<br/>Rückenlehnenhöhe 340 mm.<br/><B>Verpackungseinheit je 2 bzw. 4 Stück.</B>  ,2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/freischwinger-stapelbar-rueckenlehne-gepolstert-gestell-verchromt-M86938,,,,,"Besprechungsstuhl,Besucherstuhl,Freischwinger,Freischwingerstuhl,Konferenzstuhl,Polsterstapelstuhl,Polsterstuhl,Stapelstuhl,Stuhl",,,,,,,,,,,,,,,,
1005254-cer,2,M86939,"Freischwinger, stapelbar - Rückenlehne gepolstert, Gestell alufarben",/de/freischwinger-stapelbar-rueckenlehne-gepolstert-gestell-alufarben-M86939,0, Praktisch überall einsetzbar. Stabiles Rundrohrgestell.<br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 470 x 475 x 415 mm.<br/>Rückenlehnenhöhe 340 mm.<br/><B>Verpackungseinheit je 2 bzw. 4 Stück.</B>  ,Tax Exempt,,"Besprechungsstuhl,Besucherstuhl,Freischwinger,Freischwingerstuhl,Konferenzstuhl,Polsterstapelstuhl,Polsterstuhl,Stapelstuhl,Stuhl", Praktisch überall einsetzbar. Stabiles Rundrohrgestell.<br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 470 x 475 x 415 mm.<br/>Rückenlehnenhöhe 340 mm.<br/><B>Verpackungseinheit je 2 bzw. 4 Stück.</B>  ,2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/freischwinger-stapelbar-rueckenlehne-gepolstert-gestell-alufarben-M86939,,,,,"Besprechungsstuhl,Besucherstuhl,Freischwinger,Freischwingerstuhl,Konferenzstuhl,Polsterstapelstuhl,Polsterstuhl,Stapelstuhl,Stuhl",,,,,,,,,,,,,,,,
