"concrete_sku","name","quantity","is_never_out_of_stock","is_bundle"
"424497","Warehouse1",50,1,0
"424497","Warehouse2",50,1,0
"424495","Warehouse1",50,1,0
"424495","Warehouse2",50,1,0
"424504","Warehouse1",50,1,0
"424504","Warehouse2",50,1,0
"424501","Warehouse1",50,1,0
"424501","Warehouse2",50,1,0
"424502","Warehouse1",50,1,0
"424502","Warehouse2",50,1,0
"424505","Warehouse1",50,1,0
"424505","Warehouse2",50,1,0
"424515","Warehouse1",50,1,0
"424515","Warehouse2",50,1,0
"424517","Warehouse1",50,1,0
"424517","Warehouse2",50,1,0
"424519","Warehouse1",50,1,0
"424519","Warehouse2",50,1,0
"424518","Warehouse1",50,1,0
"424518","Warehouse2",50,1,0
"424516","Warehouse1",50,1,0
"424516","Warehouse2",50,1,0
"424527","Warehouse1",50,1,0
"424527","Warehouse2",50,1,0
"424528","Warehouse1",50,1,0
"424528","Warehouse2",50,1,0
"424529","Warehouse1",50,1,0
"424529","Warehouse2",50,1,0
"424545","Warehouse1",50,1,0
"424545","Warehouse2",50,1,0
"424547","Warehouse1",50,1,0
"424547","Warehouse2",50,1,0
"424544","Warehouse1",50,1,0
"424544","Warehouse2",50,1,0
"424549","Warehouse1",50,1,0
"424549","Warehouse2",50,1,0
"424550","Warehouse1",50,1,0
"424550","Warehouse2",50,1,0
"424551","Warehouse1",50,1,0
"424551","Warehouse2",50,1,0
"424599","Warehouse1",50,1,0
"424599","Warehouse2",50,1,0
"424602","Warehouse1",50,1,0
"424602","Warehouse2",50,1,0
"424601","Warehouse1",50,1,0
"424601","Warehouse2",50,1,0
"424604","Warehouse1",50,1,0
"424604","Warehouse2",50,1,0
"424603","Warehouse1",50,1,0
"424603","Warehouse2",50,1,0
"424605","Warehouse1",50,1,0
"424605","Warehouse2",50,1,0
"425073","Warehouse1",50,1,0
"425073","Warehouse2",50,1,0
"425074","Warehouse1",50,1,0
"425074","Warehouse2",50,1,0
"425075","Warehouse1",50,1,0
"425075","Warehouse2",50,1,0
"425076","Warehouse1",50,1,0
"425076","Warehouse2",50,1,0
"425080","Warehouse1",50,1,0
"425080","Warehouse2",50,1,0
"425078","Warehouse1",50,1,0
"425078","Warehouse2",50,1,0
"425089","Warehouse1",50,1,0
"425089","Warehouse2",50,1,0
"425091","Warehouse1",50,1,0
"425091","Warehouse2",50,1,0
"425090","Warehouse1",50,1,0
"425090","Warehouse2",50,1,0
"425092","Warehouse1",50,1,0
"425092","Warehouse2",50,1,0
"425093","Warehouse1",50,1,0
"425093","Warehouse2",50,1,0
"425097","Warehouse1",50,1,0
"425097","Warehouse2",50,1,0
"425098","Warehouse1",50,1,0
"425098","Warehouse2",50,1,0
"425099","Warehouse1",50,1,0
"425099","Warehouse2",50,1,0
"425100","Warehouse1",50,1,0
"425100","Warehouse2",50,1,0
"425123","Warehouse1",50,1,0
"425123","Warehouse2",50,1,0
"425150","Warehouse1",50,1,0
"425150","Warehouse2",50,1,0
"425151","Warehouse1",50,1,0
"425151","Warehouse2",50,1,0
"425152","Warehouse1",50,1,0
"425152","Warehouse2",50,0,0
"101863","Warehouse1",50,1,0
"100683","Warehouse1",50,1,0
"100683","Warehouse2",50,0,0
"100683","Warehouse2",50,0,0
"100683","Warehouse2",50,0,0
"100683","Warehouse2",50,0,0
"426376","Warehouse1",50,1,0
"426376","Warehouse2",50,1,0
"426377","Warehouse1",50,1,0
"426377","Warehouse2",50,1,0
"426378","Warehouse1",50,1,0
"426378","Warehouse2",50,1,0
"426581","Warehouse1",50,1,0
"426581","Warehouse2",50,1,0
"426582","Warehouse1",50,1,0
"426582","Warehouse2",50,1,0
"426591","Warehouse1",50,1,0
"426591","Warehouse2",50,0,0
"426615","Warehouse1",50,1,0
"426615","Warehouse2",50,0,0
"426618","Warehouse1",50,1,0
"426618","Warehouse2",50,0,0
"107247","Warehouse1",50,1,0
"107253","Warehouse1",50,1,0
"673327","Warehouse1",50,1,0
"500344","Warehouse1",50,1,0
"500344","Warehouse2",50,1,0
"500344","Warehouse2",50,1,0
"500344","Warehouse2",50,1,0
"500344","Warehouse2",50,1,0
"506719","Warehouse1",50,1,0
"506719","Warehouse2",50,1,0
"506719","Warehouse2",50,1,0
"506719","Warehouse2",50,1,0
"506719","Warehouse2",50,1,0
"506721","Warehouse1",50,1,0
"506721","Warehouse2",50,1,0
"506721","Warehouse2",50,1,0
"506721","Warehouse2",50,1,0
"506721","Warehouse2",50,1,0
"506722","Warehouse1",50,1,0
"506722","Warehouse2",50,1,0
"506722","Warehouse2",50,1,0
"506722","Warehouse2",50,1,0
"506722","Warehouse2",50,1,0
"507871","Warehouse1",50,1,0
"507871","Warehouse2",50,1,0
"507871","Warehouse2",50,1,0
"507871","Warehouse2",50,1,0
"507871","Warehouse2",50,1,0
"505530","Warehouse1",50,1,0
"505530","Warehouse2",50,1,0
"505530","Warehouse2",50,1,0
"505530","Warehouse2",50,1,0
"505530","Warehouse2",50,1,0
"508154","Warehouse1",50,1,0
"508154","Warehouse2",50,1,0
"508154","Warehouse2",50,1,0
"508154","Warehouse2",50,1,0
"508154","Warehouse2",50,1,0
"508156","Warehouse1",50,1,0
"508156","Warehouse2",50,1,0
"508156","Warehouse2",50,1,0
"508156","Warehouse2",50,1,0
"508156","Warehouse2",50,1,0
"508157","Warehouse1",50,1,0
"508157","Warehouse2",50,1,0
"508157","Warehouse2",50,1,0
"508157","Warehouse2",50,1,0
"508157","Warehouse2",50,1,0
"508158","Warehouse1",50,1,0
"508158","Warehouse2",50,1,0
"508158","Warehouse2",50,1,0
"508158","Warehouse2",50,1,0
"508158","Warehouse2",50,1,0
"508160","Warehouse1",50,1,0
"508160","Warehouse2",50,1,0
"508160","Warehouse2",50,1,0
"508160","Warehouse2",50,1,0
"508160","Warehouse2",50,1,0
"508186","Warehouse1",50,1,0
"508186","Warehouse2",50,1,0
"508186","Warehouse2",50,1,0
"508186","Warehouse2",50,1,0
"508186","Warehouse2",50,1,0
"508188","Warehouse1",50,1,0
"508188","Warehouse2",50,1,0
"508188","Warehouse2",50,1,0
"508188","Warehouse2",50,1,0
"508188","Warehouse2",50,1,0
"508191","Warehouse1",50,1,0
"508191","Warehouse2",50,1,0
"508191","Warehouse2",50,1,0
"508191","Warehouse2",50,1,0
"508191","Warehouse2",50,1,0
"505526","Warehouse1",50,1,0
"505526","Warehouse2",50,1,0
"505526","Warehouse2",50,1,0
"505526","Warehouse2",50,1,0
"505526","Warehouse2",50,1,0
"508151","Warehouse1",50,1,0
"508151","Warehouse2",50,1,0
"508151","Warehouse2",50,1,0
"508151","Warehouse2",50,1,0
"508151","Warehouse2",50,1,0
"505527","Warehouse1",50,1,0
"505527","Warehouse2",50,1,0
"505527","Warehouse2",50,1,0
"505527","Warehouse2",50,1,0
"505527","Warehouse2",50,1,0
"505528","Warehouse1",50,1,0
"505528","Warehouse2",50,1,0
"505528","Warehouse2",50,1,0
"505528","Warehouse2",50,1,0
"505528","Warehouse2",50,1,0
"509068","Warehouse1",50,1,0
"509068","Warehouse2",50,1,0
"509068","Warehouse2",50,1,0
"509068","Warehouse2",50,1,0
"509068","Warehouse2",50,1,0
"509069","Warehouse1",50,1,0
"509069","Warehouse2",50,1,0
"509069","Warehouse2",50,1,0
"509069","Warehouse2",50,1,0
"509069","Warehouse2",50,1,0
"509070","Warehouse1",50,1,0
"509070","Warehouse2",50,1,0
"509070","Warehouse2",50,1,0
"509070","Warehouse2",50,1,0
"509070","Warehouse2",50,1,0
"509116","Warehouse1",50,1,0
"509116","Warehouse2",50,1,0
"509116","Warehouse2",50,1,0
"509116","Warehouse2",50,1,0
"509116","Warehouse2",50,1,0
"509117","Warehouse1",50,1,0
"509117","Warehouse2",50,1,0
"509117","Warehouse2",50,1,0
"509117","Warehouse2",50,1,0
"509117","Warehouse2",50,1,0
"509118","Warehouse1",50,1,0
"509118","Warehouse2",50,1,0
"509118","Warehouse2",50,1,0
"509118","Warehouse2",50,1,0
"509118","Warehouse2",50,1,0
"509121","Warehouse1",50,1,0
"509121","Warehouse2",50,1,0
"509121","Warehouse2",50,1,0
"509121","Warehouse2",50,1,0
"509121","Warehouse2",50,1,0
"509122","Warehouse1",50,1,0
"509122","Warehouse2",50,1,0
"509122","Warehouse2",50,1,0
"509122","Warehouse2",50,1,0
"509122","Warehouse2",50,1,0
"509123","Warehouse1",50,1,0
"509123","Warehouse2",50,1,0
"509123","Warehouse2",50,1,0
"509123","Warehouse2",50,1,0
"509123","Warehouse2",50,1,0
"509124","Warehouse1",50,1,0
"509124","Warehouse2",50,1,0
"509124","Warehouse2",50,1,0
"509124","Warehouse2",50,1,0
"509124","Warehouse2",50,1,0
"509125","Warehouse1",50,1,0
"509125","Warehouse2",50,1,0
"509125","Warehouse2",50,1,0
"509125","Warehouse2",50,1,0
"509125","Warehouse2",50,1,0
"509128","Warehouse1",50,1,0
"509128","Warehouse2",50,1,0
"509128","Warehouse2",50,1,0
"509128","Warehouse2",50,1,0
"509128","Warehouse2",50,1,0
"509129","Warehouse1",50,1,0
"509129","Warehouse2",50,1,0
"509129","Warehouse2",50,1,0
"509129","Warehouse2",50,1,0
"509129","Warehouse2",50,1,0
"500957","Warehouse1",50,1,0
"500959","Warehouse1",50,1,0
"500958","Warehouse1",50,1,0
"500960","Warehouse1",50,1,0
"500963","Warehouse1",50,1,0
"500965","Warehouse1",50,1,0
"500964","Warehouse1",50,1,0
"500966","Warehouse1",50,1,0
"500977","Warehouse1",50,1,0
"500976","Warehouse1",50,1,0
"500976","Warehouse2",50,1,0
"500976","Warehouse2",50,1,0
"500976","Warehouse2",50,1,0
"500976","Warehouse2",50,1,0
"500978","Warehouse1",50,1,0
"500981","Warehouse1",50,1,0
"500981","Warehouse2",50,1,0
"500981","Warehouse2",50,1,0
"500981","Warehouse2",50,1,0
"500981","Warehouse2",50,1,0
"500983","Warehouse1",50,1,0
"500982","Warehouse1",50,1,0
"500982","Warehouse2",50,1,0
"500982","Warehouse2",50,1,0
"500982","Warehouse2",50,1,0
"500982","Warehouse2",50,1,0
"500984","Warehouse1",50,1,0
"500987","Warehouse1",50,1,0
"500989","Warehouse1",50,1,0
"500988","Warehouse1",50,1,0
"500990","Warehouse1",50,1,0
"500993","Warehouse1",50,1,0
"500995","Warehouse1",50,1,0
"500994","Warehouse1",50,1,0
"500996","Warehouse1",50,1,0
"500999","Warehouse1",50,1,0
"501000","Warehouse1",50,1,0
"211636","Warehouse1",50,1,0
"211636","Warehouse2",50,1,0
"211636","Warehouse2",50,1,0
"211636","Warehouse2",50,1,0
"211636","Warehouse2",50,1,0
"211634","Warehouse1",50,1,0
"211634","Warehouse2",50,1,0
"211634","Warehouse2",50,1,0
"211634","Warehouse2",50,1,0
"211634","Warehouse2",50,1,0
"501009","Warehouse1",50,1,0
"501010","Warehouse1",50,1,0
"501011","Warehouse1",50,1,0
"501012","Warehouse1",50,1,0
"501013","Warehouse1",50,1,0
"501039","Warehouse1",50,1,0
"501014","Warehouse1",50,1,0
"501015","Warehouse1",50,1,0
"501041","Warehouse1",50,1,0
"502170","Warehouse1",50,1,0
"502171","Warehouse1",50,1,0
"502172","Warehouse1",50,1,0
"502174","Warehouse1",50,1,0
"502175","Warehouse1",50,1,0
"502179","Warehouse1",50,1,0
"502180","Warehouse1",50,1,0
"500365","Warehouse1",50,1,0
"500365","Warehouse2",50,1,0
"500365","Warehouse2",50,1,0
"500365","Warehouse2",50,1,0
"500365","Warehouse2",50,1,0
"506711","Warehouse1",50,1,0
"506711","Warehouse2",50,1,0
"506711","Warehouse2",50,1,0
"506711","Warehouse2",50,1,0
"506711","Warehouse2",50,1,0
"508342","Warehouse1",50,1,0
"508342","Warehouse2",50,1,0
"508342","Warehouse2",50,1,0
"508342","Warehouse2",50,1,0
"508342","Warehouse2",50,1,0
"508343","Warehouse1",50,1,0
"508343","Warehouse2",50,1,0
"508343","Warehouse2",50,1,0
"508343","Warehouse2",50,1,0
"508343","Warehouse2",50,1,0
"506695","Warehouse1",50,1,0
"506695","Warehouse2",50,1,0
"506695","Warehouse2",50,1,0
"506695","Warehouse2",50,1,0
"506695","Warehouse2",50,1,0
"500366","Warehouse1",50,1,0
"500366","Warehouse2",50,1,0
"500366","Warehouse2",50,1,0
"500366","Warehouse2",50,1,0
"500366","Warehouse2",50,1,0
"506697","Warehouse1",50,1,0
"506697","Warehouse2",50,1,0
"506697","Warehouse2",50,1,0
"506697","Warehouse2",50,1,0
"506697","Warehouse2",50,1,0
"500367","Warehouse1",50,1,0
"500367","Warehouse2",50,1,0
"500367","Warehouse2",50,1,0
"500367","Warehouse2",50,1,0
"500367","Warehouse2",50,1,0
"506699","Warehouse1",50,1,0
"506699","Warehouse2",50,1,0
"506699","Warehouse2",50,1,0
"506699","Warehouse2",50,1,0
"506699","Warehouse2",50,1,0
"500368","Warehouse1",50,1,0
"500368","Warehouse2",50,1,0
"500368","Warehouse2",50,1,0
"500368","Warehouse2",50,1,0
"500368","Warehouse2",50,1,0
"506729","Warehouse1",50,1,0
"506729","Warehouse2",50,1,0
"506729","Warehouse2",50,1,0
"506729","Warehouse2",50,1,0
"506729","Warehouse2",50,1,0
"508375","Warehouse1",50,1,0
"508375","Warehouse2",50,1,0
"508375","Warehouse2",50,1,0
"508375","Warehouse2",50,1,0
"508375","Warehouse2",50,1,0
"508376","Warehouse1",50,1,0
"508376","Warehouse2",50,1,0
"508376","Warehouse2",50,1,0
"508376","Warehouse2",50,1,0
"508376","Warehouse2",50,1,0
"500363","Warehouse1",50,1,0
"500363","Warehouse2",50,1,0
"500363","Warehouse2",50,1,0
"500363","Warehouse2",50,1,0
"500363","Warehouse2",50,1,0
"506725","Warehouse1",50,1,0
"506725","Warehouse2",50,1,0
"506725","Warehouse2",50,1,0
"506725","Warehouse2",50,1,0
"506725","Warehouse2",50,1,0
"500364","Warehouse1",50,1,0
"500364","Warehouse2",50,1,0
"500364","Warehouse2",50,1,0
"500364","Warehouse2",50,1,0
"500364","Warehouse2",50,1,0
"506727","Warehouse1",50,1,0
"506727","Warehouse2",50,1,0
"506727","Warehouse2",50,1,0
"506727","Warehouse2",50,1,0
"506727","Warehouse2",50,1,0
"507916","Warehouse1",50,1,0
"507916","Warehouse2",50,1,0
"507916","Warehouse2",50,1,0
"507916","Warehouse2",50,1,0
"507916","Warehouse2",50,1,0
"507917","Warehouse1",50,1,0
"507917","Warehouse2",50,1,0
"507917","Warehouse2",50,1,0
"507917","Warehouse2",50,1,0
"507917","Warehouse2",50,1,0
"507918","Warehouse1",50,1,0
"507918","Warehouse2",50,1,0
"507918","Warehouse2",50,1,0
"507918","Warehouse2",50,1,0
"507918","Warehouse2",50,1,0
"507919","Warehouse1",50,1,0
"507919","Warehouse2",50,1,0
"507919","Warehouse2",50,1,0
"507919","Warehouse2",50,1,0
"507919","Warehouse2",50,1,0
"500388","Warehouse1",50,1,0
"500388","Warehouse2",50,1,0
"500388","Warehouse2",50,1,0
"500388","Warehouse2",50,1,0
"500388","Warehouse2",50,1,0
"506694","Warehouse1",50,1,0
"506694","Warehouse2",50,1,0
"506694","Warehouse2",50,1,0
"506694","Warehouse2",50,1,0
"506694","Warehouse2",50,1,0
"508329","Warehouse1",50,1,0
"508329","Warehouse2",50,1,0
"508329","Warehouse2",50,1,0
"508329","Warehouse2",50,1,0
"508329","Warehouse2",50,1,0
"508331","Warehouse1",50,1,0
"508331","Warehouse2",50,1,0
"508331","Warehouse2",50,1,0
"508331","Warehouse2",50,1,0
"508331","Warehouse2",50,1,0
"508332","Warehouse1",50,1,0
"508332","Warehouse2",50,1,0
"508332","Warehouse2",50,1,0
"508332","Warehouse2",50,1,0
"508332","Warehouse2",50,1,0
"508333","Warehouse1",50,1,0
"508333","Warehouse2",50,1,0
"508333","Warehouse2",50,1,0
"508333","Warehouse2",50,1,0
"508333","Warehouse2",50,1,0
"500375","Warehouse1",50,1,0
"500375","Warehouse2",50,1,0
"500375","Warehouse2",50,1,0
"500375","Warehouse2",50,1,0
"500375","Warehouse2",50,1,0
"506685","Warehouse1",50,1,0
"506685","Warehouse2",50,1,0
"506685","Warehouse2",50,1,0
"506685","Warehouse2",50,1,0
"506685","Warehouse2",50,1,0
"500376","Warehouse1",50,1,0
"500376","Warehouse2",50,1,0
"500376","Warehouse2",50,1,0
"500376","Warehouse2",50,1,0
"500376","Warehouse2",50,1,0
"506687","Warehouse1",50,1,0
"506687","Warehouse2",50,1,0
"506687","Warehouse2",50,1,0
"506687","Warehouse2",50,1,0
"506687","Warehouse2",50,1,0
"500377","Warehouse1",50,1,0
"500377","Warehouse2",50,1,0
"500377","Warehouse2",50,1,0
"500377","Warehouse2",50,1,0
"500377","Warehouse2",50,1,0
"508326","Warehouse1",50,1,0
"508326","Warehouse2",50,1,0
"508326","Warehouse2",50,1,0
"508326","Warehouse2",50,1,0
"508326","Warehouse2",50,1,0
"508327","Warehouse1",50,1,0
"508327","Warehouse2",50,1,0
"508327","Warehouse2",50,1,0
"508327","Warehouse2",50,1,0
"508327","Warehouse2",50,1,0
"506701","Warehouse1",50,1,0
"506701","Warehouse2",50,1,0
"506701","Warehouse2",50,1,0
"506701","Warehouse2",50,1,0
"506701","Warehouse2",50,1,0
"500381","Warehouse1",50,1,0
"500381","Warehouse2",50,1,0
"500381","Warehouse2",50,1,0
"500381","Warehouse2",50,1,0
"500381","Warehouse2",50,1,0
"506703","Warehouse1",50,1,0
"506703","Warehouse2",50,1,0
"506703","Warehouse2",50,1,0
"506703","Warehouse2",50,1,0
"506703","Warehouse2",50,1,0
"500382","Warehouse1",50,1,0
"500382","Warehouse2",50,1,0
"500382","Warehouse2",50,1,0
"500382","Warehouse2",50,1,0
"500382","Warehouse2",50,1,0
"506705","Warehouse1",50,1,0
"506705","Warehouse2",50,1,0
"506705","Warehouse2",50,1,0
"506705","Warehouse2",50,1,0
"506705","Warehouse2",50,1,0
"500383","Warehouse1",50,1,0
"500383","Warehouse2",50,1,0
"500383","Warehouse2",50,1,0
"500383","Warehouse2",50,1,0
"500383","Warehouse2",50,1,0
"506707","Warehouse1",50,1,0
"506707","Warehouse2",50,1,0
"506707","Warehouse2",50,1,0
"506707","Warehouse2",50,1,0
"506707","Warehouse2",50,1,0
"508334","Warehouse1",50,1,0
"508334","Warehouse2",50,1,0
"508334","Warehouse2",50,1,0
"508334","Warehouse2",50,1,0
"508334","Warehouse2",50,1,0
"508335","Warehouse1",50,1,0
"508335","Warehouse2",50,1,0
"508335","Warehouse2",50,1,0
"508335","Warehouse2",50,1,0
"508335","Warehouse2",50,1,0
"508336","Warehouse1",50,1,0
"508336","Warehouse2",50,1,0
"508336","Warehouse2",50,1,0
"508336","Warehouse2",50,1,0
"508336","Warehouse2",50,1,0
"101453","Warehouse1",50,1,0
"101453","Warehouse2",50,1,0
"101453","Warehouse2",50,1,0
"101453","Warehouse2",50,1,0
"101453","Warehouse2",50,1,0
"107304","Warehouse1",50,1,0
"107304","Warehouse2",50,1,0
"107304","Warehouse2",50,1,0
"107304","Warehouse2",50,1,0
"107304","Warehouse2",50,1,0
"107269","Warehouse1",50,1,0
"107269","Warehouse2",50,1,0
"107269","Warehouse2",50,1,0
"107269","Warehouse2",50,1,0
"107269","Warehouse2",50,1,0
"107270","Warehouse1",50,1,0
"107270","Warehouse2",50,1,0
"107270","Warehouse2",50,1,0
"107270","Warehouse2",50,1,0
"107270","Warehouse2",50,1,0
"102809","Warehouse1",50,1,0
"102809","Warehouse2",50,1,0
"102809","Warehouse2",50,1,0
"102809","Warehouse2",50,1,0
"102809","Warehouse2",50,1,0
"107283","Warehouse1",50,1,0
"107283","Warehouse2",50,1,0
"107283","Warehouse2",50,1,0
"107283","Warehouse2",50,1,0
"107283","Warehouse2",50,1,0
"107312","Warehouse1",50,1,0
"107312","Warehouse2",50,1,0
"107312","Warehouse2",50,1,0
"107312","Warehouse2",50,1,0
"107312","Warehouse2",50,1,0
"101578","Warehouse1",50,1,0
"101578","Warehouse2",50,1,0
"101578","Warehouse2",50,1,0
"101578","Warehouse2",50,1,0
"101578","Warehouse2",50,1,0
"101451","Warehouse1",50,1,0
"101451","Warehouse2",50,1,0
"101451","Warehouse2",50,1,0
"101451","Warehouse2",50,1,0
"101451","Warehouse2",50,1,0
"107271","Warehouse1",50,1,0
"107271","Warehouse2",50,1,0
"107271","Warehouse2",50,1,0
"107271","Warehouse2",50,1,0
"107271","Warehouse2",50,1,0
"107306","Warehouse1",50,1,0
"107306","Warehouse2",50,1,0
"107306","Warehouse2",50,1,0
"107306","Warehouse2",50,1,0
"107306","Warehouse2",50,1,0
"101713","Warehouse1",50,1,0
"101713","Warehouse2",50,1,0
"101713","Warehouse2",50,1,0
"101713","Warehouse2",50,1,0
"101713","Warehouse2",50,1,0
"101712","Warehouse1",50,1,0
"101712","Warehouse2",50,1,0
"101712","Warehouse2",50,1,0
"101712","Warehouse2",50,1,0
"101712","Warehouse2",50,1,0
"107275","Warehouse1",50,1,0
"107275","Warehouse2",50,1,0
"107275","Warehouse2",50,1,0
"107275","Warehouse2",50,1,0
"107275","Warehouse2",50,1,0
"107308","Warehouse1",50,1,0
"107308","Warehouse2",50,1,0
"107308","Warehouse2",50,1,0
"107308","Warehouse2",50,1,0
"107308","Warehouse2",50,1,0
"107276","Warehouse1",50,1,0
"107276","Warehouse2",50,1,0
"107276","Warehouse2",50,1,0
"107276","Warehouse2",50,1,0
"107276","Warehouse2",50,1,0
"107309","Warehouse1",50,1,0
"107309","Warehouse2",50,1,0
"107309","Warehouse2",50,1,0
"107309","Warehouse2",50,1,0
"107309","Warehouse2",50,1,0
"107277","Warehouse1",50,1,0
"107277","Warehouse2",50,1,0
"107277","Warehouse2",50,1,0
"107277","Warehouse2",50,1,0
"107277","Warehouse2",50,1,0
"107278","Warehouse1",50,1,0
"107278","Warehouse2",50,1,0
"107278","Warehouse2",50,1,0
"107278","Warehouse2",50,1,0
"107278","Warehouse2",50,1,0
"107279","Warehouse1",50,1,0
"107279","Warehouse2",50,1,0
"107279","Warehouse2",50,1,0
"107279","Warehouse2",50,1,0
"107279","Warehouse2",50,1,0
"107274","Warehouse1",50,1,0
"107274","Warehouse2",50,1,0
"107274","Warehouse2",50,1,0
"107274","Warehouse2",50,1,0
"107274","Warehouse2",50,1,0
"107307","Warehouse1",50,1,0
"107307","Warehouse2",50,1,0
"107307","Warehouse2",50,1,0
"107307","Warehouse2",50,1,0
"107307","Warehouse2",50,1,0
"107280","Warehouse1",50,1,0
"107280","Warehouse2",50,1,0
"107280","Warehouse2",50,1,0
"107280","Warehouse2",50,1,0
"107280","Warehouse2",50,1,0
"107281","Warehouse1",50,1,0
"107281","Warehouse2",50,1,0
"107281","Warehouse2",50,1,0
"107281","Warehouse2",50,1,0
"107281","Warehouse2",50,1,0
"107282","Warehouse1",50,1,0
"107282","Warehouse2",50,1,0
"107282","Warehouse2",50,1,0
"107282","Warehouse2",50,1,0
"107282","Warehouse2",50,1,0
"102114","Warehouse1",50,1,0
"102114","Warehouse2",50,1,0
"102114","Warehouse2",50,1,0
"102114","Warehouse2",50,1,0
"102114","Warehouse2",50,1,0
"102113","Warehouse1",50,1,0
"102113","Warehouse2",50,1,0
"102113","Warehouse2",50,1,0
"102113","Warehouse2",50,1,0
"102113","Warehouse2",50,1,0
"102115","Warehouse1",50,1,0
"102115","Warehouse2",50,1,0
"102115","Warehouse2",50,1,0
"102115","Warehouse2",50,1,0
"102115","Warehouse2",50,1,0
"102116","Warehouse1",50,1,0
"102116","Warehouse2",50,1,0
"102116","Warehouse2",50,1,0
"102116","Warehouse2",50,1,0
"102116","Warehouse2",50,1,0
"102117","Warehouse1",50,1,0
"102117","Warehouse2",50,1,0
"102117","Warehouse2",50,1,0
"102117","Warehouse2",50,1,0
"102117","Warehouse2",50,1,0
"102118","Warehouse1",50,1,0
"102118","Warehouse2",50,1,0
"102118","Warehouse2",50,1,0
"102118","Warehouse2",50,1,0
"102118","Warehouse2",50,1,0
"102120","Warehouse1",50,1,0
"102120","Warehouse2",50,1,0
"102120","Warehouse2",50,1,0
"102120","Warehouse2",50,1,0
"102120","Warehouse2",50,1,0
"102122","Warehouse1",50,1,0
"102122","Warehouse2",50,1,0
"102122","Warehouse2",50,1,0
"102122","Warehouse2",50,1,0
"102122","Warehouse2",50,1,0
"104565","Warehouse1",50,1,0
"104565","Warehouse2",50,1,0
"104565","Warehouse2",50,1,0
"104565","Warehouse2",50,1,0
"104565","Warehouse2",50,1,0
"104566","Warehouse1",50,1,0
"104566","Warehouse2",50,1,0
"104566","Warehouse2",50,1,0
"104566","Warehouse2",50,1,0
"104566","Warehouse2",50,1,0
"100753","Warehouse1",50,1,0
"100753","Warehouse2",50,1,0
"100753","Warehouse2",50,1,0
"100753","Warehouse2",50,1,0
"100753","Warehouse2",50,1,0
"107254","Warehouse1",50,1,0
"107254","Warehouse2",50,1,0
"107254","Warehouse2",50,1,0
"107254","Warehouse2",50,1,0
"107254","Warehouse2",50,1,0
"102123","Warehouse1",50,1,0
"102123","Warehouse2",50,1,0
"102123","Warehouse2",50,1,0
"102123","Warehouse2",50,1,0
"102123","Warehouse2",50,1,0
"104417","Warehouse1",50,1,0
"104417","Warehouse2",50,1,0
"104417","Warehouse2",50,1,0
"104417","Warehouse2",50,1,0
"104417","Warehouse2",50,1,0
"102124","Warehouse1",50,1,0
"102124","Warehouse2",50,1,0
"102124","Warehouse2",50,1,0
"102124","Warehouse2",50,1,0
"102124","Warehouse2",50,1,0
"104418","Warehouse1",50,1,0
"104418","Warehouse2",50,1,0
"104418","Warehouse2",50,1,0
"104418","Warehouse2",50,1,0
"104418","Warehouse2",50,1,0
"102125","Warehouse1",50,1,0
"102125","Warehouse2",50,1,0
"102125","Warehouse2",50,1,0
"102125","Warehouse2",50,1,0
"102125","Warehouse2",50,1,0
"102126","Warehouse1",50,1,0
"102126","Warehouse2",50,1,0
"102126","Warehouse2",50,1,0
"102126","Warehouse2",50,1,0
"102126","Warehouse2",50,1,0
"102838","Warehouse1",50,1,0
"102840","Warehouse1",50,1,0
"102839","Warehouse1",50,1,0
"102841","Warehouse1",50,1,0
"100288","Warehouse1",50,1,0
"100288","Warehouse2",50,1,0
"100288","Warehouse2",50,1,0
"100288","Warehouse2",50,1,0
"100288","Warehouse2",50,1,0
"100290","Warehouse1",50,1,0
"100290","Warehouse2",50,1,0
"100290","Warehouse2",50,1,0
"100290","Warehouse2",50,1,0
"100290","Warehouse2",50,1,0
"100291","Warehouse1",50,1,0
"100291","Warehouse2",50,1,0
"100291","Warehouse2",50,1,0
"100291","Warehouse2",50,1,0
"100291","Warehouse2",50,1,0
"101766","Warehouse1",50,1,0
"101766","Warehouse2",50,1,0
"101766","Warehouse2",50,1,0
"101766","Warehouse2",50,1,0
"101766","Warehouse2",50,1,0
"427913","Warehouse1",50,1,0
"427913","Warehouse2",50,0,0
"427914","Warehouse1",50,1,0
"427914","Warehouse2",50,1,0
"422529","Warehouse2",50,0,0
"422529","Warehouse1",50,1,0
"422528","Warehouse2",50,1,0
"422528","Warehouse1",50,1,0
"104154","Warehouse1",50,1,0
"104152","Warehouse1",50,1,0
"104155","Warehouse1",50,1,0
"104433","Warehouse1",50,1,0
"100328","Warehouse1",50,1,0
"104439","Warehouse1",50,1,0
"100329","Warehouse1",50,1,0
"100041","Warehouse1",50,1,0
"100042","Warehouse1",50,1,0
"103235","Warehouse1",50,1,0
"103281","Warehouse1",50,1,0
"103282","Warehouse1",50,1,0
"101440","Warehouse1",50,1,0
"101441","Warehouse1",50,1,0
"104443","Warehouse1",50,1,0
"101000","Warehouse1",50,1,0
"101001","Warehouse1",50,1,0
"102623","Warehouse1",50,1,0
"102625","Warehouse1",50,1,0
"102624","Warehouse1",50,1,0
"102637","Warehouse1",50,1,0
