abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross
,104118,DEFAULT,DE,EUR,17029,17029
,104119,DEFAULT,DE,EUR,17029,17029
,104120,DEFAULT,DE,EUR,17029,17029
,104102,DEFAULT,DE,EUR,20111,20111
,104116,DEFAULT,DE,EUR,20111,20111
,104117,DEFAULT,DE,EUR,20111,20111
,102769,DEFAULT,DE,EUR,10103,10103
,102778,DEFAULT,DE,EUR,10103,10103
,102768,DEFAULT,DE,EUR,11888,11888
,102777,DEFAULT,DE,EUR,11888,11888
,102767,DEFAULT,DE,EUR,14161,14161
,102776,DEFAULT,DE,EUR,14161,14161
,102766,DEFAULT,DE,EUR,16065,16065
,102775,DEFAULT,DE,EUR,16065,16065
,102765,DEFAULT,DE,EUR,17731,17731
,102774,DEFAULT,DE,EUR,17731,17731
,102764,DEFAULT,DE,EUR,17029,17029
,102773,DEFAULT,DE,EUR,17029,17029
,102763,DEFAULT,DE,EUR,20111,20111
,102772,DEFAULT,DE,EUR,20111,20111
,101563,DEFAULT,DE,EUR,20111,20111
,101226,DEFAULT,DE,EUR,20111,20111
,100100,DEFAULT,DE,EUR,20111,20111
,100107,DEFAULT,DE,EUR,20111,20111
,101826,DEFAULT,DE,EUR,13816,13816
,101829,DEFAULT,DE,EUR,13816,13816
,101827,DEFAULT,DE,EUR,13816,13816
,101830,DEFAULT,DE,EUR,13816,13816
,101828,DEFAULT,DE,EUR,13816,13816
,101831,DEFAULT,DE,EUR,13816,13816
,107061,DEFAULT,DE,EUR,15958,15958
,107062,DEFAULT,DE,EUR,15958,15958
,107060,DEFAULT,DE,EUR,15958,15958
,107068,DEFAULT,DE,EUR,15958,15958
,107067,DEFAULT,DE,EUR,15958,15958
,107066,DEFAULT,DE,EUR,15958,15958
,107064,DEFAULT,DE,EUR,11055,11055
,103904,DEFAULT,DE,EUR,50754,50754
,103905,DEFAULT,DE,EUR,50754,50754
,575052,DEFAULT,DE,EUR,50754,50754
,103906,DEFAULT,DE,EUR,53015,53015
,103907,DEFAULT,DE,EUR,53015,53015
,575053,DEFAULT,DE,EUR,47362,47362
,103888,DEFAULT,DE,EUR,63189,63189
,103889,DEFAULT,DE,EUR,63189,63189
,575054,DEFAULT,DE,EUR,63189,63189
,103890,DEFAULT,DE,EUR,65450,65450
,103891,DEFAULT,DE,EUR,65450,65450
,575055,DEFAULT,DE,EUR,65450,65450
,103892,DEFAULT,DE,EUR,67711,67711
,103893,DEFAULT,DE,EUR,67711,67711
,575056,DEFAULT,DE,EUR,67711,67711
,103894,DEFAULT,DE,EUR,73423,73423
,103895,DEFAULT,DE,EUR,73423,73423
,575057,DEFAULT,DE,EUR,73423,73423
,103896,DEFAULT,DE,EUR,81277,81277
,103897,DEFAULT,DE,EUR,81277,81277
,575058,DEFAULT,DE,EUR,81277,81277
,103899,DEFAULT,DE,EUR,83538,83538
,103898,DEFAULT,DE,EUR,83538,83538
,575059,DEFAULT,DE,EUR,83538,83538
,103900,DEFAULT,DE,EUR,88060,88060
,103901,DEFAULT,DE,EUR,88060,88060
,575060,DEFAULT,DE,EUR,88060,88060
,103903,DEFAULT,DE,EUR,92582,92582
,103902,DEFAULT,DE,EUR,92582,92582
,575061,DEFAULT,DE,EUR,92582,92582
,400074,DEFAULT,DE,EUR,23681,23681
,400072,DEFAULT,DE,EUR,35401,35401
,403005,DEFAULT,DE,EUR,23681,23681
,403006,DEFAULT,DE,EUR,23455,23455
,403125,DEFAULT,DE,EUR,26061,26061
,401627,DEFAULT,DE,EUR,14459,14459
,401628,DEFAULT,DE,EUR,19171,19171
,401629,DEFAULT,DE,EUR,20254,20254
,400065,DEFAULT,DE,EUR,11888,11888
,400434,DEFAULT,DE,EUR,21301,21301
,401781,DEFAULT,DE,EUR,28441,28441
,401768,DEFAULT,DE,EUR,20825,20825
,212836,DEFAULT,DE,EUR,23000,23000
,212837,DEFAULT,DE,EUR,28000,28000
,400855,DEFAULT,DE,EUR,195755,195755
,490003,DEFAULT,DE,EUR,205275,205275
,490001,DEFAULT,DE,EUR,255850,255850
,490000,DEFAULT,DE,EUR,237405,237405
,490002,DEFAULT,DE,EUR,291550,291550
,103838,DEFAULT,DE,EUR,54621,54621
,103836,DEFAULT,DE,EUR,81991,81991
,213216,DEFAULT,DE,EUR,32011,32011
,506776,DEFAULT,DE,EUR,21504,21504
,508321,DEFAULT,DE,EUR,21504,21504
,508322,DEFAULT,DE,EUR,21504,21504
,108277,DEFAULT,DE,EUR,20063,20063
,108278,DEFAULT,DE,EUR,19111,19111
,108288,DEFAULT,DE,EUR,50754,50754
,108289,DEFAULT,DE,EUR,50754,50754
,108290,DEFAULT,DE,EUR,55276,55276
,108291,DEFAULT,DE,EUR,55276,55276
,410080,DEFAULT,DE,EUR,50754,50754
,410081,DEFAULT,DE,EUR,50754,50754
,410082,DEFAULT,DE,EUR,55276,55276
,410083,DEFAULT,DE,EUR,55276,55276
,108279,DEFAULT,DE,EUR,45101,45101
,108282,DEFAULT,DE,EUR,45101,45101
,108280,DEFAULT,DE,EUR,45101,45101
,108283,DEFAULT,DE,EUR,45101,45101
,410072,DEFAULT,DE,EUR,45101,45101
,410073,DEFAULT,DE,EUR,45101,45101
,410074,DEFAULT,DE,EUR,45101,45101
,410075,DEFAULT,DE,EUR,45101,45101
,108284,DEFAULT,DE,EUR,38318,38318
,108285,DEFAULT,DE,EUR,38318,38318
,108286,DEFAULT,DE,EUR,39449,39449
,108287,DEFAULT,DE,EUR,39449,39449
,410108,DEFAULT,DE,EUR,38318,38318
,410109,DEFAULT,DE,EUR,38318,38318
,410110,DEFAULT,DE,EUR,39449,39449
,410111,DEFAULT,DE,EUR,39449,39449
,108292,DEFAULT,DE,EUR,31535,31535
,108293,DEFAULT,DE,EUR,31535,31535
,108294,DEFAULT,DE,EUR,32666,32666
,108295,DEFAULT,DE,EUR,32666,32666
,410104,DEFAULT,DE,EUR,31535,31535
,410105,DEFAULT,DE,EUR,31535,31535
,410106,DEFAULT,DE,EUR,32666,32666
,410107,DEFAULT,DE,EUR,32666,32666
,108296,DEFAULT,DE,EUR,58667,58667
,108297,DEFAULT,DE,EUR,58667,58667
,108299,DEFAULT,DE,EUR,58667,58667
,108298,DEFAULT,DE,EUR,58667,58667
,410076,DEFAULT,DE,EUR,58667,58667
,410077,DEFAULT,DE,EUR,58667,58667
,410078,DEFAULT,DE,EUR,58667,58667
,410079,DEFAULT,DE,EUR,58667,58667
,213098,DEFAULT,DE,EUR,11293,11293
,213097,DEFAULT,DE,EUR,11293,11293
,213100,DEFAULT,DE,EUR,11293,11293
,213099,DEFAULT,DE,EUR,11293,11293
,213102,DEFAULT,DE,EUR,18921,18921
,213101,DEFAULT,DE,EUR,18921,18921
,213104,DEFAULT,DE,EUR,18921,18921
,213103,DEFAULT,DE,EUR,18921,18921
,101951,DEFAULT,DE,EUR,78000,78000
,101952,DEFAULT,DE,EUR,90000,90000
,574972,DEFAULT,DE,EUR,90000,90000
,101086,DEFAULT,DE,EUR,60000,60000
,574971,DEFAULT,DE,EUR,86751,86751
,107935,DEFAULT,DE,EUR,85001,85001
,464903,DEFAULT,DE,EUR,95000,95000
,574973,DEFAULT,DE,EUR,118881,118881
,107937,DEFAULT,DE,EUR,140000,140000
,107938,DEFAULT,DE,EUR,160000,160000
,464003,DEFAULT,DE,EUR,83181,83181
,464011,DEFAULT,DE,EUR,53431,53431
,464012,DEFAULT,DE,EUR,58191,58191
,464013,DEFAULT,DE,EUR,65331,65331
,464014,DEFAULT,DE,EUR,74851,74851
,464006,DEFAULT,DE,EUR,74375,74375
,464005,DEFAULT,DE,EUR,70210,70210
,464002,DEFAULT,DE,EUR,46291,46291
,464001,DEFAULT,DE,EUR,46291,46291
,404108,DEFAULT,DE,EUR,773500,773500
,101509,DEFAULT,DE,EUR,23205,23205
,108263,DEFAULT,DE,EUR,41710,41710
,101454,DEFAULT,DE,EUR,71162,71162
,101590,DEFAULT,DE,EUR,71162,71162
,107284,DEFAULT,DE,EUR,71162,71162
,107313,DEFAULT,DE,EUR,71162,71162
,107285,DEFAULT,DE,EUR,85799,85799
,107286,DEFAULT,DE,EUR,85799,85799
,107287,DEFAULT,DE,EUR,85799,85799
,107314,DEFAULT,DE,EUR,85799,85799
,543026,DEFAULT,DE,EUR,142205,142205
,574599,DEFAULT,DE,EUR,142205,142205
,543028,DEFAULT,DE,EUR,187425,187425
,574603,DEFAULT,DE,EUR,187425,187425
,463980,DEFAULT,DE,EUR,20063,20063
,463981,DEFAULT,DE,EUR,19111,19111
,101560,DEFAULT,DE,EUR,21301,21301
,101758,DEFAULT,DE,EUR,23681,23681
,101759,DEFAULT,DE,EUR,23681,23681
,512051,DEFAULT,DE,EUR,22491,22491
,512049,DEFAULT,DE,EUR,22491,22491
,512050,DEFAULT,DE,EUR,22491,22491
,512083,DEFAULT,DE,EUR,23681,23681
,512081,DEFAULT,DE,EUR,23681,23681
,512082,DEFAULT,DE,EUR,23681,23681
,512055,DEFAULT,DE,EUR,23681,23681
,512053,DEFAULT,DE,EUR,23681,23681
,512054,DEFAULT,DE,EUR,23681,23681
,512087,DEFAULT,DE,EUR,23681,23681
,512085,DEFAULT,DE,EUR,23681,23681
,512086,DEFAULT,DE,EUR,23681,23681
,512063,DEFAULT,DE,EUR,22491,22491
,512061,DEFAULT,DE,EUR,22491,22491
,512062,DEFAULT,DE,EUR,22491,22491
,512093,DEFAULT,DE,EUR,23681,23681
,512095,DEFAULT,DE,EUR,23681,23681
,512094,DEFAULT,DE,EUR,23681,23681
,512067,DEFAULT,DE,EUR,22491,22491
,512065,DEFAULT,DE,EUR,22491,22491
,512099,DEFAULT,DE,EUR,23681,23681
,512066,DEFAULT,DE,EUR,22491,22491
,512097,DEFAULT,DE,EUR,23681,23681
,512098,DEFAULT,DE,EUR,23681,23681
,574991,DEFAULT,DE,EUR,42721,42721
,574987,DEFAULT,DE,EUR,42721,42721
,100451,DEFAULT,DE,EUR,47481,47481
,100452,DEFAULT,DE,EUR,54621,54621
,102120,DEFAULT,DE,EUR,47481,47481
,102122,DEFAULT,DE,EUR,54621,54621
,102119,DEFAULT,DE,EUR,47481,47481
,102121,DEFAULT,DE,EUR,54621,54621
,107280,DEFAULT,DE,EUR,44982,44982
,573939,DEFAULT,DE,EUR,42840,42840
,575062,DEFAULT,DE,EUR,83419,83419
,575065,DEFAULT,DE,EUR,83419,83419
,575063,DEFAULT,DE,EUR,85442,85442
,575066,DEFAULT,DE,EUR,85442,85442
,575193,DEFAULT,DE,EUR,38497,38497
,575194,DEFAULT,DE,EUR,38497,38497
,575191,DEFAULT,DE,EUR,45280,45280
,575192,DEFAULT,DE,EUR,45280,45280
,575185,DEFAULT,DE,EUR,45280,45280
,575186,DEFAULT,DE,EUR,45280,45280
,464000,DEFAULT,DE,EUR,46291,46291
,410088,DEFAULT,DE,EUR,69972,69972
,410089,DEFAULT,DE,EUR,69972,69972
,410090,DEFAULT,DE,EUR,69972,69972
,410091,DEFAULT,DE,EUR,69972,69972
,410092,DEFAULT,DE,EUR,73423,73423
,410093,DEFAULT,DE,EUR,73423,73423
,410094,DEFAULT,DE,EUR,73423,73423
,410095,DEFAULT,DE,EUR,73423,73423
,410096,DEFAULT,DE,EUR,96033,96033
,410097,DEFAULT,DE,EUR,96033,96033
,410098,DEFAULT,DE,EUR,96033,96033
,410099,DEFAULT,DE,EUR,96033,96033
,410100,DEFAULT,DE,EUR,98294,98294
,410101,DEFAULT,DE,EUR,98294,98294
,410102,DEFAULT,DE,EUR,98294,98294
,410103,DEFAULT,DE,EUR,98294,98294
,632991,DEFAULT,DE,EUR,28063,28063
,632990,DEFAULT,DE,EUR,28063,28063
,632989,DEFAULT,DE,EUR,28063,28063
,632992,DEFAULT,DE,EUR,28063,28063
,574969,DEFAULT,DE,EUR,9865,9865
,573330,DEFAULT,DE,EUR,83181,83181
,575284,DEFAULT,DE,EUR,18445,18445
,575285,DEFAULT,DE,EUR,18445,18445
,575286,DEFAULT,DE,EUR,18445,18445
,575287,DEFAULT,DE,EUR,33201,33201
,575288,DEFAULT,DE,EUR,33201,33201
,575289,DEFAULT,DE,EUR,33201,33201
,103739,DEFAULT,DE,EUR,35581,35581
,103740,DEFAULT,DE,EUR,35581,35581
,575255,DEFAULT,DE,EUR,28025,28025
,575256,DEFAULT,DE,EUR,28025,28025
,575257,DEFAULT,DE,EUR,28025,28025
,575258,DEFAULT,DE,EUR,30464,30464
,575259,DEFAULT,DE,EUR,30464,30464
,575260,DEFAULT,DE,EUR,30464,30464
,100909,DEFAULT,DE,EUR,21301,21301
,100910,DEFAULT,DE,EUR,21301,21301
,101172,DEFAULT,DE,EUR,21301,21301
,408034,DEFAULT,DE,EUR,22015,22015
,408104,DEFAULT,DE,EUR,6890,6890
,411513,DEFAULT,DE,EUR,96033,96033
,411517,DEFAULT,DE,EUR,96033,96033
,411521,DEFAULT,DE,EUR,96033,96033
,414096,DEFAULT,DE,EUR,96033,96033
,414097,DEFAULT,DE,EUR,96033,96033
,411514,DEFAULT,DE,EUR,101626,101626
,411518,DEFAULT,DE,EUR,101626,101626
,411522,DEFAULT,DE,EUR,101626,101626
,414098,DEFAULT,DE,EUR,101626,101626
,414099,DEFAULT,DE,EUR,101626,101626
,420507,DEFAULT,DE,EUR,491,491
,420506,DEFAULT,DE,EUR,491,491
,420519,DEFAULT,DE,EUR,277,277
,420512,DEFAULT,DE,EUR,277,277
,420515,DEFAULT,DE,EUR,277,277
,420517,DEFAULT,DE,EUR,277,277
,420516,DEFAULT,DE,EUR,277,277
,420513,DEFAULT,DE,EUR,277,277
,420514,DEFAULT,DE,EUR,277,277
,420518,DEFAULT,DE,EUR,277,277
,420520,DEFAULT,DE,EUR,320,320
,420527,DEFAULT,DE,EUR,631,631
,420526,DEFAULT,DE,EUR,631,631
,420548,DEFAULT,DE,EUR,1177,1177
,420547,DEFAULT,DE,EUR,1133,1133
,420549,DEFAULT,DE,EUR,2058,2058
,420550,DEFAULT,DE,EUR,3167,3167
,420552,DEFAULT,DE,EUR,1284,1284
,420553,DEFAULT,DE,EUR,1999,1999
,420551,DEFAULT,DE,EUR,1070,1070
,420554,DEFAULT,DE,EUR,3092,3092
,420556,DEFAULT,DE,EUR,18196,18196
,420555,DEFAULT,DE,EUR,11770,11770
,420561,DEFAULT,DE,EUR,1166,1166
,420560,DEFAULT,DE,EUR,963,963
,420559,DEFAULT,DE,EUR,860,860
,420562,DEFAULT,DE,EUR,2199,2199
,420565,DEFAULT,DE,EUR,941,941
,420566,DEFAULT,DE,EUR,1498,1498
,420567,DEFAULT,DE,EUR,2288,2288
,420572,DEFAULT,DE,EUR,1155,1155
,420573,DEFAULT,DE,EUR,2462,2462
,420574,DEFAULT,DE,EUR,8620,8620
,420575,DEFAULT,DE,EUR,2248,2248
,420686,DEFAULT,DE,EUR,1562,1562
,420685,DEFAULT,DE,EUR,749,749
,420687,DEFAULT,DE,EUR,459,459
,420688,DEFAULT,DE,EUR,406,406
,420689,DEFAULT,DE,EUR,395,395
,420691,DEFAULT,DE,EUR,952,952
,420693,DEFAULT,DE,EUR,631,631
,420692,DEFAULT,DE,EUR,631,631
,420694,DEFAULT,DE,EUR,459,459
,420711,DEFAULT,DE,EUR,1391,1391
,420695,DEFAULT,DE,EUR,1027,1027
,420696,DEFAULT,DE,EUR,1338,1338
,420705,DEFAULT,DE,EUR,470,470
,420703,DEFAULT,DE,EUR,470,470
,420704,DEFAULT,DE,EUR,459,459
,420700,DEFAULT,DE,EUR,459,459
,420702,DEFAULT,DE,EUR,470,470
,420701,DEFAULT,DE,EUR,470,470
,420699,DEFAULT,DE,EUR,470,470
,420706,DEFAULT,DE,EUR,470,470
,420707,DEFAULT,DE,EUR,459,459
,420708,DEFAULT,DE,EUR,1133,1133
,420709,DEFAULT,DE,EUR,1133,1133
,420712,DEFAULT,DE,EUR,267,267
,420836,DEFAULT,DE,EUR,1284,1284
,420845,DEFAULT,DE,EUR,3962,3962
,420844,DEFAULT,DE,EUR,2140,2140
,420843,DEFAULT,DE,EUR,1188,1188
,421245,DEFAULT,DE,EUR,1552,1552
,421246,DEFAULT,DE,EUR,1081,1081
,421247,DEFAULT,DE,EUR,609,609
,421248,DEFAULT,DE,EUR,749,749
,421261,DEFAULT,DE,EUR,277,277
,421263,DEFAULT,DE,EUR,920,920
,421265,DEFAULT,DE,EUR,588,588
,421322,DEFAULT,DE,EUR,674,674
,421323,DEFAULT,DE,EUR,576,576
,421324,DEFAULT,DE,EUR,674,674
,421328,DEFAULT,DE,EUR,342,342
,421327,DEFAULT,DE,EUR,342,342
,421344,DEFAULT,DE,EUR,674,674
,421345,DEFAULT,DE,EUR,674,674
,421346,DEFAULT,DE,EUR,845,845
,421430,DEFAULT,DE,EUR,781,781
,421347,DEFAULT,DE,EUR,845,845
,421379,DEFAULT,DE,EUR,1070,1070
,421378,DEFAULT,DE,EUR,534,534
,421412,DEFAULT,DE,EUR,395,395
,421423,DEFAULT,DE,EUR,395,395
,421424,DEFAULT,DE,EUR,395,395
,421425,DEFAULT,DE,EUR,395,395
,421413,DEFAULT,DE,EUR,888,888
,655941,DEFAULT,DE,EUR,2034,2034
,421418,DEFAULT,DE,EUR,588,588
,421419,DEFAULT,DE,EUR,588,588
,421426,DEFAULT,DE,EUR,481,481
,421428,DEFAULT,DE,EUR,1113,1113
,421429,DEFAULT,DE,EUR,1113,1113
,421432,DEFAULT,DE,EUR,1091,1091
,421434,DEFAULT,DE,EUR,566,566
,421433,DEFAULT,DE,EUR,631,631
,421435,DEFAULT,DE,EUR,706,706
,421436,DEFAULT,DE,EUR,267,267
,421475,DEFAULT,DE,EUR,427,427
,421476,DEFAULT,DE,EUR,427,427
,421477,DEFAULT,DE,EUR,427,427
,421478,DEFAULT,DE,EUR,427,427
,421480,DEFAULT,DE,EUR,481,481
,421479,DEFAULT,DE,EUR,481,481
,421481,DEFAULT,DE,EUR,1284,1284
,421512,DEFAULT,DE,EUR,3212,3212
,421511,DEFAULT,DE,EUR,3212,3212
,421520,DEFAULT,DE,EUR,277,277
,421521,DEFAULT,DE,EUR,277,277
,421519,DEFAULT,DE,EUR,277,277
,421526,DEFAULT,DE,EUR,267,267
,421527,DEFAULT,DE,EUR,267,267
,421528,DEFAULT,DE,EUR,267,267
,421529,DEFAULT,DE,EUR,267,267
,421530,DEFAULT,DE,EUR,267,267
,421531,DEFAULT,DE,EUR,3715,3715
,421532,DEFAULT,DE,EUR,3501,3501
,421533,DEFAULT,DE,EUR,4251,4251
,421535,DEFAULT,DE,EUR,1712,1712
,421534,DEFAULT,DE,EUR,1712,1712
,421538,DEFAULT,DE,EUR,1466,1466
,421539,DEFAULT,DE,EUR,1466,1466
,421540,DEFAULT,DE,EUR,3148,3148
,421769,DEFAULT,DE,EUR,1102,1102
,421768,DEFAULT,DE,EUR,1102,1102
,422521,DEFAULT,DE,EUR,1070,1070
,422523,DEFAULT,DE,EUR,963,963
,422524,DEFAULT,DE,EUR,1070,1070
,422574,DEFAULT,DE,EUR,802,802
,422575,DEFAULT,DE,EUR,1284,1284
,422573,DEFAULT,DE,EUR,909,909
,422599,DEFAULT,DE,EUR,137,137
,422601,DEFAULT,DE,EUR,92,92
,423383,DEFAULT,DE,EUR,192,192
,422721,DEFAULT,DE,EUR,384,384
,422724,DEFAULT,DE,EUR,49,49
,422727,DEFAULT,DE,EUR,49,49
,422726,DEFAULT,DE,EUR,49,49
,422722,DEFAULT,DE,EUR,49,49
,422723,DEFAULT,DE,EUR,49,49
,422725,DEFAULT,DE,EUR,49,49
,422742,DEFAULT,DE,EUR,1391,1391
,422741,DEFAULT,DE,EUR,749,749
,422743,DEFAULT,DE,EUR,749,749
,422744,DEFAULT,DE,EUR,759,759
,422745,DEFAULT,DE,EUR,1284,1284
,422844,DEFAULT,DE,EUR,1391,1391
,422780,DEFAULT,DE,EUR,588,588
,422856,DEFAULT,DE,EUR,92,92
,422855,DEFAULT,DE,EUR,92,92
,423102,DEFAULT,DE,EUR,213,213
,423104,DEFAULT,DE,EUR,213,213
,423105,DEFAULT,DE,EUR,213,213
,423173,DEFAULT,DE,EUR,106,106
,423172,DEFAULT,DE,EUR,106,106
,423174,DEFAULT,DE,EUR,106,106
,423175,DEFAULT,DE,EUR,106,106
,423180,DEFAULT,DE,EUR,106,106
,423179,DEFAULT,DE,EUR,106,106
,423176,DEFAULT,DE,EUR,106,106
,423178,DEFAULT,DE,EUR,106,106
,423237,DEFAULT,DE,EUR,5837,5837
,423453,DEFAULT,DE,EUR,117,117
,423452,DEFAULT,DE,EUR,117,117
,423454,DEFAULT,DE,EUR,99,99
,423455,DEFAULT,DE,EUR,99,99
,423456,DEFAULT,DE,EUR,99,99
,423909,DEFAULT,DE,EUR,3812,3812
,424242,DEFAULT,DE,EUR,749,749
,424237,DEFAULT,DE,EUR,749,749
,424243,DEFAULT,DE,EUR,1284,1284
,424265,DEFAULT,DE,EUR,834,834
,424266,DEFAULT,DE,EUR,834,834
,424267,DEFAULT,DE,EUR,834,834
,424263,DEFAULT,DE,EUR,834,834
,424262,DEFAULT,DE,EUR,834,834
,424264,DEFAULT,DE,EUR,834,834
,424270,DEFAULT,DE,EUR,1230,1230
,424272,DEFAULT,DE,EUR,556,556
,424273,DEFAULT,DE,EUR,556,556
,424372,DEFAULT,DE,EUR,63,63
,424378,DEFAULT,DE,EUR,63,63
,424371,DEFAULT,DE,EUR,63,63
,424370,DEFAULT,DE,EUR,63,63
,424385,DEFAULT,DE,EUR,137,137
,424383,DEFAULT,DE,EUR,137,137
,424382,DEFAULT,DE,EUR,137,137
,424384,DEFAULT,DE,EUR,137,137
,424393,DEFAULT,DE,EUR,159,159
,424391,DEFAULT,DE,EUR,159,159
,424392,DEFAULT,DE,EUR,159,159
,424390,DEFAULT,DE,EUR,159,159
,424397,DEFAULT,DE,EUR,159,159
,424398,DEFAULT,DE,EUR,159,159
,424399,DEFAULT,DE,EUR,159,159
,424396,DEFAULT,DE,EUR,159,159
,424400,DEFAULT,DE,EUR,159,159
,424402,DEFAULT,DE,EUR,159,159
,424401,DEFAULT,DE,EUR,159,159
,424404,DEFAULT,DE,EUR,159,159
,424409,DEFAULT,DE,EUR,202,202
,424455,DEFAULT,DE,EUR,202,202
,424454,DEFAULT,DE,EUR,202,202
,424410,DEFAULT,DE,EUR,202,202
,424411,DEFAULT,DE,EUR,202,202
,424412,DEFAULT,DE,EUR,202,202
,424430,DEFAULT,DE,EUR,149,149
,424433,DEFAULT,DE,EUR,149,149
,424432,DEFAULT,DE,EUR,149,149
,424431,DEFAULT,DE,EUR,149,149
,424441,DEFAULT,DE,EUR,170,170
,424444,DEFAULT,DE,EUR,170,170
,424442,DEFAULT,DE,EUR,170,170
,424443,DEFAULT,DE,EUR,170,170
,424445,DEFAULT,DE,EUR,170,170
,424446,DEFAULT,DE,EUR,170,170
,424448,DEFAULT,DE,EUR,170,170
,424447,DEFAULT,DE,EUR,170,170
,424449,DEFAULT,DE,EUR,309,309
,424450,DEFAULT,DE,EUR,309,309
,424462,DEFAULT,DE,EUR,781,781
,424463,DEFAULT,DE,EUR,781,781
,424464,DEFAULT,DE,EUR,374,374
,424466,DEFAULT,DE,EUR,202,202
,424467,DEFAULT,DE,EUR,202,202
,424468,DEFAULT,DE,EUR,202,202
,424465,DEFAULT,DE,EUR,202,202
,424470,DEFAULT,DE,EUR,174,174
,424471,DEFAULT,DE,EUR,174,174
,424469,DEFAULT,DE,EUR,174,174
,424472,DEFAULT,DE,EUR,174,174
,424474,DEFAULT,DE,EUR,174,174
,424473,DEFAULT,DE,EUR,174,174
,424476,DEFAULT,DE,EUR,174,174
,424475,DEFAULT,DE,EUR,174,174
,424490,DEFAULT,DE,EUR,309,309
,424491,DEFAULT,DE,EUR,309,309
,424492,DEFAULT,DE,EUR,309,309
,424493,DEFAULT,DE,EUR,309,309
,424489,DEFAULT,DE,EUR,309,309
,424498,DEFAULT,DE,EUR,320,320
,424499,DEFAULT,DE,EUR,320,320
,424500,DEFAULT,DE,EUR,320,320
,424497,DEFAULT,DE,EUR,320,320
,424495,DEFAULT,DE,EUR,320,320
,424496,DEFAULT,DE,EUR,320,320
,424503,DEFAULT,DE,EUR,417,417
,424504,DEFAULT,DE,EUR,417,417
,424501,DEFAULT,DE,EUR,417,417
,424502,DEFAULT,DE,EUR,417,417
,424505,DEFAULT,DE,EUR,417,417
,424507,DEFAULT,DE,EUR,342,342
,424506,DEFAULT,DE,EUR,342,342
,424509,DEFAULT,DE,EUR,267,267
,424511,DEFAULT,DE,EUR,267,267
,424508,DEFAULT,DE,EUR,267,267
,424510,DEFAULT,DE,EUR,267,267
,424514,DEFAULT,DE,EUR,449,449
,424512,DEFAULT,DE,EUR,449,449
,424513,DEFAULT,DE,EUR,449,449
,424515,DEFAULT,DE,EUR,449,449
,424517,DEFAULT,DE,EUR,224,224
,424519,DEFAULT,DE,EUR,224,224
,424518,DEFAULT,DE,EUR,224,224
,424516,DEFAULT,DE,EUR,224,224
,424527,DEFAULT,DE,EUR,427,427
,424528,DEFAULT,DE,EUR,427,427
,424529,DEFAULT,DE,EUR,427,427
,424530,DEFAULT,DE,EUR,427,427
,424532,DEFAULT,DE,EUR,674,674
,424533,DEFAULT,DE,EUR,674,674
,424531,DEFAULT,DE,EUR,674,674
,424539,DEFAULT,DE,EUR,213,213
,424540,DEFAULT,DE,EUR,213,213
,424541,DEFAULT,DE,EUR,213,213
,424542,DEFAULT,DE,EUR,213,213
,424545,DEFAULT,DE,EUR,267,267
,424547,DEFAULT,DE,EUR,267,267
,424544,DEFAULT,DE,EUR,267,267
,424546,DEFAULT,DE,EUR,267,267
,424549,DEFAULT,DE,EUR,309,309
,424550,DEFAULT,DE,EUR,309,309
,424551,DEFAULT,DE,EUR,320,320
,424599,DEFAULT,DE,EUR,770,770
,424602,DEFAULT,DE,EUR,95,95
,424601,DEFAULT,DE,EUR,95,95
,424604,DEFAULT,DE,EUR,95,95
,424603,DEFAULT,DE,EUR,95,95
,424605,DEFAULT,DE,EUR,95,95
,424606,DEFAULT,DE,EUR,102,102
,425073,DEFAULT,DE,EUR,1455,1455
,425074,DEFAULT,DE,EUR,2012,2012
,425075,DEFAULT,DE,EUR,5166,5166
,425079,DEFAULT,DE,EUR,663,663
,425076,DEFAULT,DE,EUR,663,663
,425080,DEFAULT,DE,EUR,909,909
,425078,DEFAULT,DE,EUR,909,909
,425081,DEFAULT,DE,EUR,1691,1691
,425082,DEFAULT,DE,EUR,1691,1691
,425083,DEFAULT,DE,EUR,1843,1843
,425084,DEFAULT,DE,EUR,2537,2537
,425087,DEFAULT,DE,EUR,2441,2441
,425088,DEFAULT,DE,EUR,449,449
,425089,DEFAULT,DE,EUR,449,449
,425091,DEFAULT,DE,EUR,512,512
,425090,DEFAULT,DE,EUR,512,512
,425092,DEFAULT,DE,EUR,770,770
,425093,DEFAULT,DE,EUR,770,770
,425123,DEFAULT,DE,EUR,3127,3127
,425150,DEFAULT,DE,EUR,2034,2034
,425141,DEFAULT,DE,EUR,1070,1070
,425142,DEFAULT,DE,EUR,802,802
,425140,DEFAULT,DE,EUR,1070,1070
,425147,DEFAULT,DE,EUR,1509,1509
,425148,DEFAULT,DE,EUR,1884,1884
,425149,DEFAULT,DE,EUR,1927,1927
,425151,DEFAULT,DE,EUR,3089,3089
,425152,DEFAULT,DE,EUR,2891,2891
,425159,DEFAULT,DE,EUR,1301,1301
,425751,DEFAULT,DE,EUR,609,609
,426376,DEFAULT,DE,EUR,6960,6960
,426377,DEFAULT,DE,EUR,12745,12745
,426378,DEFAULT,DE,EUR,18100,18100
,426531,DEFAULT,DE,EUR,1734,1734
,426581,DEFAULT,DE,EUR,3962,3962
,426582,DEFAULT,DE,EUR,814,814
