abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,from_included,to_included
,100429,DEFAULT,AT,EUR,24238,26931,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100429,DEFAULT,AT,EUR,19136,21261,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100429,DEFAULT,AT,EUR,9568,10631,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100429,DEFAULT,DE,CHF,34842,38713,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100429,DEFAULT,DE,CHF,27507,30563,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100429,DEFAULT,DE,CHF,13754,15282,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100430,DEFAULT,AT,CHF,2717,3019,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100430,DEFAULT,AT,CHF,2145,2384,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100430,DEFAULT,AT,CHF,1073,1192,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100430,DEFAULT,AT,EUR,2363,2625,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100430,DEFAULT,AT,EUR,1865,2072,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100430,DEFAULT,AT,EUR,933,1036,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100430,DEFAULT,DE,CHF,3396,3773,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100430,DEFAULT,DE,CHF,2681,2979,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100430,DEFAULT,DE,CHF,1341,1490,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100588,DEFAULT,AT,CHF,33790,37545,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100588,DEFAULT,AT,CHF,26676,29641,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100588,DEFAULT,AT,CHF,13338,14821,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100588,DEFAULT,AT,EUR,29383,32648,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100588,DEFAULT,AT,EUR,23197,25775,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100588,DEFAULT,AT,EUR,11599,12888,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100588,DEFAULT,DE,CHF,42237,46931,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100588,DEFAULT,DE,CHF,33345,37051,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100588,DEFAULT,DE,CHF,16673,18526,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100666,DEFAULT,AT,CHF,16670,18522,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100666,DEFAULT,AT,CHF,13160,14623,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100666,DEFAULT,AT,CHF,6580,7312,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100666,DEFAULT,AT,EUR,14495,16106,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100666,DEFAULT,AT,EUR,11444,12716,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100666,DEFAULT,AT,EUR,5722,6358,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100666,DEFAULT,DE,CHF,20837,23152,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100666,DEFAULT,DE,CHF,16451,18278,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100666,DEFAULT,DE,CHF,8226,9139,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100682,DEFAULT,AT,CHF,29385,32652,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100682,DEFAULT,AT,CHF,23199,25778,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100682,DEFAULT,AT,CHF,11600,12889,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100682,DEFAULT,AT,EUR,25553,28392,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100682,DEFAULT,AT,EUR,20174,22415,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100682,DEFAULT,AT,EUR,10087,11208,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100682,DEFAULT,DE,CHF,36732,40814,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100682,DEFAULT,DE,CHF,28999,32222,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100682,DEFAULT,DE,CHF,14500,16111,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100683,DEFAULT,AT,CHF,34754,38615,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100683,DEFAULT,AT,CHF,27437,30485,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100683,DEFAULT,AT,CHF,13719,15243,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100683,DEFAULT,AT,EUR,30220,33579,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100683,DEFAULT,AT,EUR,23858,26510,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100683,DEFAULT,AT,EUR,11929,13255,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100683,DEFAULT,DE,CHF,43443,48269,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100683,DEFAULT,DE,CHF,34297,38107,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100683,DEFAULT,DE,CHF,17149,19054,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100907,DEFAULT,AT,CHF,5843,6492,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100907,DEFAULT,AT,CHF,4613,5126,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100907,DEFAULT,AT,CHF,2307,2563,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100907,DEFAULT,AT,EUR,5082,5646,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100907,DEFAULT,AT,EUR,4012,4457,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100907,DEFAULT,AT,EUR,2006,2229,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100907,DEFAULT,DE,CHF,7305,8116,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100907,DEFAULT,DE,CHF,5767,6407,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100907,DEFAULT,DE,CHF,2884,3204,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100949,DEFAULT,AT,CHF,31314,34795,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100949,DEFAULT,AT,CHF,24722,27470,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100949,DEFAULT,AT,CHF,12361,13735,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100949,DEFAULT,AT,EUR,27230,30256,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100949,DEFAULT,AT,EUR,21497,23886,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100949,DEFAULT,AT,EUR,10749,11943,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100949,DEFAULT,DE,CHF,39143,43493,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100949,DEFAULT,DE,CHF,30902,34337,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100949,DEFAULT,DE,CHF,15451,17169,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100999,DEFAULT,AT,CHF,32909,36566,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100999,DEFAULT,AT,CHF,25981,28868,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100999,DEFAULT,AT,CHF,12991,14434,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100999,DEFAULT,AT,EUR,28616,31797,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100999,DEFAULT,AT,EUR,22592,25103,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100999,DEFAULT,AT,EUR,11296,12552,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
,100999,DEFAULT,DE,CHF,41136,45707,2019-01-01T00:00:00-00:00,2019-12-31T23:59:59-00:00
,100999,DEFAULT,DE,CHF,32476,36085,2019-05-01T00:00:00-00:00,2019-06-30T23:59:59-00:00
,100999,DEFAULT,DE,CHF,16238,18043,2019-06-23T00:00:00-00:00,2019-07-19T23:59:59-00:00
