abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross
M1000838,,DEFAULT,DE,EUR,154770,184176
M1000838,,DEFAULT,DE,CHF,176437,209960
,212442,DEFAULT,DE,EUR,154770,184176
,212442,DEFAULT,DE,CHF,176437,209960
M1000839,,DEFAULT,DE,EUR,183935,218883
M1000839,,DEFAULT,DE,CHF,209685,249526
,212444,DEFAULT,DE,EUR,183935,218883
,212444,DEFAULT,DE,CHF,209685,249526
M1000840,,DEFAULT,DE,EUR,291540,346932
M1000840,,DEFAULT,DE,CHF,332355,395502
,212447,DEFAULT,DE,EUR,291540,346932
,212447,DEFAULT,DE,CHF,332355,395502
M1006484,,DEFAULT,DE,EUR,23284,27708
M1006484,,DEFAULT,DE,CHF,26543,31587
,212837,DEFAULT,DE,EUR,23284,27708
,212837,DEFAULT,DE,CHF,26543,31587
M1006811,,DEFAULT,DE,EUR,15734,18724
M1006811,,DEFAULT,DE,CHF,17936,21345
,213103,DEFAULT,DE,EUR,15734,18724
,213103,DEFAULT,DE,CHF,17936,21345
M1006871,,DEFAULT,DE,EUR,26620,31678
M1006871,,DEFAULT,DE,CHF,30346,36112
,213216,DEFAULT,DE,EUR,26620,31678
,213216,DEFAULT,DE,CHF,30346,36112
M5108,,DEFAULT,DE,EUR,9886,11764
M5108,,DEFAULT,DE,CHF,11270,13410
,400065,DEFAULT,DE,EUR,9886,11764
,400065,DEFAULT,DE,CHF,11270,13410
M5043,,DEFAULT,DE,EUR,29439,35032
M5043,,DEFAULT,DE,CHF,33560,39936
,400072,DEFAULT,DE,EUR,29439,35032
,400072,DEFAULT,DE,CHF,33560,39936
M5022,,DEFAULT,DE,EUR,19693,23434
M5022,,DEFAULT,DE,CHF,22450,26714
,400074,DEFAULT,DE,EUR,19693,23434
,400074,DEFAULT,DE,CHF,22450,26714
M5113,,DEFAULT,DE,EUR,17713,21079
M5113,,DEFAULT,DE,CHF,20192,24030
,400434,DEFAULT,DE,EUR,17713,21079
,400434,DEFAULT,DE,CHF,20192,24030
M65062,,DEFAULT,DE,EUR,162789,193719
M65062,,DEFAULT,DE,CHF,185579,220839
,400855,DEFAULT,DE,EUR,162789,193719
,400855,DEFAULT,DE,CHF,185579,220839
M5154,,DEFAULT,DE,EUR,12024,14308
M5154,,DEFAULT,DE,CHF,13707,16311
,401627,DEFAULT,DE,EUR,12024,14308
,401627,DEFAULT,DE,CHF,13707,16311
M5155,,DEFAULT,DE,EUR,16843,20043
M5155,,DEFAULT,DE,CHF,19201,22849
,401629,DEFAULT,DE,EUR,16843,20043
,401629,DEFAULT,DE,CHF,19201,22849
M5147,,DEFAULT,DE,EUR,17318,20608
M5147,,DEFAULT,DE,CHF,19742,23493
,401768,DEFAULT,DE,EUR,17318,20608
,401768,DEFAULT,DE,CHF,19742,23493
M5148,,DEFAULT,DE,EUR,23651,28145
M5148,,DEFAULT,DE,CHF,26962,32085
,401781,DEFAULT,DE,EUR,23651,28145
,401781,DEFAULT,DE,CHF,26962,32085
M5044,,DEFAULT,DE,EUR,19505,23211
M5044,,DEFAULT,DE,CHF,22235,26460
,403006,DEFAULT,DE,EUR,19505,23211
,403006,DEFAULT,DE,CHF,22235,26460
M70208,,DEFAULT,DE,EUR,21672,25789
M70208,,DEFAULT,DE,CHF,24706,29399
,403125,DEFAULT,DE,EUR,21672,25789
,403125,DEFAULT,DE,CHF,24706,29399
M88184,,DEFAULT,DE,EUR,643240,765455
M88184,,DEFAULT,DE,CHF,733293,872618
,404108,DEFAULT,DE,EUR,643240,765455
,404108,DEFAULT,DE,CHF,733293,872618
M1031236,,DEFAULT,DE,EUR,18307,21786
M1031236,,DEFAULT,DE,CHF,20869,24836
,408034,DEFAULT,DE,EUR,18307,21786
,408034,DEFAULT,DE,CHF,20869,24836
M1031238,,DEFAULT,DE,EUR,5729,6818
M1031238,,DEFAULT,DE,CHF,6531,7772
,408104,DEFAULT,DE,EUR,5729,6818
,408104,DEFAULT,DE,CHF,6531,7772
M90799,,DEFAULT,DE,EUR,37505,44631
M90799,,DEFAULT,DE,CHF,42755,50879
,410075,DEFAULT,DE,EUR,37505,44631
,410075,DEFAULT,DE,CHF,42755,50879
M90802,,DEFAULT,DE,EUR,45967,54701
M90802,,DEFAULT,DE,CHF,52402,62359
,410083,DEFAULT,DE,EUR,45967,54701
,410083,DEFAULT,DE,CHF,52402,62359
M1024684,,DEFAULT,DE,EUR,58188,69244
M1024684,,DEFAULT,DE,CHF,66334,78938
,410090,DEFAULT,DE,EUR,58188,69244
,410090,DEFAULT,DE,CHF,66334,78938
M1024689,,DEFAULT,DE,EUR,81740,97271
M1024689,,DEFAULT,DE,CHF,93183,110888
,410102,DEFAULT,DE,EUR,81740,97271
,410102,DEFAULT,DE,CHF,93183,110888
M90804,,DEFAULT,DE,EUR,26224,31207
M90804,,DEFAULT,DE,CHF,29895,35575
,410104,DEFAULT,DE,EUR,26224,31207
,410104,DEFAULT,DE,CHF,29895,35575
M1080190,,DEFAULT,DE,EUR,29984,35682
M1080190,,DEFAULT,DE,CHF,34181,40677
,411653,DEFAULT,DE,EUR,29984,35682
,411653,DEFAULT,DE,CHF,34181,40677
M1079243,,DEFAULT,DE,EUR,19693,23434
M1079243,,DEFAULT,DE,CHF,22450,26714
,413849,DEFAULT,DE,EUR,19693,23434
,413849,DEFAULT,DE,CHF,22450,26714
M1079219,,DEFAULT,DE,EUR,38495,45809
M1079219,,DEFAULT,DE,CHF,43884,52222
,413850,DEFAULT,DE,EUR,38495,45809
,413850,DEFAULT,DE,CHF,43884,52222
M1079221,,DEFAULT,DE,EUR,17879,21276
M1079221,,DEFAULT,DE,CHF,20382,24254
,413852,DEFAULT,DE,EUR,17879,21276
,413852,DEFAULT,DE,CHF,20382,24254
M1079222,,DEFAULT,DE,EUR,31568,37566
M1079222,,DEFAULT,DE,CHF,35987,42825
,413854,DEFAULT,DE,EUR,31568,37566
,413854,DEFAULT,DE,CHF,35987,42825
M1028375,,DEFAULT,DE,EUR,79860,95034
M1028375,,DEFAULT,DE,CHF,91040,108338
,414097,DEFAULT,DE,EUR,79860,95034
,414097,DEFAULT,DE,CHF,91040,108338
M1028376,,DEFAULT,DE,EUR,84511,100569
M1028376,,DEFAULT,DE,CHF,96342,114648
,414098,DEFAULT,DE,EUR,84511,100569
,414098,DEFAULT,DE,CHF,96342,114648
M29455,,DEFAULT,DE,EUR,31568,37566
M29455,,DEFAULT,DE,CHF,35987,42825
M29455,,ORIGINAL,DE,EUR,35075,41740
M29455,,ORIGINAL,DE,CHF,39985,47583
,419780,DEFAULT,DE,EUR,31568,37566
,419780,DEFAULT,DE,CHF,35987,42825
,419780,ORIGINAL,DE,EUR,35075,41740
,419780,ORIGINAL,DE,CHF,39985,47583
M29456,,DEFAULT,DE,EUR,23362,27801
M29456,,DEFAULT,DE,CHF,26632,31693
,419781,DEFAULT,DE,EUR,23362,27801
,419781,DEFAULT,DE,CHF,26632,31693
M29468,,DEFAULT,DE,EUR,51709,61534
M29468,,DEFAULT,DE,CHF,58948,70148
,419803,DEFAULT,DE,EUR,51709,61534
,419803,DEFAULT,DE,CHF,58948,70148
M29499,,DEFAULT,DE,EUR,2922,3477
M29499,,DEFAULT,DE,CHF,3331,3963
,419869,DEFAULT,DE,EUR,2922,3477
,419869,DEFAULT,DE,CHF,3331,3963
M29501,,DEFAULT,DE,EUR,25317,30127
M29501,,DEFAULT,DE,CHF,28861,34344
,419871,DEFAULT,DE,EUR,25317,30127
,419871,DEFAULT,DE,CHF,28861,34344
M29502,,DEFAULT,DE,EUR,3411,4059
M29502,,DEFAULT,DE,CHF,3888,4627
,419872,DEFAULT,DE,EUR,3411,4059
,419872,DEFAULT,DE,CHF,3888,4627
M29503,,DEFAULT,DE,EUR,5366,6386
M29503,,DEFAULT,DE,CHF,6117,7280
,419873,DEFAULT,DE,EUR,5366,6386
,419873,DEFAULT,DE,CHF,6117,7280
M29504,,DEFAULT,DE,EUR,29227,34780
M29504,,DEFAULT,DE,CHF,33318,39649
,419876,DEFAULT,DE,EUR,29227,34780
,419876,DEFAULT,DE,CHF,33318,39649
M29507,,DEFAULT,DE,EUR,19452,23148
M29507,,DEFAULT,DE,CHF,22175,26388
,419880,DEFAULT,DE,EUR,19452,23148
,419880,DEFAULT,DE,CHF,22175,26388
M29523,,DEFAULT,DE,EUR,47799,56881
M29523,,DEFAULT,DE,CHF,54490,64844
,419897,DEFAULT,DE,EUR,47799,56881
,419897,DEFAULT,DE,CHF,54490,64844
M29524,,DEFAULT,DE,EUR,34114,40596
M29524,,DEFAULT,DE,CHF,38889,46279
M29524,,ORIGINAL,DE,EUR,37904,45106
M29524,,ORIGINAL,DE,CHF,43210,51421
,419898,DEFAULT,DE,EUR,34114,40596
,419898,DEFAULT,DE,CHF,38889,46279
,419898,ORIGINAL,DE,EUR,37904,45106
,419898,ORIGINAL,DE,CHF,43210,51421
M29525,,DEFAULT,DE,EUR,9956,11848
M29525,,DEFAULT,DE,CHF,11349,13506
,419900,DEFAULT,DE,EUR,9956,11848
,419900,DEFAULT,DE,CHF,11349,13506
M29529,,DEFAULT,DE,EUR,80241,95487
M29529,,DEFAULT,DE,CHF,91474,108855
M29529,,ORIGINAL,DE,EUR,89156,106096
M29529,,ORIGINAL,DE,CHF,101637,120950
,419904,DEFAULT,DE,EUR,80241,95487
,419904,DEFAULT,DE,CHF,91474,108855
,419904,ORIGINAL,DE,EUR,89156,106096
,419904,ORIGINAL,DE,CHF,101637,120950
M29530,,DEFAULT,DE,EUR,84072,100046
M29530,,DEFAULT,DE,CHF,95842,114052
M29530,,ORIGINAL,DE,EUR,93413,111162
M29530,,ORIGINAL,DE,CHF,106491,126724
,419905,DEFAULT,DE,EUR,84072,100046
,419905,DEFAULT,DE,CHF,95842,114052
,419905,ORIGINAL,DE,EUR,93413,111162
,419905,ORIGINAL,DE,CHF,106491,126724
M21062,,DEFAULT,DE,EUR,413,491
M21062,,DEFAULT,DE,CHF,470,559
,420506,DEFAULT,DE,EUR,413,491
,420506,DEFAULT,DE,CHF,470,559
M21066,,DEFAULT,DE,EUR,233,277
M21066,,DEFAULT,DE,CHF,265,315
,420514,DEFAULT,DE,EUR,233,277
,420514,DEFAULT,DE,CHF,265,315
M21067,,DEFAULT,DE,EUR,269,320
M21067,,DEFAULT,DE,CHF,306,364
,420520,DEFAULT,DE,EUR,269,320
,420520,DEFAULT,DE,CHF,306,364
M21073,,DEFAULT,DE,EUR,530,631
M21073,,DEFAULT,DE,CHF,604,719
,420527,DEFAULT,DE,EUR,530,631
,420527,DEFAULT,DE,CHF,604,719
M21090,,DEFAULT,DE,EUR,1731,2060
M21090,,DEFAULT,DE,CHF,1973,2348
,420549,DEFAULT,DE,EUR,1731,2060
,420549,DEFAULT,DE,CHF,1973,2348
M21091,,DEFAULT,DE,EUR,2664,3171
M21091,,DEFAULT,DE,CHF,3036,3614
,420550,DEFAULT,DE,EUR,2664,3171
,420550,DEFAULT,DE,CHF,3036,3614
M21092,,DEFAULT,DE,EUR,900,1071
M21092,,DEFAULT,DE,CHF,1026,1220
,420551,DEFAULT,DE,EUR,900,1071
,420551,DEFAULT,DE,CHF,1026,1220
M21093,,DEFAULT,DE,EUR,2601,3096
M21093,,DEFAULT,DE,CHF,2965,3529
,420554,DEFAULT,DE,EUR,2601,3096
,420554,DEFAULT,DE,CHF,2965,3529
M21094,,DEFAULT,DE,EUR,9903,11785
M21094,,DEFAULT,DE,CHF,11289,13434
,420555,DEFAULT,DE,EUR,9903,11785
,420555,DEFAULT,DE,CHF,11289,13434
M21097,,DEFAULT,DE,EUR,1850,2201
M21097,,DEFAULT,DE,CHF,2109,2509
,420562,DEFAULT,DE,EUR,1850,2201
,420562,DEFAULT,DE,CHF,2109,2509
M21099,,DEFAULT,DE,EUR,791,942
M21099,,DEFAULT,DE,CHF,901,1073
,420565,DEFAULT,DE,EUR,791,942
,420565,DEFAULT,DE,CHF,901,1073
M21100,,DEFAULT,DE,EUR,1260,1499
M21100,,DEFAULT,DE,CHF,1436,1708
,420566,DEFAULT,DE,EUR,1260,1499
,420566,DEFAULT,DE,CHF,1436,1708
M21101,,DEFAULT,DE,EUR,1925,2290
M21101,,DEFAULT,DE,CHF,2194,2610
,420567,DEFAULT,DE,EUR,1925,2290
,420567,DEFAULT,DE,CHF,2194,2610
M21103,,DEFAULT,DE,EUR,2071,2465
M21103,,DEFAULT,DE,CHF,2360,2810
,420573,DEFAULT,DE,EUR,2071,2465
,420573,DEFAULT,DE,CHF,2360,2810
M21104,,DEFAULT,DE,EUR,7253,8631
M21104,,DEFAULT,DE,CHF,8268,9839
,420574,DEFAULT,DE,EUR,7253,8631
,420574,DEFAULT,DE,CHF,8268,9839
M21105,,DEFAULT,DE,EUR,1891,2250
M21105,,DEFAULT,DE,CHF,2155,2565
,420575,DEFAULT,DE,EUR,1891,2250
,420575,DEFAULT,DE,CHF,2155,2565
M21189,,DEFAULT,DE,EUR,630,749
M21189,,DEFAULT,DE,CHF,718,853
,420685,DEFAULT,DE,EUR,630,749
,420685,DEFAULT,DE,CHF,718,853
M21190,,DEFAULT,DE,EUR,386,459
M21190,,DEFAULT,DE,CHF,440,523
M21190,,ORIGINAL,DE,EUR,428,510
M21190,,ORIGINAL,DE,CHF,488,581
,420687,DEFAULT,DE,EUR,386,459
,420687,DEFAULT,DE,CHF,440,523
,420687,ORIGINAL,DE,EUR,428,510
,420687,ORIGINAL,DE,CHF,488,581
M21191,,DEFAULT,DE,EUR,354,421
M21191,,DEFAULT,DE,CHF,403,479
,420689,DEFAULT,DE,EUR,354,421
,420689,DEFAULT,DE,CHF,403,479
M21193,,DEFAULT,DE,EUR,854,1016
M21193,,DEFAULT,DE,CHF,973,1158
,420691,DEFAULT,DE,EUR,854,1016
,420691,DEFAULT,DE,CHF,973,1158
M21194,,DEFAULT,DE,EUR,566,673
M21194,,DEFAULT,DE,CHF,645,767
,420692,DEFAULT,DE,EUR,566,673
,420692,DEFAULT,DE,CHF,645,767
M21195,,DEFAULT,DE,EUR,411,490
M21195,,DEFAULT,DE,CHF,468,558
,420694,DEFAULT,DE,EUR,411,490
,420694,DEFAULT,DE,CHF,468,558
M21196,,DEFAULT,DE,EUR,921,1096
M21196,,DEFAULT,DE,CHF,1049,1249
,420695,DEFAULT,DE,EUR,921,1096
,420695,DEFAULT,DE,CHF,1049,1249
M21197,,DEFAULT,DE,EUR,1200,1428
M21197,,DEFAULT,DE,CHF,1367,1627
,420696,DEFAULT,DE,EUR,1200,1428
,420696,DEFAULT,DE,CHF,1367,1627
M21200,,DEFAULT,DE,EUR,421,501
M21200,,DEFAULT,DE,CHF,479,571
,420706,DEFAULT,DE,EUR,421,501
,420706,DEFAULT,DE,CHF,479,571
M21201,,DEFAULT,DE,EUR,411,490
M21201,,DEFAULT,DE,CHF,468,558
,420707,DEFAULT,DE,EUR,411,490
,420707,DEFAULT,DE,CHF,468,558
M21202,,DEFAULT,DE,EUR,1016,1209
M21202,,DEFAULT,DE,CHF,1158,1378
,420708,DEFAULT,DE,EUR,1016,1209
,420708,DEFAULT,DE,CHF,1158,1378
M21203,,DEFAULT,DE,EUR,1016,1209
M21203,,DEFAULT,DE,CHF,1158,1378
,420709,DEFAULT,DE,EUR,1016,1209
,420709,DEFAULT,DE,CHF,1158,1378
M21205,,DEFAULT,DE,EUR,239,285
M21205,,DEFAULT,DE,CHF,272,324
,420712,DEFAULT,DE,EUR,239,285
,420712,DEFAULT,DE,CHF,272,324
M21296,,DEFAULT,DE,EUR,1151,1370
M21296,,DEFAULT,DE,CHF,1312,1561
,420836,DEFAULT,DE,EUR,1151,1370
,420836,DEFAULT,DE,CHF,1312,1561
M21299,,DEFAULT,DE,EUR,3554,4229
M21299,,DEFAULT,DE,CHF,4051,4821
,420845,DEFAULT,DE,EUR,3554,4229
,420845,DEFAULT,DE,CHF,4051,4821
M21635,,DEFAULT,DE,EUR,1392,1656
M21635,,DEFAULT,DE,CHF,1586,1887
,421245,DEFAULT,DE,EUR,1392,1656
,421245,DEFAULT,DE,CHF,1586,1887
M21636,,DEFAULT,DE,EUR,969,1154
M21636,,DEFAULT,DE,CHF,1104,1315
,421246,DEFAULT,DE,EUR,969,1154
,421246,DEFAULT,DE,CHF,1104,1315
M21637,,DEFAULT,DE,EUR,546,650
M21637,,DEFAULT,DE,CHF,622,740
,421247,DEFAULT,DE,EUR,546,650
,421247,DEFAULT,DE,CHF,622,740
M21638,,DEFAULT,DE,EUR,671,799
M21638,,DEFAULT,DE,CHF,764,910
,421248,DEFAULT,DE,EUR,671,799
,421248,DEFAULT,DE,CHF,764,910
M21646,,DEFAULT,DE,EUR,248,295
M21646,,DEFAULT,DE,CHF,282,336
,421261,DEFAULT,DE,EUR,248,295
,421261,DEFAULT,DE,CHF,282,336
M21648,,DEFAULT,DE,EUR,825,982
M21648,,DEFAULT,DE,CHF,940,1119
,421263,DEFAULT,DE,EUR,825,982
,421263,DEFAULT,DE,CHF,940,1119
M21650,,DEFAULT,DE,EUR,527,627
M21650,,DEFAULT,DE,CHF,600,714
,421265,DEFAULT,DE,EUR,527,627
,421265,DEFAULT,DE,CHF,600,714
M21679,,DEFAULT,DE,EUR,604,719
M21679,,DEFAULT,DE,CHF,688,819
,421322,DEFAULT,DE,EUR,604,719
,421322,DEFAULT,DE,CHF,688,819
M21680,,DEFAULT,DE,EUR,516,614
M21680,,DEFAULT,DE,CHF,588,699
,421323,DEFAULT,DE,EUR,516,614
,421323,DEFAULT,DE,CHF,588,699
M21681,,DEFAULT,DE,EUR,604,719
M21681,,DEFAULT,DE,CHF,688,819
,421324,DEFAULT,DE,EUR,604,719
,421324,DEFAULT,DE,CHF,688,819
M21684,,DEFAULT,DE,EUR,306,365
M21684,,DEFAULT,DE,CHF,348,416
,421327,DEFAULT,DE,EUR,306,365
,421327,DEFAULT,DE,CHF,348,416
M21692,,DEFAULT,DE,EUR,604,719
M21692,,DEFAULT,DE,CHF,688,819
,421344,DEFAULT,DE,EUR,604,719
,421344,DEFAULT,DE,CHF,688,819
M21693,,DEFAULT,DE,EUR,604,719
M21693,,DEFAULT,DE,CHF,688,819
,421345,DEFAULT,DE,EUR,604,719
,421345,DEFAULT,DE,CHF,688,819
M21694,,DEFAULT,DE,EUR,758,902
M21694,,DEFAULT,DE,CHF,864,1028
,421347,DEFAULT,DE,EUR,758,902
,421347,DEFAULT,DE,CHF,864,1028
M21703,,DEFAULT,DE,EUR,479,570
M21703,,DEFAULT,DE,CHF,546,649
,421378,DEFAULT,DE,EUR,479,570
,421378,DEFAULT,DE,CHF,546,649
M21708,,DEFAULT,DE,EUR,527,627
M21708,,DEFAULT,DE,CHF,600,714
,421418,DEFAULT,DE,EUR,527,627
,421418,DEFAULT,DE,CHF,600,714
M21704,,DEFAULT,DE,EUR,354,421
M21704,,DEFAULT,DE,CHF,403,479
,421425,DEFAULT,DE,EUR,354,421
,421425,DEFAULT,DE,CHF,403,479
M21711,,DEFAULT,DE,EUR,431,513
M21711,,DEFAULT,DE,CHF,491,584
,421426,DEFAULT,DE,EUR,431,513
,421426,DEFAULT,DE,CHF,491,584
M21713,,DEFAULT,DE,EUR,998,1188
M21713,,DEFAULT,DE,CHF,1137,1354
,421428,DEFAULT,DE,EUR,998,1188
,421428,DEFAULT,DE,CHF,1137,1354
M21714,,DEFAULT,DE,EUR,978,1164
M21714,,DEFAULT,DE,CHF,1114,1326
,421432,DEFAULT,DE,EUR,978,1164
,421432,DEFAULT,DE,CHF,1114,1326
M21715,,DEFAULT,DE,EUR,566,673
M21715,,DEFAULT,DE,CHF,645,767
,421433,DEFAULT,DE,EUR,566,673
,421433,DEFAULT,DE,CHF,645,767
M21716,,DEFAULT,DE,EUR,633,753
M21716,,DEFAULT,DE,CHF,721,858
,421435,DEFAULT,DE,EUR,633,753
,421435,DEFAULT,DE,CHF,721,858
M21717,,DEFAULT,DE,EUR,239,285
M21717,,DEFAULT,DE,CHF,272,324
,421436,DEFAULT,DE,EUR,239,285
,421436,DEFAULT,DE,CHF,272,324
M21740,,DEFAULT,DE,EUR,383,455
M21740,,DEFAULT,DE,CHF,436,518
,421475,DEFAULT,DE,EUR,383,455
,421475,DEFAULT,DE,CHF,436,518
M21741,,DEFAULT,DE,EUR,383,455
M21741,,DEFAULT,DE,CHF,436,518
,421476,DEFAULT,DE,EUR,383,455
,421476,DEFAULT,DE,CHF,436,518
M21742,,DEFAULT,DE,EUR,383,455
M21742,,DEFAULT,DE,CHF,436,518
,421477,DEFAULT,DE,EUR,383,455
,421477,DEFAULT,DE,CHF,436,518
M21743,,DEFAULT,DE,EUR,383,455
M21743,,DEFAULT,DE,CHF,436,518
,421478,DEFAULT,DE,EUR,383,455
,421478,DEFAULT,DE,CHF,436,518
M21744,,DEFAULT,DE,EUR,431,513
M21744,,DEFAULT,DE,CHF,491,584
,421479,DEFAULT,DE,EUR,431,513
,421479,DEFAULT,DE,CHF,491,584
M21745,,DEFAULT,DE,EUR,1151,1370
M21745,,DEFAULT,DE,CHF,1312,1561
,421481,DEFAULT,DE,EUR,1151,1370
,421481,DEFAULT,DE,CHF,1312,1561
M21759,,DEFAULT,DE,EUR,2881,3429
M21759,,DEFAULT,DE,CHF,3284,3909
M21759,,ORIGINAL,DE,EUR,3201,3810
M21759,,ORIGINAL,DE,CHF,3648,4343
,421511,DEFAULT,DE,EUR,2881,3429
,421511,DEFAULT,DE,CHF,3284,3909
,421511,ORIGINAL,DE,EUR,3201,3810
,421511,ORIGINAL,DE,CHF,3648,4343
M21766,,DEFAULT,DE,EUR,255,303
M21766,,DEFAULT,DE,CHF,290,345
,421519,DEFAULT,DE,EUR,255,303
,421519,DEFAULT,DE,CHF,290,345
M21771,,DEFAULT,DE,EUR,245,292
M21771,,DEFAULT,DE,CHF,279,332
,421530,DEFAULT,DE,EUR,245,292
,421530,DEFAULT,DE,CHF,279,332
M21772,,DEFAULT,DE,EUR,3421,4071
M21772,,DEFAULT,DE,CHF,3899,4640
,421531,DEFAULT,DE,EUR,3421,4071
,421531,DEFAULT,DE,CHF,3899,4640
M21773,,DEFAULT,DE,EUR,3915,4659
M21773,,DEFAULT,DE,CHF,4463,5311
,421533,DEFAULT,DE,EUR,3915,4659
,421533,DEFAULT,DE,CHF,4463,5311
M21774,,DEFAULT,DE,EUR,1576,1876
M21774,,DEFAULT,DE,CHF,1796,2138
,421534,DEFAULT,DE,EUR,1576,1876
,421534,DEFAULT,DE,CHF,1796,2138
M21777,,DEFAULT,DE,EUR,1350,1606
M21777,,DEFAULT,DE,CHF,1538,1830
,421538,DEFAULT,DE,EUR,1350,1606
,421538,DEFAULT,DE,CHF,1538,1830
M21778,,DEFAULT,DE,EUR,1350,1606
M21778,,DEFAULT,DE,CHF,1538,1830
,421539,DEFAULT,DE,EUR,1350,1606
,421539,DEFAULT,DE,CHF,1538,1830
M21779,,DEFAULT,DE,EUR,2899,3450
M21779,,DEFAULT,DE,CHF,3304,3932
,421540,DEFAULT,DE,EUR,2899,3450
,421540,DEFAULT,DE,CHF,3304,3932
M21903,,DEFAULT,DE,EUR,1014,1207
M21903,,DEFAULT,DE,CHF,1155,1375
,421768,DEFAULT,DE,EUR,1014,1207
,421768,DEFAULT,DE,CHF,1155,1375
M22230,,DEFAULT,DE,EUR,985,1172
M22230,,DEFAULT,DE,CHF,1122,1336
,422524,DEFAULT,DE,EUR,985,1172
,422524,DEFAULT,DE,CHF,1122,1336
M22232,,DEFAULT,DE,EUR,728,866
M22232,,DEFAULT,DE,CHF,829,987
,422528,DEFAULT,DE,EUR,728,866
,422528,DEFAULT,DE,CHF,829,987
M22269,,DEFAULT,DE,EUR,837,996
M22269,,DEFAULT,DE,CHF,954,1135
,422573,DEFAULT,DE,EUR,837,996
,422573,DEFAULT,DE,CHF,954,1135
M22397,,DEFAULT,DE,EUR,353,420
M22397,,DEFAULT,DE,CHF,402,478
,422721,DEFAULT,DE,EUR,353,420
,422721,DEFAULT,DE,CHF,402,478
M22398,,DEFAULT,DE,EUR,45,53
M22398,,DEFAULT,DE,CHF,51,60
,422722,DEFAULT,DE,EUR,45,53
,422722,DEFAULT,DE,CHF,51,60
M22410,,DEFAULT,DE,EUR,689,820
M22410,,DEFAULT,DE,CHF,785,934
,422741,DEFAULT,DE,EUR,689,820
,422741,DEFAULT,DE,CHF,785,934
M22411,,DEFAULT,DE,EUR,689,820
M22411,,DEFAULT,DE,CHF,785,934
,422743,DEFAULT,DE,EUR,689,820
,422743,DEFAULT,DE,CHF,785,934
M22412,,DEFAULT,DE,EUR,1182,1407
M22412,,DEFAULT,DE,CHF,1347,1603
,422745,DEFAULT,DE,EUR,1182,1407
,422745,DEFAULT,DE,CHF,1347,1603
M22432,,DEFAULT,DE,EUR,541,644
M22432,,DEFAULT,DE,CHF,616,734
,422780,DEFAULT,DE,EUR,541,644
,422780,DEFAULT,DE,CHF,616,734
M22484,,DEFAULT,DE,EUR,84,100
M22484,,DEFAULT,DE,CHF,95,113
,422855,DEFAULT,DE,EUR,84,100
,422855,DEFAULT,DE,CHF,95,113
M22613,,DEFAULT,DE,EUR,196,233
M22613,,DEFAULT,DE,CHF,223,265
,423105,DEFAULT,DE,EUR,196,233
,423105,DEFAULT,DE,CHF,223,265
M22663,,DEFAULT,DE,EUR,97,116
M22663,,DEFAULT,DE,CHF,110,132
M22663,,ORIGINAL,DE,EUR,107,128
M22663,,ORIGINAL,DE,CHF,122,146
,423175,DEFAULT,DE,EUR,97,116
,423175,DEFAULT,DE,CHF,110,132
,423175,ORIGINAL,DE,EUR,107,128
,423175,ORIGINAL,DE,CHF,122,146
M22664,,DEFAULT,DE,EUR,93,110
M22664,,DEFAULT,DE,CHF,106,125
,423178,DEFAULT,DE,EUR,93,110
,423178,DEFAULT,DE,CHF,106,125
M22682,,DEFAULT,DE,EUR,5123,6096
M22682,,DEFAULT,DE,CHF,5840,6949
,423237,DEFAULT,DE,EUR,5123,6096
,423237,DEFAULT,DE,CHF,5840,6949
M22293,,DEFAULT,DE,EUR,168,200
M22293,,DEFAULT,DE,CHF,191,227
,423383,DEFAULT,DE,EUR,168,200
,423383,DEFAULT,DE,CHF,191,227
M22796,,DEFAULT,DE,EUR,102,122
M22796,,DEFAULT,DE,CHF,116,139
M22796,,ORIGINAL,DE,EUR,113,135
M22796,,ORIGINAL,DE,CHF,128,154
,423452,DEFAULT,DE,EUR,102,122
,423452,DEFAULT,DE,CHF,116,139
,423452,ORIGINAL,DE,EUR,113,135
,423452,ORIGINAL,DE,CHF,128,154
M22797,,DEFAULT,DE,EUR,81,97
M22797,,DEFAULT,DE,CHF,92,110
,423456,DEFAULT,DE,EUR,81,97
,423456,DEFAULT,DE,CHF,92,110
M23067,,DEFAULT,DE,EUR,3141,3738
M23067,,DEFAULT,DE,CHF,3580,4261
,423909,DEFAULT,DE,EUR,3141,3738
,423909,DEFAULT,DE,CHF,3580,4261
M23325,,DEFAULT,DE,EUR,617,734
M23325,,DEFAULT,DE,CHF,703,836
,424237,DEFAULT,DE,EUR,617,734
,424237,DEFAULT,DE,CHF,703,836
M23330,,DEFAULT,DE,EUR,1058,1259
M23330,,DEFAULT,DE,CHF,1206,1435
,424243,DEFAULT,DE,EUR,1058,1259
,424243,DEFAULT,DE,CHF,1206,1435
M23340,,DEFAULT,DE,EUR,687,817
M23340,,DEFAULT,DE,CHF,783,931
,424265,DEFAULT,DE,EUR,687,817
,424265,DEFAULT,DE,CHF,783,931
M23343,,DEFAULT,DE,EUR,1013,1206
M23343,,DEFAULT,DE,CHF,1154,1374
,424270,DEFAULT,DE,EUR,1013,1206
,424270,DEFAULT,DE,CHF,1154,1374
M23345,,DEFAULT,DE,EUR,458,545
M23345,,DEFAULT,DE,CHF,522,621
